,a(1.1),a(1.2),a(2.1),a(2.2),a(3.1),a(3.2),a_std,t(1.1),t(1.2),t(2.1),t(2.2),t(3.1),t(3.2),t_std,v(1.1.0),v(1.1.1),v(1.2.0),v(1.2.1),v(2.1.0),v(2.1.1),v(2.2.0),v(2.2.1),v(3.1.0),v(3.1.1),v(3.2.0),v(3.2.1),v_std,z_std,z_trans(1.1),z_trans(1.2),z_trans(2.1),z_trans(2.2),z_trans(3.1),z_trans(3.2),z(1.1),z(2.1),z(3.1),z(1.2),z(2.2),z(3.2)
10,4.771405277317113,2.335274861674098,4.34404990724617,2.9781194421993704,5.238095864245325,2.790949430774516,0.6093105275299198,0.07151686761418732,0.261069566801423,0.10772346153301147,0.24071551520179846,0.01289431489255045,0.23000285645306773,0.03549613566531353,4.940233272253563,5.4905697452195925,5.724578193961656,5.45907185476346,5.649965853084971,4.549959073812639,6.975937041175042,5.528362155637984,4.902915935428481,4.33727627797341,4.828856674508846,4.654748944444116,1.1195983034828731,0.10437772617378807,-0.3194246584559875,-0.26210055866181914,-0.1635318125054404,0.017430566011277873,-0.15419208692015926,-0.1027179053035902,0.42081596939001875,0.45920791376733233,0.4615281710347222,0.43484741463919363,0.5043575311762696,0.47434307848811974
11,4.775465305161485,2.7192494093329285,4.436173348847893,2.815002450015263,5.038647393725068,2.874954759258553,0.5661816417834417,0.07536078242875692,0.25817088385909415,0.10355671125726901,0.2466590161682146,0.011610365764950342,0.22576591515337668,0.037233924875975655,5.4264198407174185,5.808785108462865,6.121484798259998,6.045276886163793,5.260722904179362,4.499019069540862,7.051063959423607,5.108003081198245,4.998224673058239,4.625117671535372,5.713525600215595,5.10443275454308,1.055605941524006,0.10445559466178433,-0.2938492171808401,-0.28779523933440865,-0.18148931756765882,0.0030358799360403416,-0.15870887016451818,-0.0914599757340777,0.42706177721511646,0.4547518026435384,0.460405857362795,0.4285437144568783,0.5007589694010858,0.477150931412577
12,5.274609460956746,2.5183755554858145,4.4477028620720365,2.884978271484348,5.3579569961911755,2.8240700748276795,0.53799186047593,0.06740281226675962,0.24526399636174173,0.10041044048889664,0.22876480829392654,0.029559983737371474,0.23569344252063879,0.03832003095581853,5.459632044442809,5.379112138928686,5.6978711879941795,5.7784034774585304,4.619574151062935,5.024287739163376,6.80777482843346,5.3713220876962815,5.312735732381513,4.877494203665044,5.335974755785438,4.992661700691927,1.0601749547689345,0.10380460354555616,-0.29035321227342925,-0.2829373284954122,-0.1887870222290698,-0.0367901177072231,-0.1760471438792002,-0.0632238566642628,0.42791739705569004,0.4529429231283949,0.45610153280052385,0.4297337984416308,0.4908035078472521,0.48419929877070644
13,5.2665102944562525,2.658362371328886,4.34197365712404,2.9032898764149295,5.161081189259553,2.629854087370832,0.6528445033100416,0.07275737006447332,0.25247484605724824,0.10106802103707561,0.23717368439553624,0.016586074293261165,0.22758406403641696,0.03611360103876146,5.588367314507853,5.640303273769632,6.154782385958371,5.436568637770764,5.104932071377377,5.377346835443699,6.829361016651057,5.3769180680880035,4.952735976716043,4.903059544369565,4.785137161503604,4.688767714586876,1.0136909391552635,0.09690384710251082,-0.3152622926513639,-0.2709629258655092,-0.2473778250706163,-0.014914489363586142,-0.16772371448231324,0.0025562491281797967,0.4218307953610477,0.43846901060804055,0.45816709307483755,0.43267071342822494,0.49627144677441476,0.5006390619340539
14,5.024602775355258,2.75838085316635,4.3481141701721295,3.181131656002676,5.191680785932604,2.9649392560945373,0.5482359262729914,0.07520055658233347,0.2574774059129435,0.09482812536341255,0.2290944913287093,0.030857847830882995,0.22917235382484472,0.037128990798536675,4.880479813049776,5.625556083874447,6.368816620599073,5.634183331122209,5.147586587614236,4.865458868710979,6.782032769183866,6.0210783132648285,5.208238470835636,4.925279265844863,5.202745489972469,5.099532391066343,1.138698814521152,0.09855207101497718,-0.28835922135013997,-0.25142412546561393,-0.22232235072038609,-0.025526090693696112,-0.2194360951014885,-0.04062037260317615,0.428405604215049,0.4446472192628154,0.4453600532705223,0.43747300439356174,0.4936188238107396,0.48984630295656983
15,4.95315535426353,2.728251706896774,4.117663682219984,3.1337149308157155,5.1492963650649255,2.7141264726814307,0.5446618083230597,0.0798342262063657,0.25461237229466566,0.10365170146619958,0.22849311580705986,0.02448147035456301,0.2326014572397914,0.035097033176148026,5.043319071280299,5.955233664161077,6.338682466105569,5.95163132853801,4.5927247601856465,4.6947420302754095,6.661497638228332,5.4467343386138225,4.44432258121731,5.263904343693139,5.817463834512609,5.2111849417536495,1.14828072575173,0.10650517994457884,-0.32991813180841023,-0.26046745441855906,-0.1873979184537531,0.02454079763705588,-0.23171685292940292,-0.06284291372612502,0.41826054308362237,0.453287145530094,0.44232860057276413,0.4352488010208332,0.5061348915171037,0.4842944399697245
16,4.993302007567377,2.4567777944686275,4.076323653182903,2.686059342403108,5.127555967851546,3.082876155785833,0.5709422395649286,0.08214332163771608,0.26102639757645374,0.09982642214230132,0.23106252589119622,0.010543646368939473,0.24115752117367292,0.035535118942967264,4.964769044862073,5.605462964003882,5.997206541984797,5.713926622512958,4.638474366305038,4.687492796631188,6.41582818235265,5.263340622372602,4.748969433571674,4.4231526021084235,5.562447892886496,4.8508275415564475,1.1028803712543163,0.10528259399017088,-0.29758004831993207,-0.21743393040933506,-0.24480150665263062,0.00915207754912875,-0.23059524279466306,-0.07632028756431306,0.42614916679187376,0.43910343633000953,0.4426052905106412,0.44585467087829617,0.5022880034169408,0.4809291841626088
17,5.070504138611735,2.651659383876576,4.351119015404157,3.024940972776214,4.875243321039862,2.7670888039914967,0.5578715918926975,0.07533892794313914,0.2505999123638985,0.10023146221464517,0.23509960999747645,0.01874170113774655,0.23773050962510917,0.03551498672106089,4.849402946581789,5.3539515467565195,5.743203284431606,5.8305735065489,4.751986547186986,4.777749116299269,6.420271033550868,5.4747712256506835,5.001716968034251,4.84043523446928,5.227833746835151,4.655530043630706,1.1190149811004146,0.10255488600997334,-0.263471048082458,-0.21707618015938834,-0.22066582975070734,0.022237417322645524,-0.24584543295759437,-0.05610940243189503,0.4345106399425428,0.445056311457745,0.43884634240837045,0.4459430613296379,0.5055591252489987,0.48597632838524774
18,5.053034578596597,2.4865132382558874,4.306705481099369,2.9513001819522886,5.396921694199414,3.174963977424102,0.6339100733307198,0.0724044167557319,0.2599457467247444,0.10699297372754754,0.23509918360820176,0.023711562998488984,0.24170698186660974,0.03157810949558258,4.586445323308179,5.256800337772979,5.543219030443384,5.352870797348128,5.0897231934545095,4.606709794226323,6.778251990521228,5.3319746534465216,4.75829431105611,4.939540156954494,5.50928419489641,5.454149585157687,1.0960736285006467,0.10166294396912133,-0.29047963664192156,-0.23385297577482292,-0.19120228950283613,-0.0028754349756775484,-0.19211575478390375,-0.07384596327513973,0.4278864481342301,0.45234452290400956,0.45211824097019715,0.4418017396913125,0.49928114175138144,0.4815468941659831
19,4.905108118104397,2.690630318204283,4.197252300012504,3.079553414419429,5.188191218752083,3.090254278451063,0.5991890210049139,0.07675837448655672,0.2593865402341542,0.1103778639291367,0.2319619782557642,0.006982784643167561,0.24220169527961427,0.03170457050848983,5.055221470501281,5.159816613286764,5.751373979364627,5.59313155323431,5.356550118588613,4.9866578046651115,6.995249778361284,5.296329161777881,4.747564503723462,4.701512805630181,5.452256512480919,4.784942899012634,1.0416080978187867,0.11727982102689552,-0.30765742115770534,-0.17070831220157165,-0.20714713968272133,0.018212087793912864,-0.21520301312709766,-0.06072328566219873,0.4236866385337905,0.4483976045475936,0.4464059261410373,0.4574262597136969,0.5045528961070717,0.4848238415740056
20,4.909829131944755,2.7190999126135247,4.1013462553696165,2.9290542237530977,5.211117408754119,2.764374769266145,0.557599463450685,0.0774914559752473,0.2435010540848931,0.10845619106304813,0.23799074055700453,0.03384840799117603,0.23774955323175537,0.03049424739643341,5.123522686491996,5.215957752209658,5.484711227667829,5.671373305451356,5.325860292952084,5.196659424046521,6.563610829627999,5.780254692948661,4.52506237898687,4.875185370016367,5.258683605671422,5.633063884453257,1.072490390025574,0.12308490701116777,-0.30474379911783883,-0.12749893451039312,-0.21429507411908932,0.056184843435850416,-0.17889509254471594,-0.02987273175821028,0.42439823361673124,0.4466303139006802,0.45539512263929477,0.46816837587655874,0.5140425170093127,0.4925323723823799
21,5.006274170029673,2.6327551190569016,4.202389105585441,3.0193550583302704,5.207265492301285,2.887260914881743,0.5649381581765642,0.06809284798655618,0.2476299311966648,0.09914163778313034,0.23567539872938056,0.0327916401609903,0.2254283709598352,0.03199097856376848,5.463321317663265,5.2920099173233695,5.712948008115242,5.331131105065389,4.835302535651818,4.992727139008658,6.676617870484884,5.4376049034471645,4.5598892061373295,4.561056362049505,5.448795789978664,5.30928975007623,1.0497996778808036,0.14082296421261337,-0.2892182595562522,-0.14241669029725995,-0.21861834760545454,0.021313934740999192,-0.24940482684401036,-0.014531200475944786,0.42819526083459675,0.44556205775457924,0.4379699969299635,0.4644558841282975,0.5053282819740889,0.49636726380356144
22,4.943946862484544,2.6773808135657773,4.165269408653733,3.0175620885742744,5.204511989381216,2.9482029202873297,0.5288823206700178,0.07890711641600591,0.24874657586481852,0.10296321784958737,0.23159593725982422,0.013837911449609464,0.22297248289210653,0.030518777416615593,5.3808282060251535,5.4135082425538945,5.963647793958795,5.736002316364485,4.96501890130889,5.031540533908074,6.560952324975996,5.525889564811907,3.8430062675195718,4.837271288456244,5.125634500571339,5.28943560623946,1.0688152253351206,0.12510398163152944,-0.30254749487103105,-0.22794935713660297,-0.2329820375617764,-0.0036496124209655263,-0.28192953244797153,-0.022397858113970923,0.4249348453081063,0.44201653521796624,0.4299807890921711,0.44325814473529873,0.4990875979074997,0.494400769547268
23,4.999334964009521,2.690087463837446,4.186090714047428,2.8881279273374885,5.312828081625419,2.994436094664811,0.5978750434976514,0.07542306673838865,0.2463558066428966,0.10815681451202738,0.23418326387254831,0.021072921000842765,0.22329292251182342,0.030352815245926167,5.256520677289032,5.2883724569632165,5.7673807384189235,5.379156473178828,5.079612269203043,4.948062881431302,6.5896861553996615,5.27627033013012,4.177426019198574,4.608831557828737,5.431923154615433,5.0381441810703125,1.1115161989404894,0.12447064201424417,-0.3289607864509275,-0.15792331252203956,-0.19787665490723821,-0.01491553663133445,-0.2877032128914135,-0.053970086595651556,0.4184935012861549,0.4506916212082885,0.4285662513287243,0.46060102131797986,0.4962711849720379,0.4865107524487225
24,4.994492166575273,2.757125654517229,4.2943640879011795,3.0300101463495133,5.070237269030957,2.982696729379056,0.5713945702848863,0.0712301589480461,0.24835169117508296,0.10398384583037548,0.23987452228464604,0.02292850873163086,0.21856683281211747,0.030814651535659328,4.685639818866271,5.322613834765415,6.04979455931861,5.567518827608474,4.9210093724675605,4.61050929327916,6.647836704741537,5.408183008287116,5.261329334221103,4.977203552499868,6.153477365241965,5.000897428762786,1.1207937311786687,0.11908356846450335,-0.34509487495919405,-0.1674245391149797,-0.22158866799520843,-0.001804369310373431,-0.2599933222973099,0.0013155865306215438,0.4145724043296326,0.44482839934119717,0.4353653497249102,0.4582413642911193,0.49954890779479355,0.5003288965852184
25,4.992489692200344,2.6781768611677403,4.054236815054372,2.824022151574541,5.157935915469295,2.797579786098177,0.5791725782690846,0.066006849371474,0.24602822150788253,0.10865104010227362,0.23864053721511275,0.047872593280244916,0.22710660623258558,0.035524410421790616,4.720195098405239,5.338509883795134,5.8673819653472945,5.443309030796096,4.835980544251554,4.79891629084562,6.039294936962365,4.963014028052988,4.708763345128136,4.484142330707719,5.455061805212401,4.844552516517732,1.0658199887550512,0.12343708521758953,-0.2811937353218511,-0.1597007735111791,-0.21988278150859697,0.030473601905561584,-0.24809615566684287,-0.017515130181512184,0.43016114027210944,0.44524971795641516,0.43829215542816025,0.46015944622681515,0.507617810968254,0.49562132939468534
26,4.92558961555992,2.728467407052307,4.260601415628046,2.9690943227409647,5.318103264205737,2.6468838362238327,0.6034746093165144,0.06845935863463189,0.2579843751144627,0.10066849524489012,0.248690844759482,0.023457358693675896,0.2106410006505875,0.03450605374543651,4.788597130753368,5.3874515677006345,5.434276481756443,5.470800766651138,4.622719148991269,5.2317402492066245,6.609702017139531,5.21840517940158,4.756383660609858,5.0002704040432535,5.531401815997961,4.7809175582157275,1.1241157729804439,0.11342721211068585,-0.28943589429992334,-0.1290428325985654,-0.28523414041657347,-0.04826837067876508,-0.23403623673153373,-0.07340208591617381,0.42814197508904756,0.4291710266727534,0.44175654564601013,0.46778398467997145,0.487935249646438,0.48165771326377727
27,5.0042214219430745,2.637771886600976,4.255156971865242,3.0300304728866316,5.2809711623974,3.2422419328241388,0.5930392428363527,0.06915711910759935,0.25203867160468624,0.09220270715523818,0.22252295620804213,0.022896275587417008,0.21754292230135133,0.02928749441271894,5.0564079203700425,5.2917909547892545,5.665753872501432,5.755455779566745,4.613669755732943,5.087244466451043,6.859149647175783,5.50342447026426,4.975192705044838,5.0856309708418115,5.370142215291363,5.294148851064587,0.9728273751180184,0.11637879630711215,-0.3372804597569794,-0.15118178158485407,-0.2684647992513102,-0.025087013720929724,-0.26896898773774824,-0.03732485805806596,0.4164702367840141,0.4332840233301756,0.4331602245292767,0.4622763779572265,0.49372857548071813,0.49066986864584344
28,4.847506230642093,2.678805131210848,4.399088834242857,2.7670128421918503,4.6037419791591825,2.9555658614187648,0.6076211317032578,0.08904327941427126,0.25645908742954854,0.09268535939129972,0.24068391076529394,0.03128852836694217,0.22375552394960901,0.0297504981658712,5.157098290476043,5.4317473871958075,5.93897101352152,5.546325272779972,4.631369328672189,5.054149721722616,6.391584639622273,5.603307485478671,4.631816009786387,4.875352091217083,4.988453755007623,5.127791786212967,0.9673594261045186,0.1302287984795002,-0.24063661249916768,-0.16567707088834188,-0.2438080997952215,-0.05949817591598874,-0.33763159212461313,-0.05943065456042361,0.44012947355877613,0.4393481188848133,0.41638490612398066,0.4586752156897991,0.4851298424994827,0.48514670792487224
29,4.949104027120668,2.4921496516548896,4.146428294478932,3.0829131450666925,4.746313868707279,3.0220230610589507,0.6048087447235522,0.08707720076880568,0.2546199394083414,0.09601698116374499,0.22786430188146636,0.023263570885659588,0.21264566996614523,0.02792652787171051,5.488287970870272,5.372328886833068,6.301217135672874,5.7222333804880074,5.229527073076188,4.795639472567052,6.543960267176952,5.4232581178562,4.105572870350821,5.065427323759739,5.853261238241201,5.1524096237749095,0.9831184688454537,0.12766673927447952,-0.2862104363501474,-0.17275234291552174,-0.2414144051963646,-0.023354208396957045,-0.3031292175730975,-0.05199886990181887,0.42893186707249414,0.43993782230105344,0.4247926987216913,0.45691900120791035,0.4941617132577492,0.4870032108751071
30,4.905159327495216,2.649163339731718,4.129355909547803,2.8643830566350124,4.804044318503045,2.9803895833657075,0.6237194402501856,0.08585456053415333,0.2547304898898139,0.10043021509436666,0.23337223501577098,0.04250470383997794,0.2182270892234358,0.029396613570799993,5.578399989852402,5.373044856746338,6.438445646179195,5.336149034196158,4.927407208252306,4.788009439580074,6.692720412827347,5.495252519037704,3.8885320349168246,5.126671474213243,5.443947493181179,5.089851485215758,1.0185648817254112,0.10706065867943866,-0.311526879675611,-0.2149190727365604,-0.2087754274470083,-0.03543056230403148,-0.2480570932623298,-0.12647086688432782,0.4227420886786094,0.4479949023483734,0.43830177230837564,0.4464760967370107,0.4911432859089716,0.4684243594457262
31,5.035099634977395,2.556285606592627,4.3448858984543275,3.0762584791240215,4.901803398396214,2.944630824679142,0.6288607941997774,0.07544630749240594,0.2478001848626365,0.09571819997982482,0.22711589700629178,0.03706204205693764,0.2202225382003147,0.027290870053910003,5.5460291758653515,5.570323813586358,6.064895965926998,5.633325035806071,4.915545947198408,4.672776002100212,6.577026658994176,5.5860567942939365,4.3903783699887695,5.037114085140482,5.529366841024227,4.6397476798416,1.0333030354878097,0.09930210966626939,-0.3130864518672523,-0.21386580876564357,-0.22973145822202967,0.012147040218937578,-0.25200455850559866,0.0031722276709696545,0.42236155030951616,0.4428184017676316,0.43733017059703283,0.4467364099814993,0.5030367227156416,0.5007930562526969
32,4.818173377208664,2.68059901480374,4.355539605326742,3.044539630024824,5.113502793518944,3.123251313606651,0.6478160775972428,0.08198506084816226,0.24871607099454796,0.10364019073118788,0.22427510507126058,0.025475265916050732,0.22528409798784907,0.030419581041190934,5.557924811975284,5.079570731851019,5.760695311956393,5.585693535238453,4.789263771077059,4.871365033905339,6.409862542837281,5.4533116638196,4.758960904692481,5.28780334184088,5.602101258553023,5.5162309421834,1.0443153448592921,0.09660867977042778,-0.3327150512456655,-0.22283631753025726,-0.2308572120881535,0.006390243588196378,-0.23056914744276258,-0.03113140806163849,0.41758015638336077,0.4425406621262176,0.4426117283961849,0.44452030593226133,0.5015975554606763,0.4922177764957115
33,4.964111575323613,2.718861725618215,4.263526450953666,2.951708653319959,5.220541749432767,2.931898874634455,0.5532602144060993,0.0868470151687322,0.24569316397001106,0.1002566876088506,0.23400663153666657,0.03645983575827211,0.23222183410454372,0.028558848110520223,5.213141717652894,5.209873146869187,5.395996459870214,5.771277317947745,4.284944711086553,4.586238911824749,6.166087613833977,5.224467609515072,4.3052119820382515,5.1195874833574875,5.485273712275449,4.916029780505687,1.0606371442155416,0.0935099416884442,-0.29997692947566784,-0.21017972794417025,-0.2235008729022389,0.02031619361074715,-0.23775783856150146,-0.0002693412830124739,0.42556312297945476,0.4443562186441713,0.4408389699301182,0.44764765061429507,0.5050788737127586,0.49993266467965397
34,5.104950680351986,2.628823202411756,4.3029273715669545,2.910348926500087,5.136405701050009,3.026536521675781,0.6709225474884684,0.08145822336807988,0.2501736904736693,0.10669979787373654,0.24243794054424644,0.03426819508148099,0.23086135869471344,0.027833586155941885,4.896100015503252,5.189321400270306,5.584601895820756,5.7727594545386065,4.72541151931055,4.771758233003231,6.5138931425742435,5.673865213510296,4.547161538728725,4.436153255946396,5.696114883589702,5.361480723309643,1.036357665365746,0.1021292361342665,-0.28580350030820656,-0.24476131975498397,-0.21971519354602642,0.020336776984871702,-0.2586542734332838,-0.031300303546481854,0.42903154866088167,0.4452911129662125,0.43569454632190946,0.4391133340498937,0.5050840190248043,0.4921755629089036
35,5.126020627609945,2.6829301591405703,4.226787845600995,3.0522674154108866,4.808972224887582,2.818596698199255,0.6637496757453064,0.07355363426095074,0.24317073490146685,0.09116615566220716,0.23324533007569287,0.026099724057107494,0.23000658912308686,0.030602984358197416,5.129885451240847,5.126043379982759,5.825858759106016,5.527060971303977,5.251136314789972,4.690432806080038,6.825574936044493,5.351566512457723,3.902711123026604,4.839080631558514,5.755619670431446,4.758451203181352,1.0684908683049492,0.10361589429443482,-0.28609619029089156,-0.24990851234903042,-0.2563614561403013,0.006576316726754423,-0.24571672664789776,-0.05328696712970496,0.42895985179426127,0.43625835228779297,0.4388780379032469,0.4378460174713324,0.5016440732564609,0.4866814095808574
36,4.985710852717526,2.796207080728352,4.397971855875205,3.119508656149837,4.702548216456863,2.8593170140741684,0.7028147353410961,0.07971659657360708,0.2454063014761607,0.10326023325035424,0.23544155970522615,0.023816568881148557,0.21517856430613777,0.03294893024211534,5.25787552803329,5.489150678280793,6.108614050886314,5.742234882189729,4.89122986227579,4.857970192600625,6.8284827784507565,5.580712433077494,4.174405559435363,5.208847552970155,6.064678873156564,5.0192788919631,1.0881731265682886,0.09585649954061923,-0.23002324749422037,-0.21985627057087895,-0.24827770060250048,-0.012900216464237724,-0.29193984479038665,-0.02915325415840091,0.4427464097249277,0.43824746099241946,0.4275290274117258,0.4452562662313375,0.4967749906081352,0.49271220261876414
37,5.107012384646162,2.609661138104976,4.0534482356796815,2.9368536729276347,4.825232765849147,2.814078303474867,0.5887432343952704,0.0818913924074042,0.2461482142513952,0.10803904298073777,0.23776079864692803,0.040928700323480886,0.2127027026833787,0.0344238206671106,5.318837449903327,5.461628890055139,6.207752654193679,5.5013262065692325,4.669604652637873,5.123083885091464,6.617893154065847,5.2163806129700845,4.343372572485456,4.313304020186273,5.3043413491345355,4.948819773702686,1.0865096753975048,0.12192297732397289,-0.23427595618260502,-0.135918722944372,-0.20918391963650007,0.024251027380828814,-0.2726503403258579,-0.010602669122262922,0.4416974298091939,0.4478938862278144,0.43225655640741706,0.4660725342378078,0.5060624597308434,0.4973493575507371
