,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.763762263703576,0.46738837202193423,1.5663902080420713,2.5978535856790046,2.843052273904675,3.0378233868867923,3.428723836197312,0.02556966993095196
a_std,1.5396735915690019,0.4098074799628682,1.0373861765336603,1.2673739127296688,1.4655867039190975,1.703453330811148,2.6795850500699685,0.024774750080687243
a_subj.302,2.2158232590026428,0.1700256069413213,1.950179663995996,2.085526708838256,2.1876417306575693,2.3337094141530392,2.5992574992057476,0.016539146362449363
a_subj.303,3.0050116690860778,0.21378105583832677,2.6333956129869316,2.8582937146080507,2.984657978765653,3.136845582688265,3.4721297812985563,0.020907390351282546
a_subj.304,5.592778783571668,0.4363101487575555,4.870787084331429,5.246644314279119,5.558953952966958,5.909578729580401,6.407560516149464,0.04307995633888892
a_subj.305,3.076977602272362,0.1886250850494218,2.7213480757112287,2.9443909132900337,3.0778404509947963,3.2094129123027573,3.4605577979650137,0.018276231088360503
a_subj.307,1.8913979972447805,0.15352710533794342,1.6494420382827242,1.7692508557699307,1.8851307051004857,1.9785852275059075,2.2094631624905645,0.015020374527375095
a_subj.308,1.6907922385750511,0.07700488262490514,1.5480787959716547,1.6349906315031089,1.6910288816429855,1.743794132069436,1.8494656095241322,0.0067736329836281224
a_subj.309,0.9763724775113712,0.044868858383181214,0.8928889641875929,0.9443499902172439,0.9740911250614308,1.0043596236182015,1.0705261992448216,0.00391640440483702
a_subj.310,4.2075936582410955,0.32864645844332413,3.7669727565028435,3.960447045032384,4.127239564853912,4.392825532313764,4.953272354505507,0.03225465029953527
a_subj.311,4.074583814472467,0.3952168867948384,3.4848519905192923,3.7243887325747647,3.948752340629048,4.415652074333708,4.768788595027388,0.0392739259157297
a_subj.312,2.759733980946163,0.45732675326209804,1.7952192649316354,2.530462558832816,2.758055939724875,3.0105409316473795,3.58552602364875,0.045520717814416065
a_subj.313,4.679258812161348,0.5485155049012608,3.7017141943903047,4.196791607110713,4.7330837573163596,5.149440601573945,5.556437813126116,0.05456020095346402
a_subj.314,4.801577179103767,0.4713330591352032,3.863962119840367,4.527070461473647,4.965743647214405,5.135158838487568,5.470935546777043,0.04682573633235635
a_subj.315,4.167133448321191,0.4609747092478369,3.405133625936695,3.7565407825324515,4.154932074347665,4.507963841233193,5.083833732553663,0.04577141044466536
a_subj.317,1.2867428226652635,0.17647731129856603,1.0582503396054244,1.1432689505641065,1.2237202473060103,1.438342682220795,1.6545354085530684,0.017408005780588234
a_subj.319,1.7627736688398736,0.09242540890889846,1.5914865208080904,1.7064226651547527,1.7583912110967928,1.8120732989410517,1.9964967660308315,0.008513871518039002
a_subj.320,2.85467766893384,0.25178675484310625,2.427951136954446,2.670651818206721,2.8043763160496678,3.0289720589596945,3.4968259533281367,0.024776131696167127
a_subj.322,2.320102257028018,0.12227116050959996,2.109423908148658,2.234199961541739,2.306033027684673,2.4044934416267214,2.571037986445706,0.011440573506850836
a_subj.323,1.9700415486517195,0.11389202570688961,1.741341769372258,1.8934358145116905,1.9697450513557029,2.0520664794764802,2.201602645195789,0.010858627075503583
a_subj.324,3.5083756060816507,0.3334981976504107,2.9609592186403795,3.2338367607491776,3.42368208403733,3.8172697439078926,4.147723534153676,0.0330369880165266
a_subj.325,2.0615663179723027,0.12549239528287473,1.8157804584764694,1.983307327700536,2.0674633987722224,2.154963393694003,2.2992956656267736,0.011923247033517938
a_subj.328,1.9161878884709282,0.10983846924591371,1.732274198908562,1.837810488535112,1.9088811553969425,1.9755056277202359,2.1731056749018864,0.010217340980964705
a_subj.329,3.8529678756667036,0.23522588941690825,3.406276094942245,3.699678281312293,3.8552917306590997,4.064809475456929,4.2224694289795615,0.02298610957719477
a_subj.332,3.6405465162481208,0.29103599690296394,3.2265566514277175,3.4367361596781967,3.5871691476234786,3.771723301903861,4.42802139462625,0.028557606967076498
a_subj.334,1.388878294341476,0.054624250382625104,1.287885323799626,1.3508746601055999,1.3870552207076445,1.429114202720278,1.50432592914654,0.004404340931768223
a_subj.336,3.11505685232048,0.3313251462760282,2.56133794077772,2.860711354769631,3.072880528787479,3.419935778621325,3.679487611215774,0.03274324272495358
a_subj.338,4.138299342740226,0.6320569703257515,3.209326811413144,3.5739622330726206,4.106879336857425,4.578510674486908,5.3439907314680495,0.06305731541095208
v(0),6.6253082498929965,0.3841203265784159,5.892655916052287,6.36017216356605,6.625432004569308,6.893589795242462,7.3632528950504526,0.01658660768323292
v(1),5.368217608341442,0.3617050470331083,4.684408701233937,5.11487199508776,5.36701607453161,5.601727084613908,6.108594147538268,0.011729028011327894
v_std,1.858546316353393,0.20971186920292456,1.4929751473505535,1.7071740026398343,1.8406694156857601,1.998340368515477,2.3263672558266197,0.009949520792856267
v_subj(0).302,5.282032757711597,0.597634456804802,4.22154412407776,4.876160237705381,5.22697191770155,5.670143335143328,6.529730150225429,0.044838330085019376
v_subj(0).303,3.1094607888337777,0.2821781801636192,2.5745207697326804,2.915073979817339,3.1082745781745373,3.292315328505085,3.693604658884577,0.021265044461872742
v_subj(0).304,9.467103795128331,0.7310779885235433,8.119796972842108,8.913594495349265,9.454204763688928,9.987704396908677,10.881493482714982,0.06643493844939069
v_subj(0).305,5.779569545742916,0.5519568586153037,4.715442723017925,5.396370877998184,5.768322337687874,6.135453423761233,6.923091330790746,0.04487781029602643
v_subj(0).307,9.01019741442945,0.7491454765519413,7.583080503271132,8.52982386226315,9.00923166120947,9.46906259459538,10.645150234788344,0.058623956486787
v_subj(0).308,6.676330656229658,0.6976390669770834,5.4083087694617875,6.174651559406634,6.621748489194737,7.15043774943352,8.125709057559177,0.0487805008853287
v_subj(0).309,10.837681667684894,1.023178228513414,8.967806824897437,10.142761769401544,10.825082035697132,11.497534542166896,12.965925798042253,0.05870319796955472
v_subj(0).310,4.570428194555762,0.6335422318610403,3.600750934445074,4.119768100124196,4.4964540035383465,4.901243485614942,6.14865981005638,0.0548370238357291
v_subj(0).311,5.851925081115812,0.925330572566941,4.229332414467621,5.105519981057576,5.883239062214127,6.481006557577887,7.7422052262454795,0.08298637216641246
v_subj(0).312,8.115077993730418,1.4214114329698742,4.910710207984312,7.271093464919428,8.210580926512478,9.034506220979907,10.751259821005492,0.12749139993218747
v_subj(0).313,8.894663720229806,0.8857838274464123,7.292949554577732,8.325005563478296,8.84304377386121,9.354193478727643,11.041869157459733,0.0835123321151091
v_subj(0).314,8.281659626292921,1.0181949816506763,6.126580903051504,7.63062202597198,8.362823545603895,8.964798056549835,10.202985012215589,0.08920198557230072
v_subj(0).315,6.630593955871211,0.5882514526025604,5.484771169101066,6.237564456856964,6.643842299702466,7.026537182196473,7.800108626881817,0.04963952650971559
v_subj(0).317,8.432776399288588,0.723349838572204,7.199364046402477,7.976642158675917,8.341601932309981,8.821234851729468,10.23517642496417,0.05670489245943443
v_subj(0).319,5.8918678256742565,0.6011658408760521,4.693965582570249,5.509205377083522,5.841446834226803,6.257667747859305,7.190264839191242,0.04439678575271415
v_subj(0).320,8.385502345274865,0.9201114733810123,6.82820705993216,7.69693138409538,8.34168465825244,9.05250412582208,10.264953480941989,0.0835229870429104
v_subj(0).322,3.6271108799289657,0.45323701881288214,2.967128527180262,3.3607758416792564,3.5595036938468327,3.792589438554951,4.9822448166088495,0.03858111989054045
v_subj(0).323,4.062727256202712,0.44694950378103593,3.262482274941191,3.756977360475574,4.034216497530696,4.354163830986301,4.989864993641421,0.03256671266734337
v_subj(0).324,6.364826758907035,0.5922492275199454,5.2876424157351005,5.927905401530092,6.3912517272684415,6.7899795639987826,7.479855972673882,0.04839640462629099
v_subj(0).325,3.2839573582892734,0.3768555846322844,2.5503720075002234,3.034366400875148,3.2799108211820647,3.5444307727485738,3.997280154662624,0.02508972558762714
