,a(1),a(2),a_std,t(1),t(2),t_std,v(1.0),v(1.1),v(2.0),v(2.1),v_std,z_std,z_trans(1),z_trans(2),z(1),z(2)
17,4.733754808245386,2.665348929594079,1.0802078419751902,0.018091018699789078,0.1913241762868629,0.08124599188054232,5.524157948276665,5.595227635759584,5.955432472825125,5.650430846176645,1.36344794722902,0.1413632735230397,-0.24086985160447033,-0.11315339191170555,0.44007200062616497,0.4717417963635297
18,4.571729122884925,2.639531734533144,1.0339909783973886,0.03741107555393355,0.24184002875210833,0.07628172240772611,5.78870910749445,5.4606198260959475,6.111971285716841,5.685309190068723,1.3233063283578193,0.1453415104743373,-0.230709081010157,-0.07221113678004092,0.4425772061407556,0.4819550563257333
19,5.221705075312368,2.666770832018219,1.2865599934319234,0.00271009686854811,0.2619716169550798,0.07485956688604217,5.380196330143611,4.771242113110238,5.757124320282164,5.870748841831111,1.291968192536952,0.15754826225375912,-0.27162785604400885,-0.09463127169433982,0.43250750247976416,0.4763598210802968
20,5.1597231458513795,3.1503273533705083,1.2105742549284884,0.01179025765723005,0.26008298225863036,0.07008273789428357,4.9889689877930365,5.1105470800001225,6.269290189749721,5.746676065274355,1.4406742819892044,0.1892784802757367,-0.2610345021892448,-0.09254054597879731,0.4351094216707554,0.4768813596774031
21,4.780589386288444,3.190142558972223,1.0013534990223467,0.025260084534556124,0.26939148117290895,0.07990097377466351,5.168315360210009,5.496794194217088,5.764601212222012,5.392668608381208,1.3267331741680972,0.1916399797582649,-0.274500105345451,-0.13535590181981164,0.4318026610531299,0.466212594341549
22,4.499367389868438,2.7815858792833694,1.0793783035060323,0.004413416330589275,0.20094824417969798,0.07290862100750367,5.699916840359581,5.095677211390043,6.2279629836336765,5.269948987391181,1.2027350634827843,0.17624883810046565,-0.19796114437781043,-0.12353348400113534,0.4506707043484184,0.46915584385292275
23,4.836843779739917,3.006904811213941,1.174232644397704,0.01740327841593136,0.2493348888001951,0.0729020248165347,5.147722038281649,5.225019209932508,6.1738815057494865,5.61309122879778,1.2959476438128852,0.1709982122416533,-0.24563844582019773,-0.08174623388343169,0.4388973157535063,0.4795748144471289
24,4.938066508038096,2.845555060308114,1.311611932879846,0.009298290404329616,0.2165689051384567,0.0825576028731245,5.3571647700598835,5.068961289287874,6.231325147785846,5.260044726707013,1.3680170635870605,0.17943374147721425,-0.2859395267828565,-0.09711867903133553,0.4289982274641474,0.47573939615627037
25,4.908794251853022,3.2045089337987607,1.3973112279891462,0.021432734668194852,0.21839571599906402,0.08125889312444654,5.327380645161961,5.102072783320904,5.976413568811558,5.302117217285155,1.2657208128148918,0.1652268961082391,-0.2156523498549261,-0.10104151371678831,0.4462948852760166,0.4747610907350038
26,4.808448164618116,3.13831204445067,1.2810366989062785,0.0015675234595576492,0.2244975774585889,0.08572844454210007,5.170885976910192,5.036792675362376,5.971595123576295,5.209302255095753,1.3114407443810427,0.17390926151516184,-0.20714739289567322,-0.10610999218867698,0.4483975419186137,0.473497364115602
27,4.4676210664765685,2.7697820734516556,1.1174412772430844,0.003859040495012586,0.21230978417726848,0.08782121461219564,5.1582285700355675,5.513173444199927,5.857101963455287,5.6606872073381105,1.256040698939024,0.18118958523420325,-0.2741177438261194,-0.08673518465864219,0.4318964755617195,0.4783297875356459
28,4.414195032469997,2.561181544423139,1.1402546333573722,0.0020665623354460694,0.23958185006769278,0.07482494694707133,4.885199141610018,5.3532998382572075,6.141465128001854,5.453133514212461,1.455204980417289,0.18291648869958727,-0.24436649499110735,-0.09830052914772576,0.4392105788884502,0.4754446377225893
29,4.634343129403918,2.9632123111469517,1.2769980393221267,0.026178822438497094,0.20867365750027453,0.07518050011732495,5.1701273756478905,5.313692368862005,5.573044497557945,5.60481191956827,1.2063217980438719,0.1819867838496262,-0.2600981506811837,-0.10197744249991039,0.43533958073860596,0.4745277102581442
30,4.672139817860285,2.6971537499606386,1.2401888908443914,0.027807593040123355,0.24611907791211235,0.06952084841235714,5.417974277392931,4.788884139566518,5.861112928594141,4.953773907390143,1.5606191953950557,0.1794991539258861,-0.2345756329658282,-0.14010197778165734,0.4416235305633354,0.4650316850026278
31,5.22542906881218,3.034906572065066,1.335695636592077,0.033157490317477195,0.2292727782178847,0.06691644934202644,5.3439335927234115,5.473304771934155,5.946593397659814,5.145754982997332,1.3646652965709258,0.1907267075503893,-0.2626322914931577,-0.05036295781619792,0.43471674309248903,0.48741192116261045
32,5.3113999016514235,3.0676046043111205,1.1420865182873805,0.03805266366234604,0.22674456421252717,0.06308475071655983,5.28003906945475,4.862491781243291,5.798705747470099,5.351129072209943,1.5395218682585337,0.19161873075032188,-0.2310346353941342,-0.07031154400497386,0.4424968925224937,0.482429352089424
33,4.97944289253708,2.966837877405953,1.3189525213586835,0.028519962814406438,0.2150288958490504,0.06797153167638736,5.181823423721024,4.776600603803355,6.28890679279032,5.152632941422903,1.4061504616514202,0.19412643016135284,-0.23066399238688218,-0.08822330919550675,0.44258832965117156,0.4779584672647484
34,4.72579125701941,2.596209166569577,1.346958994948456,0.025059497446311668,0.21913113809177084,0.07249053412015377,5.201316064763522,5.535638499056263,6.370222698249211,5.522443538675297,1.4661919108668622,0.2086854939219217,-0.2678738860850086,-0.12459709385370772,0.43342912717077486,0.4688909619824676
35,5.10881303096279,3.0020614916914576,1.1955840093124162,0.027608976160489518,0.2341521912767261,0.07347265201244303,5.010673693484979,5.031252679599794,6.0282017137271104,5.374368371309438,1.3540380119334343,0.174577458124135,-0.2232874971246519,-0.09714667986947183,0.44440890255331617,0.4757324124321273
36,5.46680226106151,2.9762835084464343,1.1737028216988696,0.033472733375265865,0.21613345634445905,0.06028704191205453,5.538083112043185,5.401204855353791,5.932118885870205,4.9631244362729765,1.2933622772061022,0.1839131634191042,-0.23847083245000972,-0.10665966483996082,0.44066322437684113,0.47336033403686795
37,5.053130903656987,2.9898603997015814,1.239914509265362,0.026305178647113577,0.25490055584195337,0.06642667913624381,4.868875761990887,5.4706452149217935,5.7345212905475,5.445773168077857,1.310520412082717,0.19751634545908253,-0.251696617618659,0.07925391598180423,0.4374059478404155,0.519803114497919
38,5.054049467294915,3.1169805522259653,1.2675336120604686,0.015335294459245889,0.2422693723802485,0.0706723518346171,4.919665232786366,5.0342785394999,5.866950854842943,5.316824120377504,1.498000867251441,0.254189461335372,-0.23650538682946656,-0.1005787597053804,0.4411477220846917,0.4748764858080614
39,4.9719417545874345,3.2523292870417504,1.2339652967011978,0.01514336152950173,0.2396689155753549,0.07396714975913674,5.470140862723935,4.810978728326957,6.086732945330003,4.952304778775556,1.5253238996001492,0.24615375271637185,-0.20134978023069683,-0.1264411085005928,0.4498319322328568,0.46843176937888625
40,5.3028996284591114,2.884749174196271,1.0900912586430285,0.03007406391412679,0.21747831839019088,0.0796874435122473,4.662626753397282,5.497047448510763,6.326626161004815,5.301693367201268,1.4482379389313587,0.24222635994545755,-0.1933052745346189,-0.04029642833370401,0.4518236050163722,0.489927255891638
41,4.781158342367986,2.8678150782981877,1.126887664234216,0.055313866691072855,0.2413091515279663,0.06860655051289988,5.412533924032191,5.1199877830890035,6.845788820946514,5.347063105592411,1.3967671777056117,0.20920875749149848,-0.1144615714272982,-0.038995864491169194,0.4714158081973125,0.49025226910877906
42,5.363828630735765,2.8939855456536048,1.141139498781695,0.05360113949575508,0.23570439582559305,0.05515228781658611,5.666319470001033,4.796489464260559,6.262527068061026,5.119804402656238,1.407336752790299,0.21372806865354613,-0.21469674830494823,-0.01158219233716791,0.44653104158165374,0.4971044842844078
43,5.161455081238591,3.136094632737609,1.3298840875060352,0.04398873347055491,0.2255333338592184,0.058868422814935296,5.22329216905498,4.843186977140977,5.988335167409492,5.579585159866555,1.5254580271161982,0.20749664277308455,-0.21050007940025575,-0.04166632151605578,0.44756844208854457,0.48958492636284795
44,4.89631157986442,2.9518315483853876,1.0727933359283013,0.03813509855257172,0.24134552722376196,0.06390920989886235,6.007586830544124,4.848241583969551,6.369849632209272,5.169853125073097,1.4781103167913778,0.24395875189699487,-0.23171312444144165,-0.053568595085876795,0.4423295202940374,0.4866110528127128
45,5.096783596991762,2.8482596171708168,1.142864069414905,0.023008548237372892,0.2239185768814932,0.07745854837782574,5.802872269029075,5.481516062829713,7.153637403225954,5.422730428422454,1.3796046721146236,0.23194445668234345,-0.09311380862541314,-0.00906210162119405,0.47673835230751377,0.49773449009863796
46,5.135567649931394,2.860907756864504,1.3752724322164487,0.03445789189443244,0.23862249656687892,0.07323247104094996,5.7392343715642635,5.723146591838462,6.3051694580883,5.497205986852115,1.48902536834838,0.22297272500248286,-0.17270073087960003,0.010622626214321161,0.45693180845484765,0.5026556315817967
47,5.193665517426719,2.9312657026976425,0.9304266110213282,0.025316704239142215,0.23285287801158328,0.05422891648915065,5.343315778967076,5.218792975169956,6.042155450945778,5.444262269317228,1.3684591256096064,0.2354531700696565,-0.24412321873459958,-0.07021261096974354,0.43927049984661076,0.4824540548477874
48,4.901277010707032,3.207623347193396,0.9588063829740622,0.02231885549996301,0.21341460396900144,0.07503752788017007,5.435532408451013,5.231576115094798,6.42455090427432,5.468235548177592,1.3631693804283747,0.27220770687794005,-0.1624650667511561,-0.1085701742156384,0.4594728366499894,0.4728840869111968
49,5.091001635433257,2.558501624243533,1.152034945960676,0.04840539151134221,0.2023479829297622,0.08045162554596039,5.929293461731839,4.763192983137843,6.423036388912994,4.706805015996424,1.4479698872990194,0.2351315322322104,-0.14194289795103132,-0.021108143438998493,0.46457373561557996,0.4947231600651004
50,5.266086951170709,3.324988220597322,1.2718538953850462,0.03149210655220611,0.21485197328499528,0.08399759291631054,5.682832344779331,5.258096117806724,6.100587409598148,5.071883480338676,1.4942927814897216,0.23341450802522756,-0.2108460738460066,-0.05048320853501685,0.4474828961922015,0.48738187758331597
51,5.12482051659122,3.0091092820071914,1.0545648793859987,0.03200790089347845,0.20784935158937445,0.050605524318277875,4.852601559936185,5.482866541727329,6.043907115296739,5.453380231196471,1.3746550759100762,0.17528991361700158,-0.1945097711598253,-0.00753500714038003,0.45152529380118117,0.4981162571275642
52,4.8431385815246815,3.4613297170764,1.1618428175264781,0.04781116262839917,0.25966708573495745,0.06513317134825289,5.655877630710386,5.695179250673681,6.093769717871388,5.048825742453623,1.1513411803415539,0.2659946965186754,-0.09368588219966179,-0.008384961452910476,0.4765956453683424,0.49790377191848467
53,4.815762478300715,3.3007443466725617,1.0649388786827512,0.019623421928406208,0.19893566713024546,0.0671163583244346,5.200453089595833,5.011686260460243,6.218893348632708,5.666559374991607,1.4949088275971436,0.2210789061011488,-0.11381611415167711,-0.02730251971283871,0.4715766481033565,0.49317479404125464
54,5.144363789084359,2.615096069652485,1.081410699258082,0.04112708969649717,0.2272002219078828,0.0654952421511137,5.761916075667693,5.248670264244862,6.245016419450048,5.252627870685166,1.27324153788798,0.21812497224231214,-0.21363560477161095,-0.07638672756175746,0.44679330858637983,0.4809125983482315
55,4.416886282994195,3.248871048374768,1.4263993238581203,0.07128736126933148,0.23428645762878278,0.0703307564675249,5.736020370595507,5.085693885224539,6.5421267450743175,5.078534670881448,1.4304871073494203,0.18783016536991248,-0.1253500903600585,-0.04542991067555396,0.4687034459864222,0.4886444752975847
56,4.878700696763039,3.1732707769890895,1.09787354928192,0.0037639429240932535,0.24104709453961384,0.07482553153851569,5.285579807030713,5.13031324852471,6.246384555293845,5.066560667151886,1.2909530202349448,0.18666629784998554,-0.19668919944031157,-0.06886109199883772,0.45098561517452734,0.4827915264629492
57,5.186811513822497,3.297617105565619,1.2384003187100947,0.033026781482101114,0.24199100425600428,0.07790034971896882,5.430199460428589,4.980775018958342,6.332267572353692,5.76679741824576,1.2685523059463648,0.19751598528737946,-0.2302907623522041,-0.11304125467244905,0.44268040892834776,0.4717697412173568
58,5.086575937533712,2.960664999383001,1.2693202453041856,0.031170539497879617,0.21785148329264675,0.08577914956539713,5.268805800191489,4.886952190326227,6.528527106841564,5.719341814922941,1.4119862298303214,0.16021193479056753,-0.16884631290491972,-0.04624551408668809,0.4578884211236931,0.48844068151393655
59,4.7254496094348015,3.1747357040052746,1.1576521343796857,0.018506467136612855,0.23425953140920314,0.06611430942499676,4.512591831816624,4.97449616920776,6.538260004329977,5.66498534749588,1.5117432864784515,0.17177775206598206,-0.18402064181444974,-0.07419806055683904,0.4541242264298345,0.48145899031275363
60,5.215279914217051,3.2532002909236097,1.1511155903251682,0.062394338396914856,0.21721249407392781,0.0755404550745427,4.861714275670438,4.806343559716676,6.135574936511912,5.540253765182732,1.2288210522766185,0.18033505970789437,-0.17959690148872046,-0.012824041571500907,0.45522107217455615,0.49679403354371726
61,4.916710852841925,3.4954587368608534,1.331932892352559,0.038005817387014015,0.22010366617193358,0.05512090301372026,5.1282976151263115,4.811354573763083,6.234367322460259,5.326398344326565,1.237692079915158,0.15977908507034094,-0.18974915646353874,-0.05903751523466337,0.4527045309011552,0.4852449065939598
62,4.4615087167130545,3.15223519439643,1.1844500108007734,0.05654754564254873,0.23137754398932764,0.07234401978788069,5.218876744908075,5.150912441408007,6.750325634584909,4.7403143025016625,1.3578723872704968,0.16985518045076747,-0.2740383828364838,-0.015112007232685833,0.43191594783094556,0.4962220700895791
63,5.464520706359446,3.052258583786535,1.1332825288065296,0.022434651047551442,0.23261801000155263,0.06877569039500406,5.523938433781186,5.121450483944575,5.933758966970605,5.827186717333682,1.5913736921337822,0.16249701337129688,-0.20336092044864862,-0.013820495127070953,0.4493342592669739,0.4965449312129876
64,5.1924342995674975,3.066042260753723,1.2651756868185706,0.04537449688140312,0.23195186701342585,0.06961449894293037,5.060601580363375,5.50545557853912,6.333144912937532,5.377102787314495,1.380481839829927,0.16360237990378823,-0.18279691585911306,-0.030958995892678975,0.4544275994747347,0.4922608691538657
65,4.751218398302311,3.0724869222981157,1.2147463689644171,0.025604093639621007,0.21755647517021023,0.06607263301118617,4.818488227164965,5.298407713883975,6.198124595009225,5.763643241088093,1.370643240148319,0.14575926081022772,-0.23204511910158326,-0.08811696640980897,0.4422476273735043,0.47798500135891586
66,5.2923890550948505,3.63154072196737,1.1866208572324122,0.03348261738075037,0.21580221900514407,0.06678613751794521,4.955188226979295,5.326308042129974,6.351950613393673,5.042500126356702,1.3438463721096052,0.17746294616060715,-0.22043425950093,-0.018343909105885944,0.4451135056813008,0.4954141513172658
67,5.355644778474421,3.047027425059381,1.2109675599911471,0.03634816372738947,0.24007660458208663,0.061848020677025425,5.243909688437964,4.817330767841871,6.799472835144418,5.48218403552933,1.4435032958178473,0.17517704585115973,-0.17707788909875383,-0.03597041840366385,0.45584584441147535,0.491008364879505
68,4.735428266614211,2.8129024958817905,1.2767989725797033,0.041007023354586364,0.23276864806521258,0.07173372659928452,5.741594256925381,4.966603329973285,6.330372023057528,6.032880578393356,1.548773680261502,0.18426038572017128,-0.24999781737270374,-0.024394328857664925,0.43782403633324235,0.4939017201979469
69,4.873380661074914,3.2897486815789243,1.2110568237752164,0.025612553197829124,0.22309597159694533,0.07478144295661296,5.388170889173889,5.089717055252241,5.694766854884698,5.558109116521615,1.4555441830637954,0.2050157461191484,-0.3175533996423986,-0.021608902649582474,0.4212721185497562,0.49459798453949744
70,4.83682445229383,3.3298009607831567,1.1591006309012866,0.03841559822630075,0.21140028486447326,0.06481213075599501,4.376942218211985,5.252132634467518,6.39409700161273,4.716769073098597,1.4525181752978837,0.17873512606789732,-0.2276939576381552,-0.016273017813526247,0.4433211732290011,0.4959318353208222
71,5.010185586263231,3.0319001445672864,1.129235684770629,0.043924151305601546,0.2203885030485095,0.06001858139512927,4.853085532377133,5.488721897458724,5.769616006946253,5.2769577145336415,1.3453673255355496,0.19937962774210147,-0.24812603614635162,-0.04464435625597488,0.43828479910247303,0.48884076434773366
72,5.098793747633655,3.098740112988719,1.132321206858764,0.043440949305574544,0.22403396012801358,0.07055259608062502,5.216504847332422,5.172270176852665,6.25048210812893,5.365325766669008,1.2608126895565506,0.18166812666471044,-0.16252099173502282,-0.11623813838523572,0.4594589472895502,0.4709731406084127
73,5.236282912181515,3.097988370066841,1.2522897815249552,0.04242134222764435,0.19937692215839617,0.08101888890735082,5.146880403217127,5.232720046050431,5.645468130611753,4.944117186902842,1.314929359868464,0.2023794187843848,-0.2752224093376478,-0.09391187512774132,0.4316254531389599,0.4765392712254862
74,4.97908926014186,3.1505150609232206,1.0528824870920686,0.0460742942656728,0.20113248453174776,0.05909780206878011,4.916517644686554,5.171283750397317,5.80863409494493,5.416375355214829,1.310961098965791,0.17456174967956872,-0.2620764225689771,-0.11551509175014513,0.4348533462174114,0.47115329683127843
75,5.272674945579671,3.0162514004272163,1.0501398688912928,0.0014156904858748896,0.23228254048265146,0.07368095366840113,5.678035891290676,5.363062732263228,6.090017185908733,5.578960791426504,1.4152793662002439,0.2117415688030788,-0.2656708281345588,-0.05033286222598489,0.4339702075438148,0.4874194402940727
76,5.059103423425124,2.825497234498973,1.3562529589217858,0.01767860183957149,0.23445287839295073,0.08716542649879239,5.21659317238539,4.688780890202183,5.98375374825832,5.768270829342476,1.4058663298263319,0.2065983781030622,-0.17048252470610956,-0.07597198417811621,0.45748229788088746,0.48101613390928244
77,5.024864225347953,2.8606471264600595,1.2544003258776402,0.018191522446507367,0.2178602521037861,0.07160278418031535,5.691142654766164,5.051377957009896,6.155289117650878,5.705695948222498,1.3843283154796235,0.1662402883223949,-0.18190907542304008,-0.10391723089316834,0.45464772456997204,0.4740440458173003
78,4.921094641676045,3.036038774802864,1.4441226902120343,0.04177497647530336,0.22274584662824504,0.0779970107037381,5.630368109142459,5.104671350772774,5.982148161287075,4.978167499060528,1.3956472497307977,0.1703682357547603,-0.24967293916401012,-0.029402953396676267,0.4379040015694076,0.49264979118511687
79,4.876702282663605,3.2952747403337805,1.3199756138117784,0.04376256903109704,0.24106093491668337,0.05697481633835034,5.171120622895677,4.976211038599755,6.1980378935759965,5.595254522813603,1.3723299517511656,0.1736062273154148,-0.2232871171814823,-0.06735202417284819,0.4444089963649455,0.4831683562511225
80,5.039995814609159,3.3631238133042944,1.5618372063587642,0.035811373000922145,0.22183296522715756,0.07264668525483714,5.314344740222196,4.638138460469331,6.79895293049136,5.5679651439588165,1.428954463906413,0.19052281678209468,-0.19967445855664648,-0.07214300267489487,0.4502465808963678,0.48197206768710155
81,5.355977069112066,3.320636514848767,1.551187675881482,0.0716808899447305,0.21990705371915192,0.05381827908036145,5.400889240786568,4.776194481570149,6.897316187533097,5.536820783364872,1.2279699097448447,0.19069667109236998,-0.12106290842780451,-0.03713987584843872,0.46977118391227213,0.4907160981749551
82,4.704806365297426,3.3710910830255676,1.2372487690068015,0.040309897363239026,0.22619998957120524,0.057928132975407415,5.353747029516155,5.081790933124653,6.362101412655772,5.39317557946715,1.2292349683391632,0.18130913128917855,-0.17229460141728228,0.02084930388622551,0.4570325892648258,0.5052121371660906
83,4.484632246830675,2.9084676784254224,0.9982902951218822,0.008674659731186378,0.23819760895164693,0.07214947785095104,5.790972354563059,4.725843047899884,6.241035101703565,5.315972925637393,1.2362469717669282,0.1549903529407708,-0.20589917028302804,-0.07997359278543986,0.4487062936345549,0.4800172510999082
84,4.8557363786944885,2.688714711502348,1.104075751152851,0.006614840513925637,0.22262523054885802,0.08906096482778737,5.194952030854616,5.211225258225721,6.284611625889803,5.0980550651536465,1.2545057685088425,0.16341136504267173,-0.1812868384922727,-0.0630686648440141,0.45480200831665824,0.4842380580752091
85,4.746036673861521,2.922199506505015,1.0710470829886043,0.014340997743260874,0.23621491929550525,0.07767548518194546,5.669098018239871,4.543923757293921,6.573004837543451,5.161629090401717,1.7331867616433823,0.15299674677866457,-0.20138353654848307,-0.07905940402049469,0.4498235781266415,0.4802454373988132
86,4.714469292980164,3.368945901431596,1.2020033124774838,0.04981437624806479,0.22939051893715648,0.05820130368165807,5.218334174752829,4.836382166595525,6.691834495190603,5.421776901541249,1.7298568322785512,0.2004316690716661,-0.18608478802383735,-0.13503360211691842,0.45361258268335347,0.4662928022062902
87,4.792898313183544,3.155349575011609,1.0625299589531427,0.04842057153247258,0.23589822482347572,0.05459847922380112,4.996761848656145,5.344127330265817,6.349537370704302,5.148367254152522,1.6929106644648901,0.19534818290082273,-0.17389454170535665,-0.07033262229077936,0.4566355853768195,0.48242408902737205
88,4.580906800453009,3.1193338616682116,1.0826207566028785,0.049423216246328394,0.23858198878250794,0.07804304428619596,5.0108364990737915,5.028437246932445,6.2922688332858225,5.388701703757472,1.5378242897114078,0.1699562528033853,-0.2204077535677921,-0.05214725623662289,0.445120052324263,0.4869661394278726
89,4.52593641988492,3.0786250581961654,1.1392871581362558,0.06862134759464994,0.21140603409956382,0.05023256108069868,5.143193448715428,5.1622724165089355,6.276057156578754,5.583210053123959,1.3378863463222737,0.17658461144781923,-0.23872654408204863,-0.09594742491845384,0.4406001977485362,0.47603152857902054
90,4.596974694449397,2.9888387842312985,1.1207662564933585,0.04028356239936108,0.1953929239421681,0.06750388266976128,5.08546350958035,5.005354881554263,6.959754542803902,5.430059914302199,1.3986010008395846,0.183346381015597,-0.1829681627208275,0.03456823016732803,0.45438514374370403,0.5086411970667384
91,4.458524041620512,3.3928530818448355,1.342744474583963,0.05534904036688282,0.26629658708066856,0.0688188208294891,5.4985687618690005,5.636945990757534,6.280563827866484,4.923077779452637,1.5121071117279363,0.20437097316304165,-0.23181060545759008,0.006831962840059498,0.44230547438577433,0.5017079840665717
92,4.297077526215298,2.5993706447052296,1.1155467399766588,0.03628894124215422,0.2515428039145145,0.06544605102728415,5.028471806731091,4.9627093343057,6.89944381636808,5.129985351818331,1.4025324217898079,0.2043610811360834,-0.21818083347303358,-0.0247771761013432,0.4456701422916878,0.4938060228493342
93,5.645209541162286,2.8943582554028797,1.2843351515615649,0.05026482222596376,0.22454772086496225,0.06996320117425348,5.349719591627248,5.329128687559858,6.758666629463337,5.355040702977901,1.3480715754381627,0.19375339494763738,-0.19282810388040364,-0.05121434776344285,0.4519417928982258,0.4871992108793617
94,4.114201620318137,2.926645289770917,1.2294221666747442,0.05953362574348823,0.2197343907482618,0.0563802304790168,5.0558888064902465,5.16727298888635,6.68333095624385,5.354015521738834,1.439746709259227,0.19939119441164632,-0.19740710093659306,-0.033097701277562126,0.4508078707561487,0.4917263299548728
95,5.277336879635845,3.121041219061165,1.2389916794902915,0.05995749987520471,0.24292943332694195,0.057514158449738104,5.194251475188844,5.021372724175281,6.864899206279661,5.548546016254221,1.3289610795137314,0.20618442625969782,-0.17165831997399694,-0.07756340910861838,0.4571904892354318,0.4806188632917323
96,4.573338591361871,3.13992221021743,1.2526817561420533,0.03415987864924042,0.23776516673776846,0.05803645598026427,4.97266292107282,5.338618388039819,6.427247217031888,5.139594504995331,1.335389035529815,0.16970226947797315,-0.20792246143241216,-0.01477999601763606,0.448205846324078,0.49630506825797044
