,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a(1),4.796394899005479,0.20344629135241019,4.373032570561507,4.676835271620264,4.807042480702879,4.936904821028187,5.1611646122178945,0.0172608727527273
a(2),4.298503644014295,0.211789116569509,3.8662362062311786,4.158481104858628,4.31416199818684,4.448986383227227,4.6871644096607525,0.018426965672626566
a(3),4.996956712674218,0.3648304602986819,4.292466094067485,4.730924388367051,5.000891733006559,5.25348906978775,5.730756281558228,0.0339425179306578
a_std,0.5302388995564441,0.09529236972049505,0.360294345123194,0.4622855277582034,0.5304573389393454,0.5958188613435595,0.7184541835058043,0.007961323701825434
a_subj(1).302,4.6671137766116715,0.37400159498911373,3.992407695718334,4.381811635316849,4.672947760837289,4.932554539783109,5.368683550034879,0.03505800708625391
a_subj(1).303,4.288584647780559,0.2459590141753868,3.6912979467741724,4.1630503566595864,4.297853361139986,4.452710734118034,4.738656669961538,0.022445762348990997
a_subj(1).304,5.027645334507843,0.35015662207649395,4.398012483364432,4.7684490548837575,5.0347300562940775,5.270456009230836,5.75470398460058,0.03164009213454587
a_subj(1).305,4.874157651517704,0.4344306684275245,4.053965191258486,4.56887841369486,4.877678678726837,5.1516158789094275,5.739225773548896,0.04103919585359443
a_subj(1).307,4.691033737936817,0.4539306067743615,3.7823862511115376,4.389035116840325,4.718343185610634,5.019512093512593,5.579917488305519,0.0387489855110655
a_subj(1).308,4.26721005406315,0.46028753879163303,3.3636742046294827,3.964827056766995,4.28166678213762,4.583910152200465,5.090173514606764,0.043625788698631145
a_subj(1).309,4.594402148089052,0.432245772104981,3.751336018368196,4.349755529214544,4.574840775080766,4.815441734365052,5.566264048309313,0.040408809664453614
a_subj(1).310,4.597063703049248,0.38600612257972533,3.864957830356205,4.3235855406621715,4.594958762783206,4.866057449136432,5.359751465109193,0.029518742738105407
a_subj(1).311,5.287311009731019,0.41983833103153767,4.530694738782727,5.022563946150187,5.284378926802688,5.558094475615455,6.103418355896419,0.039218249395383445
a_subj(1).312,4.97632353302349,0.30829208579222983,4.459079471564776,4.758358665133071,4.96139579476621,5.155233319098973,5.647245225456086,0.02879666223420561
a_subj(1).313,5.130529557815803,0.48919802294645387,4.2985083790238425,4.758997845976933,5.118344945636494,5.433675629416463,6.1680860786899006,0.04606637460857939
a_subj(1).314,5.650349141246434,0.32998472556127656,5.034247750386624,5.415444933335023,5.6746398240748235,5.908923096683697,6.231743658653676,0.03159280605869823
a_subj(1).315,5.311369363412979,0.3824923908534379,4.631395459360031,5.01499439280637,5.318277995521012,5.581384761026124,6.103046945517351,0.03548886966270043
a_subj(1).317,4.170545942261442,0.621451901852447,3.013437093329597,3.6976709111405994,4.174545862895757,4.697107569856296,5.259809942595251,0.06089926579404732
a_subj(1).319,4.6342075435747825,0.3527295148865491,3.8625780756221184,4.418879710874032,4.635448832227146,4.850704623770364,5.360209168997032,0.03154474799653571
a_subj(1).320,4.796079367939048,0.47563349678683964,3.8351068701360904,4.498351885669069,4.8189835469431515,5.076019143077397,5.825299436353321,0.04539267988121777
a_subj(1).322,5.0552441003967745,0.38875794399098,4.2710067362800395,4.803296720258061,5.043439588172983,5.306985529590829,5.828273387222421,0.03522640974377069
a_subj(1).323,4.716684731592322,0.4018112068910448,3.979675796309415,4.444815969099473,4.7081885059831645,4.995319412760485,5.547326820338159,0.03730728430777597
a_subj(1).324,5.47248415800228,0.44507769624854965,4.509916418165763,5.182125957200386,5.500124069902481,5.795941108940616,6.278889279500915,0.04293243458172312
a_subj(1).325,4.7581970887961536,0.3547073933353979,4.143682349497753,4.484440121778201,4.72177444665685,5.043577152288244,5.480340340702224,0.03430021114337363
a_subj(1).328,4.157266140268756,0.36505112421612257,3.38098864854923,3.9407712604734515,4.1692199677604105,4.382818762159952,4.884707844364972,0.03340149455541448
a_subj(1).329,5.249850486974791,0.3283842508044241,4.526904169557506,5.048773655591878,5.2500528637798265,5.473383802787732,5.85875013560679,0.030727170657461104
