,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(1.0).27,5.325685181802128,1.280794355800685,3.0941013170811713,4.2961813777308615,5.233354187664657,6.335639560417748,7.680852078080212,0.10782210398670453
v_subj(1.0).29,2.9746972816416015,0.39216116857192057,2.2667214601142884,2.6918451760278925,2.959763171607031,3.2312419247474535,3.763274378552488,0.02764017422035956
v_subj(1.0).31,5.821810729433404,1.1105489287762087,3.89740027081384,5.04357873441831,5.801722370647181,6.51943514876838,8.11046999725664,0.09406369833395192
v_subj(1.0).32,3.0420197218025486,0.4211942161114303,2.2684115232002005,2.750134685314301,3.0193430923793985,3.3257212854336577,3.9307962732661093,0.028928897051199054
v_subj(1.1).1,4.590057150240922,0.25585928229613497,4.148554594108856,4.409436880163082,4.566618742431771,4.756505665584737,5.184286766657811,0.02394393545870748
v_subj(1.1).2,3.6423098724309146,0.16811585938167567,3.2765999224027436,3.543800990775395,3.651933025812782,3.7570981009220716,3.9523336101162982,0.013460462606953933
v_subj(1.1).3,6.341590765660439,0.24652259485633188,5.844647880622238,6.178471231123868,6.334295068198006,6.494655182926322,6.850369661048818,0.022337912779752826
v_subj(1.1).4,5.337345815488986,0.34716639366070645,4.701979080851565,5.072126479956622,5.321379514426368,5.629554218116695,5.969216377697611,0.032991130629494575
v_subj(1.1).6,7.041225380132504,0.2878808296657271,6.531858304586388,6.839856387188655,7.040788563168312,7.219942367634344,7.677776144078734,0.02607673382087593
v_subj(1.1).7,3.5557794965962026,0.21904493533828145,3.1704357693388907,3.40996878798224,3.5415482514027348,3.6944895602538326,4.031351810507941,0.0197763951588851
v_subj(1.1).8,6.2032853091515605,0.3321857074569643,5.58656029782781,5.978619311427975,6.18605876223895,6.420188860422305,6.84986675871378,0.03019963571277442
v_subj(1.1).9,3.667004667024368,0.14181583988930738,3.395463168764281,3.5709841793433994,3.665926423367631,3.7685277258963543,3.934930881507144,0.010944229463837855
v_subj(1.1).10,4.7656255974916055,0.19688608618108278,4.3917214057915235,4.621813983245376,4.758155848112698,4.903740804778958,5.183213835915769,0.0173876359116504
v_subj(1.1).11,5.928712756283152,0.3153664346472508,5.309910724907099,5.7018343211185725,5.945461714166283,6.162561285636029,6.488230879224051,0.029934873312073413
v_subj(1.1).12,6.437721827817496,0.3382364644221091,5.744704482388245,6.202910480893456,6.4397162195364945,6.683470540761847,7.06936366884502,0.03167783634274217
v_subj(1.1).13,5.437168405252934,0.2234389760403868,4.943950412465293,5.279677620085331,5.450959778437269,5.601348196935695,5.81217543867716,0.01982127461429898
v_subj(1.1).14,5.120235266999125,0.17528204699152478,4.785914630650472,4.9971872444205045,5.114580818981294,5.250690408599849,5.464015504115343,0.014491203575389525
v_subj(1.1).15,4.605111240652869,0.23778084817654677,4.071634551067502,4.470955346169649,4.625231301654132,4.765517351541506,5.008203116486422,0.02044049924409919
v_subj(1.1).16,4.318849724610056,0.19956298518496693,3.8484886558331626,4.202903498568359,4.335427781426356,4.4505706079701435,4.670674710950911,0.017651333030244985
v_subj(1.1).17,5.633501531499924,0.3046666100844019,5.084457884567767,5.430789382581692,5.596292399323069,5.803590956370819,6.334886740919167,0.02805620464129157
v_subj(1.1).18,4.593358346935944,0.20267761683325974,4.193579837201919,4.446986416327197,4.602247721126479,4.731014081526463,4.995256584308292,0.018036035870827413
v_subj(1.1).19,4.323453080882005,0.23075031625367692,3.8645434633192086,4.173689104646012,4.307155470475619,4.480412622569587,4.7842749462241585,0.020149129875302436
v_subj(1.1).20,5.585613889325787,0.2193290162760638,5.165007199866123,5.4525886746181556,5.586536438165082,5.729051934096718,6.052658522409421,0.019802831919354648
v_subj(1.1).21,5.086426649087807,0.2739540768294817,4.606293490001084,4.883830950605532,5.0765772318193685,5.278208547297116,5.615703488502976,0.024975987268604553
v_subj(1.1).25,5.709222822439272,0.29639753469642444,5.064045943064366,5.516453201264105,5.698327986114996,5.949306441639902,6.244410274699602,0.027786797486524246
v_subj(1.1).27,6.661007798103845,0.2934387021902082,6.133572258053668,6.436622937226152,6.650905272905303,6.8750614591860195,7.249917474913622,0.02708578155417792
v_subj(1.1).29,3.1871909401267757,0.1257113787052731,2.946288087397253,3.0985371758198426,3.1898266165456555,3.26942688888085,3.4322496254774943,0.009740549591385976
v_subj(1.1).31,3.9363650177398877,0.17566237725816866,3.5991210607814086,3.816788299309051,3.9374461919882737,4.053615884254837,4.287416134234535,0.014944731865292878
v_subj(1.1).32,4.3623738590689936,0.21125328209675,3.986373161191648,4.200852055442869,4.362139990339712,4.514753236913327,4.775302441170815,0.01751792366660298
v_subj(2.0).1,5.842137229647493,0.8062102020967242,4.28279013077772,5.296538197570276,5.856772280657571,6.312966334489003,7.596154902418563,0.052168860394599004
v_subj(2.0).2,3.055745939048441,0.49564058036820036,2.0884690756082636,2.7499696392466095,3.0522419132733996,3.3465314746330774,4.215348536459247,0.036564354979720756
v_subj(2.0).3,7.131222779570622,0.9610736156418765,5.336254593171066,6.4644177669962435,7.109167280017238,7.75838966735472,9.119540957214403,0.07634359630644803
v_subj(2.0).4,6.117144804410751,0.7999496851771276,4.58621664035063,5.581922452373631,6.1183941902009265,6.655056649511348,7.697536153829299,0.062494774810250744
v_subj(2.0).6,8.679949846603995,1.185053814117437,6.571627279058508,7.838783799988657,8.625885597961593,9.492791517041349,11.240918756930629,0.10101708477801918
v_subj(2.0).7,6.326693074985151,0.9622883458754947,4.581305627567534,5.697244120130984,6.347858670494784,6.948332897639488,8.371827167047115,0.05375207383682311
v_subj(2.0).8,7.74717766647519,1.0888750257058057,5.741531165240592,6.965483024921475,7.736663477512936,8.517401130362238,9.941275102492238,0.06895589161471614
v_subj(2.0).9,3.7724946495695284,0.6568496884433049,2.6214711976056617,3.34276869751777,3.7116438302410515,4.159222817209047,5.320722677308163,0.04949066633347905
v_subj(2.0).10,5.85590642645976,0.9268764163578701,4.011314583972762,5.208184885421076,5.839930184024992,6.499447829538089,7.708194868793161,0.07296510752813637
v_subj(2.0).11,7.116187454917522,1.3313219456827212,4.397225252654764,6.249906680562552,7.135073153959585,8.039027616614533,9.63842062383915,0.09660128362725258
v_subj(2.0).12,7.2772872832368645,0.7957213620939432,5.8865380065685295,6.70517280316996,7.25285901008898,7.806675409394753,8.92015892067653,0.06727967875100994
v_subj(2.0).13,6.692329861536876,1.085823858238513,4.564003260005261,5.97569315136286,6.718802124415405,7.453635720598062,8.736458843274544,0.07391687924145804
v_subj(2.0).14,6.257681499977561,0.958724198216517,4.517080719106546,5.580596278542805,6.179216280648826,6.8806296601153765,8.341790213049062,0.07804004257179761
v_subj(2.0).15,7.543024864193821,0.9228779518166723,5.819356384401304,6.876846457933303,7.539707546399612,8.130626600427549,9.409816011878176,0.0597587622311351
v_subj(2.0).16,6.123199737210504,0.8755208362577139,4.350593032309289,5.523851097412068,6.1485633806155,6.720976742365837,7.79675523083722,0.054029301125011676
v_subj(2.0).17,7.361848904812049,0.9671923173045229,5.450634815558019,6.69102168004495,7.353226056390858,8.047467458880126,9.195804420138668,0.07443201846108756
v_subj(2.0).18,3.5838155293062917,0.46966514035880025,2.7267638795850884,3.267689602537107,3.5816116627737915,3.8399316580196747,4.700610701998131,0.02992746139692848
v_subj(2.0).19,3.639309890708297,0.5823333764524384,2.6485640149138456,3.233742207095523,3.608119076995784,3.983808867081817,5.071699891899066,0.03667172098383561
