,a(1),a(2),a_std,t(1),t(2),t_std,v(1.0),v(1.1),v(2.0),v(2.1),v_std,z_std,z_trans(1),z_trans(2),z(1),z(2)
14,4.777085420934922,3.012276032012929,1.147079093809932,0.026770060591734177,0.2255461358932082,0.07879658417810653,5.243107810991595,4.696709920145241,5.96887743305374,5.595722483932115,1.5514931482698144,0.1688336635511689,-0.2148900756231063,-0.13365031980219655,0.446483262955327,0.4666370671309312
15,4.727093549705911,2.894199902237823,1.2262904852542573,0.04464859196885535,0.21999415858546303,0.07461073239921827,5.094113809575985,4.271313307549736,5.839705134216187,5.629896718296478,1.4342972774624987,0.157099166982703,-0.2121956209465288,-0.06799711469056711,0.4471492552275222,0.48300726813323636
16,4.490600707129089,2.829978863718693,1.2102475515075384,0.0612178096985775,0.23545648112828288,0.07073532766729881,5.331143809268187,4.67524890441908,5.429030845905499,5.70934685164688,1.3966431131741952,0.20472965870482482,-0.20730081383742008,-0.10453917661897658,0.4483595955150517,0.4738889809061134
17,4.558226770388145,2.5654533977907983,0.9936769541357224,0.0639767438152823,0.21543247357814146,0.061473341039110944,5.143830324977427,5.02454751486987,6.365538307000372,5.555967224785626,1.4075798768799892,0.183049383280163,-0.20154163169657893,-0.16026350313462587,0.44978445268200257,0.4600196601622649
18,4.751498713881335,2.8988875449489613,0.9394567757812369,0.05217861597280138,0.2404678990081789,0.06094989188179565,5.233023150530544,4.647244030640223,5.892610217875604,4.632085651783096,1.5783689625530353,0.2397040865820596,-0.1592774755912404,-0.08754844196873662,0.4602646005906244,0.4781268586997091
19,4.762959676967601,2.895832627796469,1.2190763938499591,0.03669230470153313,0.20668739180028384,0.07257409421760806,5.382928419556621,4.7588944247519915,5.632544039991131,5.178079575777531,1.719360765769975,0.21845670078995574,-0.20868505529933584,-0.12350246792892887,0.4480172510761102,0.46916356837085205
20,4.995147281050312,2.9458351146655835,1.1307160426996854,0.04369510788021392,0.22527860807630018,0.07026752485761453,5.5534408445172225,4.939828238553351,5.723443040280846,4.994308777050718,1.5566576780181949,0.21289183403702924,-0.12468107968023737,-0.10645684010884164,0.4688700468596448,0.47341089655368035
21,4.780605684666782,3.066949018153017,1.0893827444771171,0.075699017310528,0.22122887101599778,0.07084869361164667,5.605734633685641,5.244821200196192,5.968280068817105,5.841989608611431,1.5304106260594958,0.21675641665884032,-0.157452460869438,-0.11812504686369096,0.4607180055057735,0.4705030292076681
22,4.9135939038118535,2.2914089097746206,1.4724398830736027,0.06860626678441346,0.2236121668228207,0.0712953407213328,5.954381782381205,5.105779157874937,5.6434621245088685,5.1878549900798925,1.6900461142360637,0.1645693336658287,-0.13659694242596485,-0.1251403463400028,0.4659037639374167,0.4687556768952264
23,4.55210376482367,2.6059415755132225,1.6008529167540204,0.07007143786880551,0.24947688888494335,0.052670372825125614,5.739080606569248,5.01027359025904,5.8426103156300275,5.571868141212859,1.431665399002779,0.16468868635238726,-0.14858640910636345,-0.16854365666893784,0.46292159048437714,0.4579635494135982
24,4.899368182845323,3.132139914401387,1.5555070073258705,0.05131882481507736,0.23163534300073632,0.06169605773932223,5.558934129693342,4.514200283146449,5.515619183597073,5.11774031701939,1.3203962252712722,0.18091668130982846,-0.14092760337664006,-0.1593240583519701,0.4648262941063219,0.4602530284714765
25,4.655987666528629,2.7174692390495654,1.347614873918534,0.09309441803527874,0.2214077379144225,0.052230143730635586,5.651771826039294,4.677394995578865,5.949690429810697,5.769597965795264,1.5192245631507824,0.20154570520317316,-0.269587685849076,-0.12629109335306424,0.43300832035628395,0.4684691238445254
26,5.043367649466834,2.8642360829476723,1.002124632162509,0.06078294866132231,0.23051511120119605,0.07319731128410968,4.808874384605409,5.07317292482306,5.968887145645019,5.141070794277642,1.4655752626144283,0.18105595858659193,-0.131750111459789,-0.10433346419214973,0.46711003396471756,0.47394026903641395
27,4.878495176809403,2.986437460416781,0.9996676809186829,0.018441823921809094,0.24296769886075414,0.07324772769767245,5.4170393937199925,5.069277215613558,5.610796794825688,6.233344286709833,1.3424184216547426,0.18341889723078586,-0.14676243215053486,-0.13629611014002443,0.4633751076501058,0.4659786230426148
28,5.24520642141088,2.8213153099973574,0.9550373434942997,0.07043188026947235,0.251388571315834,0.07571556320060718,5.3542902901190725,4.729197304123615,5.764985320551365,4.940939351597375,1.4879775561786022,0.17596385339337828,-0.1806600790363494,-0.1637424335902962,0.4549574221973056,0.45915560941797806
29,5.18222730207896,2.8319487146722606,1.2536283074927386,0.07544390789659641,0.2515177461545527,0.057560817529713204,5.075235770996642,4.740479708566074,6.00346533013925,5.442790266568875,1.4887878115745745,0.18300869662609537,-0.2644274726588395,-0.21202271948533535,0.4342756505026243,0.4471919980347238
30,5.185571554783431,2.3986777291752475,1.1269677914016754,0.04850822084161903,0.22078356818706352,0.05361703469369466,5.449854120990009,5.182447391762255,5.707026759802102,5.094088215405977,1.5068118741293424,0.19274530848396287,-0.20575349432912873,-0.13514598836778124,0.4487423296123461,0.4662648334400251
31,5.273760034628296,2.8575671722804263,0.9453523453232129,0.0671357617316054,0.2233722785314192,0.061925640530932836,5.5946117052315945,4.53241658687111,6.031770893275862,5.426377657753135,1.2326956846254218,0.1707095280608733,-0.16096861265007886,-0.0751912376423351,0.4598445147945887,0.4812110420511392
32,4.9826721651399835,2.6607868239464674,1.279794296628371,0.04956788228320143,0.23674414947190217,0.05505428006170626,5.704832206571929,5.071683233099276,5.850998977912719,5.804090206281067,1.4341902664562836,0.22507720178484356,-0.23539152525397722,-0.09930655506432791,0.44142234749226944,0.47519374406174675
33,5.003802114040381,2.8593762108130885,0.9409901394106912,0.0012616079469177414,0.22745115137124441,0.08640049554882812,5.378369891213689,5.2454858736183185,5.789921146158019,5.086708293036082,1.3406724101818313,0.19130919586782633,-0.12473717697774075,-0.09757194217869054,0.46885607692209996,0.4756263483947073
34,5.031681112487873,2.7497038443675845,1.3020875726469305,0.025764520782083376,0.25771974949249166,0.09555570227259391,5.432721628204394,4.362238832896384,4.82034606684389,5.4630160632621125,1.3632272254850382,0.2502004535447266,-0.09134605620048292,-0.06464728480365078,0.4771793518948194,0.48384380516749037
35,4.391249404036173,2.9029466363486325,1.2726114309796945,0.021950345869986437,0.20962422999847283,0.07106678673071154,5.668599395109525,4.798861322291554,5.389637250794403,5.163550336680345,1.2045577831407817,0.23080373594006648,-0.16506776435476223,-0.07151492486414324,0.45882650559211346,0.4821288847809928
36,4.948318100201425,2.9488300008433566,0.9963317355381355,0.024683954958899766,0.24695497514648632,0.07337109130607467,5.443812093922426,4.801894808290865,5.460750666191356,5.242493564056669,1.3829995748694284,0.22477690760557328,-0.15451344178216722,-0.06249914529953235,0.46144830893867733,0.48438029774357283
37,4.985865059947098,2.4308568430170894,1.0088756601687574,0.039027502856040244,0.21624320665767127,0.08097958279810889,5.842379397393526,4.557164506385989,5.727841232534205,4.955286275134686,1.2935812111545237,0.15424436483851928,-0.12472334641433432,-0.1581097376815355,0.4688595211495638,0.46055470475239074
38,4.63671417718494,3.145982570283758,0.9838928688061908,0.06151459198365373,0.25802909183863226,0.06355811343041638,5.725353125168753,4.719558556024978,5.631435644349766,5.084704941619031,1.324823519997166,0.1715411930955425,-0.1058317843758089,-0.15234244213618675,0.4735667211694532,0.4619878771867283
39,5.111258351001238,2.6735219347504193,1.129158343800816,0.062014647268899624,0.20420110617113751,0.06951251970826275,5.288555201553743,5.004642523246792,6.049628428166991,4.687313026818416,1.29491877483667,0.19431894928472013,-0.16346358940430808,-0.14532527733122474,0.4592248560669072,0.46373248732966144
40,4.594851252368448,2.534541252184705,0.9958584180446396,0.05174664913641906,0.2565651287238514,0.06381276673324422,5.535844517344107,4.952938265413707,5.6160249567767275,5.5505341416619025,1.264354286889159,0.2053252344563177,-0.15387204462747095,-0.08453625018321231,0.461607708897818,0.478878514465522
41,4.952896837713716,2.4764648399229623,1.0005501394415224,0.0528427620304163,0.2575139338747957,0.06257319252393125,5.088785173487176,5.170725096978889,5.8029594790252865,4.8424082567214075,1.2477383800182853,0.19788097320153814,-0.05740990729994097,-0.12754252464857865,0.4856514639005186,0.4681575225248811
42,5.104525663957794,2.6818004842169127,1.0547298671753396,0.011305856415082182,0.24793042429431866,0.06022592273852718,5.75548124658674,5.076424057078607,5.884197481419987,5.702859458690958,1.199249065994909,0.15333065374597932,-0.1896885045738639,-0.07750636106342168,0.45271955824680543,0.4806331038899035
43,5.334669956429266,2.662954767499888,1.1111614910127379,0.05686768344924331,0.2501353594732676,0.07299077508356466,5.507883152740583,4.836616041097021,5.6962747538565806,5.648452372822946,1.0809675238002996,0.2031257198651072,-0.21516675380344114,-0.16082649649455832,0.4464148868408108,0.4598798148778166
44,5.113395851876748,3.0163063506497005,1.1367648232113785,0.06724126931225008,0.23129346563350994,0.06017184146824032,5.550437679177548,4.885907106644643,5.7495166970561264,5.540276042127714,1.0505657785456959,0.19330705198308304,-0.2656781259039742,-0.09725472180392047,0.43396841492011407,0.4757054656467966
45,4.81406006368626,2.6644345810101044,1.1611229394497282,0.05856261494516175,0.21983867550432631,0.06307217419746235,5.074742383667487,4.932589022361382,5.8114723423691474,5.238949820021056,1.0589140995907327,0.19335845194833354,-0.32109914560998437,-0.11153607408302837,0.4204079010235586,0.47214485268306816
46,4.787695078243421,2.569152726415411,1.045808455693528,0.041966018730999824,0.24181902043128442,0.06204132441045414,5.290367762860627,5.202747438069168,6.108892013893141,5.503296126064739,1.2618109106282838,0.15913765824431947,-0.2439370121572682,-0.09302224983776847,0.43931636526616874,0.47676119251020477
47,5.0624908113113625,3.370733404708027,1.0546127855393361,0.05183245184357255,0.24679192173199382,0.06105889392159393,5.1602658946910465,5.0077938275968235,5.870107543751011,5.382548832557787,1.298702410005659,0.1522801211635052,-0.1767582752218952,-0.11435662371933468,0.4559251258830133,0.4714419594545724
48,5.080379213195154,2.7897923436143532,0.8825866614645005,0.07158717050685141,0.24014714637285756,0.06070086425675501,5.452277726135568,4.8080683223351635,5.929241066127142,4.870487239255937,1.3594470049187828,0.16283766319226176,-0.18119881559772724,-0.11526244323139348,0.45482383430880025,0.47121624918244415
49,4.731808246031469,2.9232647014840327,0.8962442047634517,0.01813977542011299,0.22682477832699968,0.06245647539184499,5.520963609234446,4.858400508045358,5.914596790552251,5.14767491951099,1.3465370799552874,0.1555626756982944,-0.22006708797097788,-0.18106677070551785,0.44520419427615276,0.454856576238555
50,4.787203190184692,2.799538884702411,0.8911548501839219,0.03502865363789534,0.24357034422111423,0.08166095123139855,5.050148410360302,4.979538903691162,5.817284402648591,4.882889564847582,1.2534952541816047,0.15787682534760966,-0.24865801901503048,-0.12935537786939605,0.43815383388644163,0.46770617352824867
51,4.674079984704678,2.7128659044054757,1.189808279986417,0.06581031824957997,0.24101869027611073,0.04994001240182322,5.143387329918609,5.079221471415648,5.6147772247568,5.309046294785598,1.1911586456797119,0.17461817165673363,-0.20074106741296865,-0.03709324385289295,0.4499825830034632,0.4907277521596342
52,4.852497182396849,2.909104813001579,1.108726862049144,0.05128372946686967,0.2529725537166124,0.0655873288902731,5.42341946962533,4.977428671573752,5.3240162434692415,5.0278965736807075,1.3568474920677365,0.17829599786833794,-0.20080315355088488,-0.014322898612201318,0.449967216840206,0.4964193365598006
53,5.024090459461348,3.01199473997771,1.0064420870586979,0.041496469543697165,0.2535333089659332,0.0656393292007245,4.978069663794336,5.6835345281598855,5.829929577730125,5.2266681822174546,1.309363630300799,0.16291843423489144,-0.18649748644569392,-0.08911276935656419,0.4535102980788419,0.4777365387157267
54,4.759803109185207,2.961569204426701,1.0077465488894848,0.050297457365773304,0.2516267220144966,0.05725276656104218,5.547669986112628,4.502417278160101,6.4146061164179,5.206062052548671,1.3017950370540154,0.1941271565630598,-0.25222767224966564,-0.10678328866945912,0.4372752692098095,0.47332951591337175
55,5.033008642077715,2.7863805719891523,1.1683205425242518,0.052321908814288845,0.25207494603800784,0.06452098347323787,4.909526549792926,4.923637384175312,5.98085500808419,5.111546117682818,1.3159586417065736,0.1832155458306912,-0.27043944532794,-0.08500697776619885,0.43279921502963614,0.4787610437395414
56,5.115062228121667,2.8421270708236577,0.9565761020076904,0.036432754102468906,0.20151828883964942,0.05957316813002087,5.086873623141702,5.136358737934044,5.149683185515699,5.183826560473314,1.2449764458686698,0.1879340536826023,-0.23511227486003677,-0.1434174607020215,0.44149120301320394,0.46420696475980777
57,5.028638846220498,2.976439013951792,0.9771873278797766,0.051961344276800644,0.21074637668104984,0.06128541273721394,5.009065102122991,4.566779692334572,6.091053031415172,5.106091926792288,1.438688983632951,0.18808697705851815,-0.18180889509128972,-0.0867650633909331,0.454672563711943,0.4783223318883973
58,5.032244038513534,3.0204326436609854,0.9542456484083416,0.04034143960593084,0.2529027198587566,0.06529284488275268,4.812121059717387,5.0487930649206,6.042781308788431,5.035921983145934,1.4002109948332597,0.20407419668251092,-0.22120014325467552,-0.09624436248330832,0.44492434994927366,0.47595746530242533
59,4.895077505088556,2.8872620580468107,1.063238331575179,0.040481204514416474,0.24368659963523,0.05842568344297051,5.308131458498802,5.447356957672567,5.922391596130398,5.276325204613388,1.253236651677195,0.1590808010846021,-0.158924754997583,-0.07546044945425155,0.4603522250549916,0.4811438344769999
60,4.895552269710095,2.479048120170133,1.1252337054318093,0.03333339691432932,0.24325567433365566,0.06910194261562715,5.1366439821995575,4.885261253413945,6.268919324160802,5.217665057412651,1.1909424028014775,0.2986205927988449,-0.1660395302592293,-0.11693918520964383,0.45858522118161815,0.47079847313681256
61,4.9430590475702925,3.0232038585411987,1.0184843804686714,0.03234708871337209,0.24488627243595057,0.05679673073351493,5.310958164772236,5.034596580308631,5.641729800812246,5.253489640658338,1.3073780978686451,0.22638285046339102,-0.12500455129371188,-0.010278888253134763,0.46878949323605057,0.4974303005619258
62,4.532596708674751,2.544779230818345,1.1586720364547665,0.002719378559131496,0.23620185816332287,0.06985602621872004,4.713539462256822,4.7810174251344195,5.937148518338056,5.479619395627575,1.2392755694682969,0.20408763317118198,-0.2645164940135237,-0.10568636701386545,0.43425377983659613,0.47360297404346435
63,4.797758132088751,2.6689716312717713,0.8751862061026364,0.04586866691832006,0.25158782217457165,0.07508913888789565,5.558862165320208,5.138761721364043,5.455594660357758,5.218891406402471,1.3009641265986471,0.18163509554275709,-0.21254595895800368,-0.05352880765357666,0.4470626508936348,0.48662099254363095
64,4.811175504781761,2.6880109032433066,1.0981527465170289,0.043908914550987485,0.23377712114130958,0.05376510822949959,5.154053743808312,5.231731292280876,5.510258556900003,5.293155404978617,1.2624741436468967,0.17998126802277642,-0.21411580041250888,-0.1546791769954368,0.4466746221216456,0.4614071217197387
65,5.289498552739582,2.626616515155827,1.1994242666295039,0.04579430259640807,0.24885232524859976,0.06164308588717615,5.257857473067525,4.687399867572058,5.420985189869598,5.540742492911959,1.2651116156418099,0.18793781157753042,-0.18683751876123253,-0.10154960523417851,0.4534260262421926,0.4746343931386984
66,5.2734396965633605,2.5665500876306417,0.9433933758884714,0.05698930031252458,0.2517991459719503,0.061426124396867524,5.1285709422108825,5.407136455935292,5.328777247919193,5.2012725088102965,1.4856718097040447,0.1980028653485943,-0.1695975215661702,-0.14118279082195836,0.45770195704809086,0.46476281353038135
67,4.777411402504474,2.5347107239746896,1.1514298111715078,0.061383893145290004,0.2522381470818404,0.057984111989740086,5.74569028049878,4.826450454347359,5.842454187353473,4.764823642377668,1.44758715706717,0.2200982789436688,-0.2109836627307035,-0.134598164188992,0.44744887869338307,0.46640116854332736
68,4.982023325762086,2.5681251778900025,0.8724595607626533,0.038265249034028365,0.25324260366149587,0.06122125585933504,5.260944496018222,5.711839082110419,5.6008273683340555,5.412689373456551,1.3140448041720676,0.1925521140512595,-0.20102982980682985,-0.18236380918558942,0.449911115846715,0.45453497876599663
69,4.7884924561523095,2.8133323793594895,0.9261387343531164,0.038825047343902644,0.22396054837949514,0.06349494050420723,5.35872503654756,5.252218720811934,5.808225872876056,5.385447312744482,1.3416364632248605,0.17568650183168927,-0.24131134461539597,-0.10420738672876072,0.43996321581600173,0.473971702885084
70,4.955739642308783,2.9778386064006765,1.0697465316524755,0.0560161434341916,0.21268621708569257,0.06768517558899155,5.26347367220488,5.660888189349042,6.128235711973905,5.244783154208965,1.3421383694856486,0.20424429473780614,-0.20164870815894217,-0.06486623757361912,0.4497579537130546,0.4837891243202754
71,4.818209113929429,2.5048220170358553,0.9402866676287476,0.03238467728543221,0.26974002693950516,0.062042835578045366,4.811412043087402,5.11260946758973,5.972767986245066,5.266411267846422,1.3495826033753309,0.2081736927083693,-0.20560940318941487,-0.164248166399376,0.4487779740827959,0.4590300225085132
72,5.197291300543858,2.5620846419947774,1.0937768952509554,0.059837059836131266,0.24139395891783486,0.06625819212240297,5.290627911855078,4.865122053622036,6.014216597262563,4.9132388079453255,1.3996198795457073,0.238619031596861,-0.2167648939321667,-0.11960065345616677,0.446019974554191,0.4701354275093802
73,5.1116373894988305,2.782118239553785,1.0065137391088856,0.07420134073383342,0.25003576853328696,0.044516970265769104,5.063917024631159,5.316024868066602,5.601376349109527,5.275690106987292,1.3892263577888637,0.19736919879247627,-0.2851088068615441,-0.0911689747444732,0.42920173156775265,0.47722353021640473
74,4.929013739839118,2.851220187444557,0.9099976895924636,0.017270541526032884,0.22904509558900843,0.07509618197237036,5.135046034389989,4.680416816450339,5.743874861572663,5.224230348378706,1.1806549848523098,0.23308873210585596,-0.11400415477434753,-0.12530509386222105,0.4715297901138329,0.4687146510537461
75,4.9784437565443485,2.7485448517927393,0.9078432439944738,0.017655195601794606,0.2267124372871976,0.08200932725366313,4.952104541845854,4.97465936450331,5.74050819366202,5.211001628617661,1.258433934913409,0.21203490363992641,-0.19658232920373123,-0.17158712927172637,0.4510120761261379,0.4572081564968951
76,5.009746737786799,2.690967045517578,1.0887218965709706,0.01668000091849075,0.2301666910952389,0.058129752623885714,5.176090494682548,5.251018073577899,5.492440175148552,5.124312874485336,1.3439031728256061,0.20271532813737914,-0.26026585488148557,-0.1544043392449128,0.4352983563018577,0.46147542253522766
77,4.742508543660625,3.2231737051229787,1.1004498442638493,0.0202907082328318,0.23048915716800714,0.07627124858893686,4.869884266152442,5.030380600152369,5.44147172783649,5.054002746062113,1.2478957142314093,0.21767137323502056,-0.21800316978285783,-0.0743158552410193,0.4457140342219254,0.4814295822001363
78,5.008662348620325,2.7103203989985145,0.9272869453735954,0.02528381520456505,0.23623054409792915,0.0739456794096491,5.494304630041746,5.178559139582127,6.403014595228716,5.130708258296187,1.3394010314133555,0.21663324765556846,-0.18344571269443738,-0.11698161043423827,0.45426675247695913,0.47078790302098733
79,5.003637661134786,2.5250620994218878,1.0040986675377979,0.0764063529661025,0.23533600266171142,0.05844781966068298,4.73839643680569,5.1017647687530605,5.91700309803641,5.200484395576645,1.312596561188454,0.22611747026089946,-0.16645249779980512,-0.12279646509582878,0.4584826893668076,0.4693394015719513
80,4.958845271800638,2.5777428618567657,1.1457889898607116,0.05366038748712204,0.23619386054774935,0.050784976226827414,4.997192034138428,4.973145294011564,6.429284145507851,5.274370116516737,1.187725589591654,0.22898480585879938,-0.19823748396326954,-0.09046724023674405,0.45060229282410735,0.47739860259723127
81,5.0114281938434555,2.42964543889887,1.0394087860414862,0.04400364256367678,0.23998579504140685,0.06999567546414198,5.632461846406548,5.263048771316283,6.374149361799579,5.484075419892405,1.3974971103124667,0.2233957857219507,-0.21652571790786265,-0.07326334499298269,0.44607907240156214,0.48169235190474435
82,5.170073620905962,3.105777263684349,0.9523680975915519,0.05276031943351507,0.21347175929837786,0.06146493982398447,5.331141493668768,4.574214647092965,6.673771262016665,5.442942871197414,1.3696650937599995,0.2352702189048902,-0.13044999316957623,-0.11341468088040696,0.467433670927888,0.4716766832485452
83,4.885005816175852,2.777621034016697,1.133647398115713,0.05187574519009869,0.24525778602150883,0.06496595543762915,4.617222872417862,5.277411026080256,5.870665939288562,5.495128272681514,1.4741745188444002,0.2121771980841884,-0.2111358429728003,-0.14676864568762657,0.4474112541978772,0.46337356260091594
84,4.9040891986049155,2.943717465300373,1.023818257783767,0.06659679001858489,0.22213452343882792,0.060643017947909494,5.3748437966394995,5.2949296054291555,6.366373738199024,5.473051020383518,1.3947199641281447,0.2195410434125757,-0.18076184986197624,-0.091924263193886,0.45493218608269603,0.47703510317364056
85,5.032587374460159,2.913437448724936,0.9716448200201342,0.0842753527850798,0.24609799306257965,0.05255217741332647,4.997150590605758,5.388537402646248,6.32754423779125,5.406204931136955,1.4231163202675599,0.19602635489085257,-0.20799160639400333,-0.1403994733375348,0.4481887456355792,0.46495767565664176
86,4.815471272478601,2.745453449527039,1.2251674255919043,0.054328390015806874,0.22104810528298038,0.053519457958446315,5.108606411895948,5.272038872311347,6.05647783622546,5.125984531754104,1.3816366986868762,0.26636455103777495,-0.1905054715417673,-0.1373125066116742,0.45251715061517733,0.46572570912429145
87,4.8965027469665845,2.88744222045861,1.138258772873721,0.076879021355172,0.23827351968182503,0.05706005743148404,5.2620608050054605,4.904111852341819,5.600048848993367,5.470022416647887,1.4635615047859885,0.2610469963526397,-0.26101390979625494,-0.1732117744219727,0.4351144830655821,0.45680499828195814
88,5.111322633597601,2.6808924552842193,1.1758513816956184,0.07546604357045812,0.24909804789662718,0.05893397955069746,5.5982585500574045,4.8118709325595,5.722346530414845,4.964756312944133,1.3436603899318427,0.2078414130574912,-0.27059623466641025,-0.1396255587583886,0.432760726152738,0.4651502091736568
89,4.745835117941866,2.7694152393625946,1.1305679472642312,0.09100201709999496,0.25219664442354095,0.0687979468355126,5.8224899914600545,5.199091138892845,5.837707092398791,4.944899568761403,1.3740985907586976,0.19807863118387264,-0.15293843576627542,-0.1399516405965722,0.46183974330356015,0.4650690856656831
90,4.487002160945603,3.067578335200214,0.9631862107847249,0.013161070624810615,0.21560688535122022,0.07756939363747692,4.87626409185946,5.503976548959326,6.011855881886166,5.2890767178388325,1.3896246223485573,0.23649603871172958,-0.19947339552851864,-0.09617452096154278,0.4502963494391301,0.4759748853406749
91,4.662153360768109,2.4819857430177272,1.0909985925169676,0.01134372692059232,0.2320607307270555,0.07518639006790484,5.441350542721083,5.071386710633052,5.864201568582237,5.305701437896848,1.3510099799230288,0.24927692276531466,-0.28915971441263594,-0.22227968085820726,0.42820959532664626,0.4446577560157601
92,4.590769161548187,2.606513308957017,0.9296305356324128,0.04878034221805115,0.25742038144402957,0.0733674071860517,5.0925389773000225,4.870328665383477,5.9243226380599365,5.024807820092889,1.3883609920777844,0.20386548159545076,-0.13681201421216552,-0.17350559599559717,0.4658502464159419,0.4567320920290689
93,4.858333580716326,2.6046502738332746,0.9705424108748704,0.03762972847059309,0.23840439554905735,0.08171523743772713,5.003968027134741,4.996172902456072,6.2463885772846055,5.328302612220944,1.2293506649894568,0.19538160720941972,-0.09538157700538052,-0.08749925281152429,0.4761726673950974,0.47813913246843487
94,4.734285900383519,3.3215224097483427,0.9356367664745121,0.04873805067982044,0.24711660772252436,0.06096216956293008,5.5709112279215,5.33639486489193,5.912950332369275,5.099855098953306,1.3355711384608429,0.2589842636167201,-0.13093524171346593,-0.1330972663685972,0.467312875341195,0.4667747174300335
95,5.151635812264416,2.572488729452528,1.2546028925001296,0.05617477878445558,0.22118547537831135,0.06457842566589134,5.380530886110161,5.348877358022246,5.739371397608632,5.2419008624249415,1.4011163400480229,0.24888222455593542,-0.19609189413120298,-0.1824150454726844,0.45113351085508324,0.45452227563271463
96,4.940393905794948,2.902738600326464,1.195255580859946,0.040961144840449756,0.25726660642411014,0.0783442828123761,5.190826294988006,4.774785221240318,6.343193928410987,5.363155943020505,1.3668558529444914,0.2629616716055208,-0.34152845129821974,-0.17437321205814946,0.41543824581304634,0.4565168203825385
