,a(1.1),a(1.2),a(2.1),a(2.2),a(3.1),a(3.2),a_std,t(1.1),t(1.2),t(2.1),t(2.2),t(3.1),t(3.2),t_std,v(1.1.0),v(1.1.1),v(1.2.0),v(1.2.1),v(2.1.0),v(2.1.1),v(2.2.0),v(2.2.1),v(3.1.0),v(3.1.1),v(3.2.0),v(3.2.1),v_std,z_std,z_trans(1.1),z_trans(1.2),z_trans(2.1),z_trans(2.2),z_trans(3.1),z_trans(3.2),z(1.1),z(2.1),z(3.1),z(1.2),z(2.2),z(3.2)
10,4.942932749511392,3.138793715888492,4.7421769091513335,2.8143335338948203,4.443208231827239,2.6149077057860644,0.7398964243696916,0.06025453056922155,0.24234473588263697,0.0998772581354405,0.23717828224721152,0.09354472871225766,0.25578544260404157,0.036039747775277284,4.727319418007563,5.710749332646305,7.274452862427192,5.69360373742332,5.626252574916427,4.675563601205541,6.151768488853108,5.176479036439457,4.606335219569863,4.890205143092041,5.850190010647772,5.02955533643731,1.1545349784819456,0.18461536228092046,-0.3978782798606515,-0.10045213599136742,-0.013506767720449873,-0.08754756696976432,-0.16930091514780424,-0.18329358337986845,0.40182221252021316,0.49662335940389074,0.4577755789100015,0.4749080619132291,0.4781270770308268,0.4543044668849071
11,5.083577115247735,3.1162468724018018,4.848043799445507,2.369880713389082,4.46931711044396,2.5974042823677403,0.6658029761657811,0.04132650322929991,0.24690236224894532,0.0947111205830766,0.2465470664586993,0.0816880683218961,0.2555879217257663,0.03929963085121886,4.934431960970941,5.35474456505368,7.109980999802721,5.633628928043659,5.150569298502355,4.806007088739643,5.49816191645241,4.620728199608089,4.686038939412283,5.2247407629507086,5.67049525150971,5.329657023989963,1.2123756583372622,0.17932226764127163,-0.3507650984597363,-0.047543340990866094,-0.1348660302256984,-0.12749293441350873,-0.08277718219863076,-0.16016182327729162,0.41319689900302753,0.46633450502352675,0.47931751290867397,0.4881164031110642,0.4681698698214532,0.4600449177013659
12,5.156211495184332,3.118894026976407,5.053588511180733,2.6407242448734225,4.44580806987142,2.484656044861488,0.706513423236278,0.05845234464016166,0.2560281232724338,0.08774639267861464,0.247141637262275,0.08390982235923808,0.24942876353935778,0.03832092208677308,5.090962972617218,5.972218828854445,6.538330189942275,6.015434350329944,5.76165070779816,5.139807149942114,5.268077986089607,5.117322251396822,4.9056124120957225,4.852908032984474,4.319508290556794,5.258969531201544,1.1431305239764595,0.17915001915895928,-0.3030535501936355,-0.07636967585844948,-0.03611163007955806,-0.12652421769213526,-0.19678554908903215,-0.23002806618692306,0.42481118768661097,0.49097307342229424,0.4509617593463771,0.4809168550630155,0.4684110749580362,0.44274522084762746
13,4.991565197260268,3.098906858466365,5.041362314825347,2.495865139371449,4.664688916056082,2.5802144102309175,0.6890341849736481,0.0660506022605579,0.23746680055489824,0.09499225012221182,0.2523972050998682,0.08599241273672666,0.25074142113408054,0.03742316322923869,5.229980671695372,5.613557979118073,6.5396505046008775,5.831579822296494,5.280330487771652,4.511500726970821,5.695137664932176,5.24937767125144,5.107342733104332,5.040086382938311,4.490907939952571,4.853981889241781,1.2095444167715657,0.16903215420909398,-0.3439088704379112,-0.07470445208238728,-0.08603931187473432,-0.10861057236992848,-0.19746626952935323,-0.12975949662232822,0.41486027928130326,0.47850343156257463,0.4507932218306415,0.48133256770278,0.4728740170873182,0.4676055666062621
14,4.899124712769895,2.8478545671047537,4.831039837802106,2.642253207064127,4.6085166090843686,2.866825191103534,0.6507136598750864,0.06304966754149274,0.24107511373810908,0.10264103630356108,0.25500305360755265,0.10695525176871507,0.23220325259185534,0.03769869612169386,5.090738563078853,5.929829696919014,7.172977851518685,5.914311781239514,5.617853531759816,4.6056499027980164,5.463764280814346,4.955394300765365,4.620307218942445,4.577995746761687,5.050729379635408,5.45111838904627,1.1409718410362362,0.1658390128418471,-0.40145810741008964,-0.0352213951698999,-0.0992120997174003,-0.13256989271350134,-0.12402169253101011,-0.19894597191535252,0.40096206437955584,0.475217299830525,0.4690342580167828,0.4911955613817964,0.46690598096277325,0.45042690578673045
15,4.9171073398442235,2.7463260002909764,4.878914589915655,2.6287061284001734,4.61076217600497,2.615379665347744,0.7449665405705344,0.061436526799067054,0.2585497672726111,0.09226885530310361,0.24619323547134933,0.10352700801320408,0.23816251930887108,0.03249997615518799,4.828939739166752,6.101984687974867,7.074740943595696,5.61708084020456,5.6136855814578235,5.2027875261485255,6.233191756152073,5.586596514245167,4.731820816777063,4.743591835700911,5.512039410117671,5.666481261960914,1.148409723391408,0.17313435455307652,-0.3755722588899936,-0.07453346146628274,-0.05340949635225027,-0.10773074030048047,-0.11922679229195643,-0.07197768681418577,0.4071952566964422,0.48665079906004105,0.4702285603951562,0.48137525590734315,0.4730933329276835,0.4820133430464944
16,4.855108944444783,2.69010310796634,4.920585186590532,2.5539911007522593,4.550667797475633,2.757169871853621,0.739120336210213,0.06153973004970863,0.243952679185606,0.09221056552235365,0.24440314556697715,0.10747685796140947,0.24245673460056624,0.031781521493844576,4.6351534640066365,5.839597785628172,7.232654478229056,5.694551811226454,5.703874948314581,4.875192961806025,6.113518459736832,5.137648461455131,4.933811898115895,4.840000136739863,5.206434946586732,5.644774173689196,1.1553200558428562,0.192270867294918,-0.4872643937056248,-0.11416478110647224,-0.09973178034049075,-0.10184673744433681,-0.11802861750908339,-0.0888962169429548,0.38053821799801496,0.47508770052539284,0.47052705271422074,0.47148976391006164,0.4745603018241528,0.47779056974267337
17,4.931102683172083,3.253389488159323,4.669827217908531,2.882714159008817,4.745509974732139,2.5706074038522986,0.7179047249848852,0.06221150246622416,0.23513415819605454,0.09674920934708832,0.23628612209729105,0.0885455158524947,0.2213051247440557,0.04280847049086066,4.580777241372487,5.084255683194989,7.130726179534516,5.757476231061976,5.393153737372223,4.439647828008224,5.627339775398403,5.33618945886969,5.13664016514824,4.895779029332206,5.172215693652633,5.149126292687372,1.2199803687138209,0.16576945995746803,-0.3928989877755347,-0.04344171617973983,-0.018317803504814115,-0.0780885428911026,-0.05391578352900181,-0.09112220608999734,0.40301962364026644,0.49542067716931365,0.4865243183443436,0.4891412786006234,0.4804877784384587,0.477235198130389
18,4.87118891467039,2.7857272501833474,4.794067156147228,2.930451345141637,4.9455613136755865,2.662299458607075,0.7219088318780951,0.07070107882958443,0.2514267155043596,0.09763318957738779,0.25885262293589195,0.09802229708596669,0.2381908921182566,0.03588504292417071,4.414812692203326,5.969435254582852,6.996541725091418,6.129483399656342,5.786648268892242,4.752252044691096,5.5889614014777464,5.417041112423479,5.709886556763647,4.309027209858306,5.222111493534489,5.195262860889421,1.1589877556468096,0.15541641590970018,-0.362821790490119,-0.07446870789144042,-0.054863844754898326,-0.05421797863285745,-0.047819275102830724,-0.0639373053041741,0.41027666207014635,0.48628747824365065,0.4880474587769659,0.4813914218587537,0.4864488247532021,0.4840211167480586
19,5.007855760752382,2.997070009981263,4.677037101564457,2.6392732155173912,4.8234736498296815,3.061481171250345,0.7107600847366796,0.0651249952854572,0.23461173428567927,0.10006589334362645,0.23698702679986622,0.10813561930450125,0.23859976983015813,0.03502099423855203,4.333430140135731,5.165860989116941,6.789371541316583,6.045985354258563,5.685221538005613,4.965171721641904,5.1688151088397625,5.159832055930527,5.227351739962679,4.709301807587723,4.351055324208535,4.984792777596619,1.0775223191078018,0.16895404859387425,-0.38830763379735345,-0.0693068945197429,-0.08946840866214477,-0.0971757787714718,-0.005762516105188742,-0.1230194097176639,0.40412476971102057,0.47764780586961814,0.49855937496022124,0.4826802087047463,0.47572515484855626,0.46928387538034066
20,4.942004132313609,2.8679186943079573,4.868823599362297,2.4831011167389354,4.999440005488561,3.082935794979819,0.6390229697089613,0.06884836592408172,0.2395213411809823,0.08476420668300937,0.24121084957728076,0.1028569195637277,0.23911888980819668,0.03638345512970945,4.101573885692274,5.806732394976047,6.481287678763958,5.967603806983065,5.620911747666204,4.976559931345468,5.523166896883542,5.297497015357135,4.791254931842459,4.893732327189297,4.759901757949793,5.098582811395309,1.0707979123203475,0.16543904661656555,-0.3807144972362781,-0.06612708449520438,-0.01324502914478528,-0.03189468379836664,-0.008449579211027743,-0.09459156372557789,0.40595458058531786,0.4966887911209965,0.4978876177650907,0.4834742504085394,0.49202700493024154,0.47636972589066523
21,4.874590556854209,3.0363206235402096,4.725280575115783,2.3487240974334815,4.771883962439945,2.3684964375836617,0.7330474817902384,0.07271133735491889,0.23653235211700963,0.0897128384622762,0.25261155716898215,0.10417060847903714,0.23335402427080426,0.03320920291729958,4.41560188623321,5.49417181137015,6.270298222685823,5.564337295774285,5.9626913249168005,5.1271825403842755,5.348126691748848,5.282698261606591,5.229816910021765,4.239218944070549,4.644152324068934,5.3625344600575175,1.1484043121529455,0.18215391766717703,-0.40163650182030713,-0.08961864126146514,-0.0231691400503694,-0.077971190199034,-0.0391694336395015,-0.06081698252714127,0.40091921631798344,0.4942079740860839,0.4902088933874305,0.47761032290502614,0.4805170719992052,0.48480043897093156
22,4.966943490836746,2.9947968045702975,4.839456251556574,2.4209561116442195,4.956003500554268,2.624182138059335,0.801766442995776,0.06363768897992131,0.2381030861071613,0.090098958099159,0.25635089222196644,0.09935903314907493,0.2514781068066951,0.03514443828947802,4.828955763458943,5.5516934317656315,6.520066888668868,5.866482741587091,6.14082282952677,4.793263008036651,5.434134302598159,5.38090386904904,4.990325200129673,4.367277547832534,4.676144944841687,5.328412844913158,1.1714543612547612,0.16553492982442314,-0.36697422973646066,-0.1599210232212467,-0.05519517939932478,-0.09916368277377309,-0.11720285518659038,-0.11052159989008996,0.4092723561642999,0.4862047072612968,0.4707327809878385,0.46010473387530987,0.47522937434409135,0.47239769121452074
23,5.008453242203253,2.8992672815160985,4.797607793978212,2.793703872208727,4.877962260722681,3.2390498968153425,0.7857150731090522,0.06604832652337746,0.24654350307004028,0.08741954650753091,0.26569702734445055,0.09092811083537262,0.2372570730214247,0.039375189575454446,4.353306569084011,5.433881128707915,6.84723829886213,5.763740993192428,5.723517779762365,5.002710762693719,5.7703882742982175,5.559375644288436,5.143077630932425,4.858867007056762,4.294675653719076,5.183022489872807,0.9929950407379664,0.15574446136510872,-0.45719803814871074,-0.10257293523363782,-0.01717351378910595,-0.07008331595728692,-0.08872599944378351,-0.08706502834199506,0.38765073721247895,0.49570672706996854,0.4778330403166427,0.47437922570944074,0.482486338869309,0.47824748209782497
24,5.167931902948646,2.923640349661351,5.037457369404542,2.3338204537488805,4.430237298651095,3.0146461774717794,0.6540153892721976,0.06195256321507035,0.24236218259686593,0.08113505110515619,0.2414555183564445,0.09191614639177313,0.24044832890369844,0.04199327688689388,4.314543276025585,5.483248344655743,6.95030105864284,5.986344907831419,6.1452812409099575,4.728731754123585,5.7545301187829745,5.099993424066813,5.236060804855093,4.629139640746661,4.347737098173326,4.994005260351887,1.1733389989543241,0.15513415566682232,-0.39783195220158807,-0.08235564862320799,-0.050586605864020015,-0.05639134755631092,-0.13769293490523854,-0.1573312779705008,0.4018333479389732,0.4873560447474057,0.4656310501856851,0.4794227169007537,0.4859058978313632,0.46074811437948554
25,5.189303349336339,2.909308588977492,4.798924789116289,2.519607407753395,4.7497559002801415,2.7184525459142916,0.6575789533023673,0.06159242337369587,0.24199249521796604,0.0887379150136806,0.26163532394686584,0.08588229290197595,0.2380330330334202,0.038738991461916866,5.000210127623739,4.92281306837503,6.769959952967381,5.458073190036971,6.0943055146746605,4.722902471423002,5.938676801212509,4.970214554297451,4.448493961045988,4.955165375485525,4.671971917636592,5.192582681395191,1.2042376569650146,0.17502080565744815,-0.3628371919073967,-0.1265168926970124,-0.040180964186725794,-0.02573081477924708,-0.036245418760676856,-0.11332975681699656,0.41027293570665735,0.48995611024689684,0.49093963719427003,0.4684128988979179,0.4935676511926254,0.471697846188333
26,5.1065318583926125,3.0925413623083675,4.731567119698553,2.5826905402683775,4.6489763469208345,2.472783160809273,0.7335070659992117,0.06770711304219856,0.2248091619458142,0.08583139541377671,0.2449559993646654,0.0898139672855165,0.24095368504255454,0.037808523174414056,4.928806500876616,5.129351088285029,6.734786426484566,5.844227940566912,5.653255863428664,4.8496025146370165,6.157718567571703,5.2715665207824145,4.7655755005217335,4.475536873809359,4.79287969332357,5.036537574199436,1.1585841100833814,0.1557151422848715,-0.36508756469327136,-0.07992144139815009,-0.0732649127855933,-0.07186995798878165,-0.11067265093297576,-0.05760215444417547,0.409728570287756,0.48169196048208,0.4723600436947307,0.4800302681357095,0.48204024045252697,0.485603441827011
27,4.622157818984288,3.2696025153296437,4.6096031021122545,2.5642347746716863,4.801308912759261,2.4649376532511185,0.7213871827778051,0.059623284284717096,0.22120606541718343,0.08914795790619785,0.24973505435670118,0.06695601779299179,0.23463214916639147,0.03761723788339866,4.720328220476576,5.330473603064929,6.959687074623824,6.026626190856715,5.687135376798814,4.777100178483639,5.791686208497307,4.976287532965573,5.334201885880425,4.340391403100092,4.959665156623409,4.828813844279733,1.1888387505431641,0.16123455064149195,-0.36202354057390546,-0.09897630665909439,-0.09314653845133336,-0.04501471489967648,-0.10201884181591192,-0.04865477368040577,0.4104698122394412,0.4767301875674987,0.47451738730146176,0.47527610361854833,0.4887482211905608,0.48783870559142933
28,5.432345941831134,3.009279106060566,4.807159752588577,2.470740777460963,4.504338185465769,2.746600784356345,0.7864902377829829,0.061684943968556706,0.24686043898666624,0.08903614545716865,0.24240982600921232,0.06389902614410502,0.2608489293820374,0.039410888667122036,4.477527224639939,4.974727749089403,6.7774073918710975,6.382364981177542,6.198692745563894,4.84744934576183,6.556783106894004,5.135343567565403,5.281322446328317,4.760508517042129,5.390658610574657,4.471303604896732,1.104209292640971,0.1651599966042553,-0.3864762720424432,-0.1660077229549013,-0.023070318223812853,-0.08605220971322161,-0.15703909374976108,-0.08395476605148351,0.4045658534862069,0.4942326762416104,0.4608207110954458,0.4585931184627261,0.478500213063968,0.4790236278665761
29,5.48144189028457,3.040122126332411,4.493307123968406,2.562309081702485,4.993034642614102,2.801520747314238,0.7819474228311409,0.07157672436975453,0.25065924025430864,0.08239870762025768,0.2576438608198908,0.056575209285492235,0.22407372234043402,0.03356536845014862,4.755121378186459,5.296543874212396,6.917568208358709,6.219501310170797,6.458999365988773,4.672552745460281,6.249313371599198,4.685972092980949,4.538762553854241,4.691596164189443,5.177932674356081,4.986149544243448,1.1531126825415958,0.1619878324570882,-0.30434600444623444,-0.08995311984133278,-0.06919527248675494,-0.06588761791053116,-0.037575220927618724,-0.06995166221706055,0.42449541155988096,0.48270808078301025,0.49060729986936374,0.4775268715591162,0.4835340518926583,0.4825192119981836
30,5.014544068188127,3.0519706238559965,4.6382722319075995,2.661640357585698,4.897372614642001,2.8647909960943507,0.7713427188005935,0.05094687685239795,0.250184985879827,0.08781472369638547,0.2552283539717801,0.0415958869141322,0.23750055587487987,0.037644703371143576,5.24673936418636,5.663890675485003,6.45375774171927,6.1374203619722545,6.433248032302205,4.881239789681227,5.792192690975598,4.99622607061648,4.937338358935737,4.386405593200147,5.2277804923442925,4.534059752861757,1.1629374949731557,0.16463456749813452,-0.3456614033990635,-0.08918529461597377,-0.10082337855645587,-0.11362895274107052,-0.1766500544040772,-0.05240939571398473,0.41443491333074617,0.47481548587169187,0.4559519709863193,0.4777184433780941,0.4716232874987241,0.48690064931531973
31,4.870455048776822,2.9879049143994556,4.876810013921224,2.378754423398372,4.6519813217935155,2.818479814680516,0.6579517087479245,0.08104994487312366,0.25146934531206433,0.08606268795597954,0.254713612011612,0.0642479363258934,0.24688965893567047,0.03949493945267871,5.097705712303659,5.506902329561471,6.70209941598775,6.269164983944315,5.711349184238674,5.354531122667661,5.253285626330519,5.089340428707237,4.959256593027306,4.454606987212062,4.897320201240563,5.122526659666712,1.1753683005937368,0.14410838680010746,-0.35170193107113285,-0.11722882612917652,-0.08194630756993133,-0.03964128361507239,-0.13833436417648354,-0.0011616833578202146,0.41296976816313574,0.47952487969811314,0.46547145406378804,0.4707263105030436,0.49009097667475354,0.4997095791932054
32,4.7411383632538735,2.8972150009370177,4.60043360290068,2.5444970344673847,4.83687115004468,2.7443586438616165,0.7716584733851992,0.07435143104255826,0.24441704018737392,0.09671042627310428,0.2625466747689051,0.08937636897641196,0.21145670070362396,0.037042451804562886,4.707915468694318,5.323593968952814,6.647977563855012,5.955431351981434,5.6719044441056585,4.701134283511535,5.716522136501342,5.397488572202364,4.662522384259174,4.524374360539025,5.205417078564321,4.54547061738988,1.157184191541913,0.13635151908872636,-0.3596369790429535,-0.0894807601067121,-0.07519221078855286,-0.0631947726272754,-0.21986414808594754,-0.020471275749437478,0.4110474459178723,0.4812107991081341,0.44525432046134833,0.4776447241803631,0.48420656252210736,0.49488235978351797
33,4.704825419346685,2.943557613545346,4.98975626981188,2.4072933221147026,4.626200314410989,2.6475637655157755,0.7276882659732271,0.08073761195160631,0.24440596409981244,0.08334238017837269,0.25769549085720705,0.038094469938126214,0.23962099057122999,0.04096843114382295,4.204260344878952,5.411965813707845,6.327500596028458,5.9136684852380474,5.9121955981678385,4.600134372804158,5.7095624841306005,4.922977316452655,4.43534044500621,4.8257511051106174,5.510714027838567,4.502058291933343,1.1556187481731137,0.134376495236472,-0.43491817308439085,-0.09523272996791461,-0.10107916711398954,-0.1202819776867091,-0.2675580924218647,-0.016784686429859932,0.3929525308184426,0.4747517013799372,0.43350667771942375,0.47620979477939046,0.46996570757977973,0.4958039269038745
34,5.037210947609819,3.001973858507103,4.803663284727366,2.500511442217136,4.843390517078617,2.7196170381926947,0.7305547841761025,0.05310702124763879,0.24584389326598424,0.09472189056302623,0.2676152256937194,0.04527802963774445,0.2560568995424273,0.038508504171006465,4.787877370270374,5.731764383688304,6.622978344960756,5.9190680044491994,6.22896675222465,5.417124996745985,6.137437932582208,5.1759579261869,4.442758190980471,4.495691225704258,5.828612305595966,5.266661646370854,1.1759581719321133,0.13482328066725294,-0.35194388315379765,-0.0902371003988574,-0.07691574303391116,-0.09638699856118481,-0.17209576077509214,-0.042465095745901627,0.4129111139861302,0.4807805385523768,0.4570819327475126,0.4774560202943464,0.47592188885487413,0.489385321122617
35,4.978995087363201,3.0228403322814446,4.622201359144327,2.391118615644828,4.32784369618974,2.70497374578503,0.7137902264042596,0.07432854514446499,0.24239279118020246,0.0944569994095261,0.2544960449198118,0.040928645863852864,0.26613757836826674,0.038322492327718775,4.73717726330433,5.3657173425232365,6.182999394338474,5.688188658802632,6.060334572303643,4.764423837214077,5.895724420929386,5.041940035593713,4.509494911578545,4.346781647006728,6.001557891924939,4.674241097027063,1.1576078643393666,0.14906180589664564,-0.3706699968066635,-0.14694940009062357,-0.08588486750801863,-0.09845048117191489,-0.22942485925627798,-0.0011640530370689468,0.4083791366437301,0.4785419714130092,0.4428940503373106,0.4633286167791414,0.475407240270259,0.4997089867735935
36,4.964497370957123,2.847539630879542,4.70224840870913,2.3182178022807043,4.614406934676383,2.707107060912721,0.6823814067424689,0.07225581248792413,0.24479879449312542,0.09055921755052135,0.2601212152408894,0.04112660576404631,0.24924020226601945,0.03844176200238124,4.941004941582865,5.207687050117195,6.405760342152385,5.80096589005434,6.0937977091984905,4.883203303101177,5.554432927299639,5.044367380862635,4.31827271408756,4.286399684751083,5.779883689700666,5.02727390433802,1.1458246790283864,0.1561270645669918,-0.4052835558404551,-0.06950732354593753,0.019058169425900398,-0.07715306811669854,-0.2753355722807178,-0.01207070345183629,0.40004357333521434,0.5047643981494098,0.43159769166368556,0.48263016174582896,0.48072129521714835,0.49698236077659474
37,4.878876093256698,3.199902636387142,4.746522531478203,2.3346623413716037,4.558335838536978,2.8292478959236944,0.6963750053710057,0.07558276331629751,0.24688533637294013,0.09601412442231522,0.2593297585581657,0.04707613503452712,0.25229556742502673,0.03862988470229286,4.949535538562312,5.530069592601068,6.861466010226497,6.248806303085719,5.8806400288021115,4.979298093349171,5.7170172355375835,5.517833017139204,4.047509902621716,4.099177586481882,6.1511279625760285,4.967964633316743,1.0871129961088317,0.1589260492402112,-0.3898100701737664,-0.16226153248230543,-0.009062849946290426,-0.14445971214041567,-0.2815550096253569,0.001968904916625984,0.40376302327824093,0.49773430302120497,0.4300725860347574,0.45952338633893797,0.4639477468653244,0.5004922260701433
