,a(1),a(2),a(3),a_std,t(1),t(2),t(3),t_std,v(1.0),v(1.1),v(2.0),v(2.1),v(3.0),v(3.1),v_std,z_std,z_trans(1),z_trans(2),z_trans(3),z(1),z(2),z(3),v_bias(1),v_bias(2),v_bias(3)
16,2.0347543413323304,2.1561954175457054,2.0407487475404333,0.3290071513704783,0.21525002011412078,0.2072912153100651,0.22014722082818097,0.04866141403938893,-1.5185009374902505,4.594214394301204,-1.0253693122793137,4.422446683226056,-1.125303457576578,4.0770975855954985,0.7219209888540792,0.23908477428945443,-1.2764580169665203,-1.151580775202295,-1.177188317739689,0.21815375060828107,0.24020046646315693,0.2355581207439901,3.075713456810954,3.397077370946742,2.9517941280189204
17,2.1506895824564465,2.119069159658739,2.0667251690198816,0.3174536763173273,0.2195430790650495,0.21118493891016765,0.22467791502546824,0.04586506445052767,-1.6100043474395813,4.3691488309405555,-0.9399751161609202,4.137511605069194,-1.1651694661197887,3.939384961867246,0.8261516435309846,0.228809712148173,-1.218695913990965,-1.1589549202849192,-1.0297848715586542,0.22816602690733634,0.23885723344859297,0.2631258134277981,2.7591444835009744,3.1975364889082734,2.774215495747457
18,2.168089706117619,2.166342711093589,2.0405674442238095,0.30077205164516235,0.23025640371624898,0.2133933732029522,0.2320329418218473,0.05036391774706671,-1.405055621500388,4.050579168100737,-1.3802871077809946,3.9193585127023414,-1.2244673805987791,4.013398955921179,0.8512995362979363,0.2505305591237837,-1.2076126642451432,-1.2064168257827106,-1.1163702554582844,0.23012373506359543,0.23033566631022379,0.24668518443189374,2.645523546600349,2.539071404921347,2.7889315753224
19,2.087908298276658,2.189970251191606,2.103526497006831,0.3092920633103192,0.19429209640456419,0.18499590648626335,0.2308201947110081,0.05636838533563254,-1.678751649499574,4.576744919413387,-0.7146537920196079,4.2357862401643125,-1.064291887684185,4.144281702770688,0.8084448889467369,0.2766935679752438,-1.2392909381749802,-1.2941118024348266,-1.1708658305109059,0.2245594323198547,0.21515765876620285,0.23669851699741032,2.8979932699138127,3.5211324481447046,3.0799898150865035
20,2.241392541310094,2.1064210224213964,2.0157094203836166,0.3138278316933833,0.2040751687260723,0.20712992265662103,0.22178324097018418,0.0449627929866741,-1.741081942615573,4.393467561364982,-0.9084101735442739,4.234413376113455,-1.1237511761762287,3.6839788819832116,0.688916988789032,0.25999905753464836,-1.1326563384622936,-1.1831926347517263,-1.090551606111951,0.2436712162625761,0.2344786376611891,0.25151442159731485,2.6523856187494093,3.326003202569181,2.560227705806983
21,2.320347577510919,2.115682968309545,2.2678114380638337,0.310544799475868,0.23999160842519768,0.20490033799588941,0.22942711131768162,0.04306765581144999,-1.3740333382832204,4.871911960545386,-0.868738891537393,4.3159031287214935,-1.0486451119979228,4.3189046048174236,0.8030563704729881,0.2617871402491124,-1.2749437982978038,-1.1757862795665261,-1.0946569563949897,0.21841213004123772,0.2358106800452403,0.250742357901424,3.497878622262166,3.4471642371841007,3.270259492819501
22,2.246266967378854,2.0234241970148665,2.1153487306024576,0.3197393371394339,0.21832305195598786,0.1767693107588516,0.22453447420971892,0.0442710759815176,-1.8950447935573096,4.502307234179514,-1.2663632567371501,4.250342448607191,-1.1888416875664765,4.305873096642134,0.8103086456003914,0.25345463017710795,-1.2089170331332038,-1.2036006068691476,-1.0847833011012966,0.22989272555186613,0.23083530794432344,0.25260188907619746,2.6072624406222045,2.9839791918700413,3.1170314090756577
23,2.234934300876804,2.0889568663153533,2.230102629541366,0.3283915930683876,0.20942902330863622,0.21101996787072697,0.20104533888911763,0.045057663594912235,-1.8015347210774617,4.563729537659834,-1.163754947439501,4.129506878686247,-1.3970447553847776,4.2164069757464375,0.6968432284177581,0.27285417088385444,-1.2559956365753722,-1.204715176053133,-1.22024377459395,0.22166399122476596,0.2306374751457798,0.22789355361800834,2.7621948165823724,2.9657519312467464,2.81936222036166
24,2.2716010488645524,2.273201591414588,2.271322436099501,0.3415576632713688,0.21736075274156702,0.21021719871792088,0.19766046376034427,0.04105482568273824,-1.454747559447517,4.502939748501379,-1.0462954788552048,4.3308198791916475,-1.1779737276966002,4.240040337886508,0.7780177274282317,0.2550411220764752,-1.2506571871324694,-1.1176433058419937,-1.1898163336407805,0.2225863973188356,0.24644868773483578,0.23329178596300854,3.0481921890538617,3.2845244003364424,3.0620666101899072
25,2.1179233269304625,2.0519679451094195,2.0776077969894446,0.3110473692385518,0.21626528350842353,0.20387811067764516,0.1959333189254276,0.04962335754830956,-1.7610600072344005,4.366008585220458,-1.4210848033753527,4.326666893958529,-1.6233072168643508,4.3418837026707156,0.7569013688824637,0.2594171077418869,-1.2120541706248884,-1.177255198771666,-1.202361384146427,0.22933779095345733,0.2355460776566237,0.23105540578202705,2.6049485779860575,2.9055820905831764,2.7185764858063646
26,2.2142906922977703,2.105299076042453,2.1980870501654524,0.32979359744445136,0.22516257085432842,0.20047185655513963,0.2237169626831056,0.0426337759871053,-1.4840268228325668,4.368570578288482,-1.1132009602051074,4.08631139473789,-1.1760394151642874,4.096900405693628,0.8339328194727356,0.2554684681046208,-1.1272596939479707,-1.1584939344863938,-1.1900625723906024,0.24466716915621456,0.23894105280962763,0.23324774493595035,2.8845437554559155,2.9731104345327823,2.9208609905293406
27,2.2049289878216345,2.13278409588267,2.040530912434076,0.3442471615179331,0.22287327357922648,0.205430864557239,0.22278717259012212,0.046600368849857424,-1.6164439127978223,4.368637096455039,-1.0563438098306532,4.016267166830749,-1.1796881618223578,4.432751044390187,0.683490067370794,0.2982433566262983,-1.1587189601328103,-1.1540901223985733,-1.2014681611589038,0.23890013469890706,0.23974279866087814,0.2312141417652275,2.7521931836572167,2.959923357000096,3.2530628825678294
28,2.2347158996356673,2.086528546726072,2.169977397661057,0.32749361526836407,0.2258155023016005,0.2028416412841069,0.22291365486358325,0.04330759245477702,-1.4960006385087548,4.378726206733041,-1.234562292586308,3.9017490324693727,-1.621221651027443,4.285834564051953,0.813627765660187,0.2702240910259013,-1.3393011014716287,-1.1580678362815242,-1.146624849130723,0.20762501566188088,0.23901854663131242,0.2411061080005371,2.882725568224286,2.6671867398830647,2.66461291302451
29,2.22134665987146,2.1096429903043665,2.1878025620911266,0.34080348292307266,0.22829807662754378,0.21394914127074577,0.20070467307962458,0.048439405600367094,-1.804037594413893,4.622034889386285,-1.7406229385472844,4.1889630486932505,-1.5176218744843668,4.247728098277037,0.7350926242302314,0.2742999023864771,-1.1822683527167848,-1.114589918888006,-1.2829605573288072,0.23464458552783785,0.2470161764179923,0.21704669264550727,2.8179972949723915,2.448340110145966,2.73010622379267
30,2.2186591327191194,2.0909887285883775,2.2461863555281165,0.3309357539422352,0.20134992068319785,0.2210603604990867,0.1948577282375248,0.04730443100899205,-1.3735219798504206,4.5846745180766515,-1.1519307688164673,4.4014846185549965,-1.4837684199498984,4.607207281825777,0.8419872724713815,0.28936892475852954,-1.188253657976551,-1.0927812033274984,-1.153516530719934,0.2335714131325489,0.251094921544188,0.2398473606365602,3.211152538226231,3.249553849738529,3.1234388618758784
31,2.2095298282940585,2.165014343403068,2.071532693521018,0.31841344822638207,0.20252467631636287,0.2012443516829283,0.22753676745967946,0.04804606348151422,-1.3305425910960582,4.583813091486449,-0.9881018857713999,4.586753715116569,-1.7256479222894785,4.2162980219335715,0.8781040111910515,0.2846376582187218,-1.2452677712699147,-1.0794671453954614,-1.3216571552133356,0.22352038510611952,0.25360686769325785,0.21054271815868314,3.2532705003903906,3.5986518293451697,2.490650099644093
32,2.1965037575073136,2.037968680347337,2.2538035860339543,0.32862530056626016,0.21558491301748764,0.20174605353958788,0.2063403079462168,0.04784154457129345,-1.7320279424112923,4.4302486345359595,-1.0895057120971747,4.439356132132437,-1.0871530319680796,4.27980116628103,0.769146247551859,0.31171469107401084,-1.2038412122462046,-1.170721858385033,-1.1127816279975957,0.23079259113760378,0.23672452976275882,0.24735267089374013,2.698220692124667,3.3498504200352617,3.1926481343129502
33,2.276768244873092,2.0788810559968187,2.1577006572872355,0.3507049888674525,0.21344313052607536,0.20240805775532728,0.22711729893864924,0.04728674589001623,-1.7194122616525647,4.409124846028211,-1.1424822844143157,4.1138341582645666,-1.4402590406801201,4.679860795913139,0.7769535389188009,0.29837792477673597,-1.3698414426141772,-1.146202844912771,-1.0735658359726206,0.20264546497009628,0.24118333221627836,0.2547255524262971,2.6897125843756466,2.971351873850251,3.2396017552330187
34,2.233639738557347,2.163705064221498,2.1920620425309716,0.26358693544790934,0.20167922977735753,0.20260575227406527,0.24085780756444322,0.048517639563973,-1.6059395158927767,4.798646930199994,-1.2880930669901438,4.156460997715455,-1.4407102810325234,4.352818750177652,0.7375000879015,0.28222497931855134,-1.214543892760858,-1.1992015320874032,-1.1732719301476464,0.2288980491195005,0.23161728995786582,0.23626407681242767,3.1927074143072174,2.868367930725311,2.912108469145128
35,2.2177801566335993,2.044859255959944,2.26073741351614,0.3148213360377222,0.20451893419676606,0.2122230085137486,0.23009603970340164,0.04481888028593829,-1.7144896055836563,4.355854960002839,-1.3403893613884932,4.227051437465732,-1.574067105065694,4.134982069927179,0.7333783993958051,0.2809373282429042,-1.2724101237366372,-1.1447742106216816,-1.0211068307013775,0.21884495781640464,0.2414448888631886,0.2648118594092461,2.6413653544191824,2.886662076077239,2.5609149648614844
36,2.267546703545863,2.1678653415136546,2.102398796626374,0.34327370498852117,0.21117259676141206,0.1892078407351932,0.22971894857544656,0.048047545505514086,-1.5595759832443357,4.509273625038931,-1.0092959000610144,4.375876428479869,-1.6114442057281828,4.376155910582958,0.7168137775476087,0.32381433512871927,-1.190759043613788,-1.156149701381551,-1.175228414892384,0.2331232089117095,0.23936760829066123,0.23591122430857267,2.9496976417945957,3.366580528418855,2.7647117048547756
37,2.2262294815232604,2.090767558977361,2.1071207306189783,0.382219069276053,0.23238796241511417,0.20443066427731402,0.21678298936161344,0.04803655164510848,-1.5888557409288484,4.714541476944484,-0.9156892311889459,4.36275834175593,-1.3414822711989323,4.388535119871837,0.7417363813261881,0.32178481636993234,-1.182134656252703,-1.1219354598363687,-1.3328838098143931,0.23466859646022284,0.245652452133012,0.2086827493385422,3.125685736015636,3.447069110566984,3.0470528486729047
38,2.1585558885330496,2.046452401325544,2.0883311180054323,0.2623537427556055,0.21509791662587457,0.18899085684290998,0.2152844099388715,0.05256090500450676,-1.639381559813362,4.5725894808341145,-1.345824030741356,4.315793140889267,-1.045707053810952,4.365920377577149,0.7579046079519525,0.2926166631338764,-1.125479715078623,-1.1556380285529841,-1.1693630757658615,0.24499626789436085,0.23946078137297444,0.23697013061748412,2.9332079210207525,2.9699691101479107,3.320213323766197
39,2.2411167321603416,2.202932315235721,2.0830113560426304,0.32877544124818836,0.22754577871579404,0.20294273104310906,0.25482733242872413,0.04436933632463887,-1.4056771433754056,4.455443256066831,-0.8633635792856947,4.269403201486893,-1.124441253156989,4.081283551139804,0.7364508440511017,0.2948960384386161,-1.2581293828124023,-1.1717499917891696,-1.1431012838479073,0.22129607662242956,0.2365388107101954,0.2417514166698498,3.049766112691425,3.406039622201198,2.9568422979828153
40,2.1765887595652633,2.081672516414386,2.1082660247309937,0.2850026241167332,0.21613593036052198,0.2070357002183874,0.21685558843696512,0.0433919365369843,-1.4378815649687258,4.395168060533334,-1.4342918083496767,4.511379773723585,-1.2025419014056278,4.0834757433921345,0.7840669426740097,0.3083883966774926,-1.1731714142039058,-1.2004204667832408,-1.0387437129658328,0.2362822147281481,0.23140042624311932,0.2613924680723917,2.957286495564608,3.0770879653739076,2.880933841986507
41,2.2456667666536507,2.1489531349410145,2.050600579482346,0.29943516051151675,0.23520916383784035,0.1991659961087675,0.23133952530797136,0.04349091072730107,-1.8178441745228882,4.210212698298344,-1.251162730248774,4.227075517336723,-1.2895771093087842,3.8794280177684395,0.767670002632521,0.2815036748944657,-1.189473827341327,-1.141005758482948,-1.1262450191218367,0.23335305454054403,0.2421357503881419,0.24485473486347914,2.3923685237754557,2.9759127870879487,2.5898509084596553
42,2.201512567953303,2.1804874325959567,2.236117755777113,0.3111034055563328,0.21139284403282452,0.20908348545090333,0.22542701312356114,0.04268342238935426,-1.7084115351457356,4.370274138672984,-1.4755731011180535,4.520435573817916,-1.1858828072674366,4.163410435555795,0.7754895368187145,0.2452396773065812,-1.2510454711462842,-1.0757125280949078,-1.127299168024044,0.22251921523308218,0.25431823805686915,0.24465987421736943,2.661862603527249,3.0448624726998625,2.9775276282883585
43,2.243121651034495,2.117249179332781,2.0491439732433374,0.30968620978738176,0.2103167646799674,0.21082340163429494,0.20863385527230724,0.042703672204989086,-2.0356323078350758,4.496403275393749,-1.2265746590114697,4.109819199843041,-1.3362707697229441,3.999918694311769,0.7554075541109143,0.25718943107223274,-1.1654937958928382,-1.153610498391601,-1.1065915488450435,0.23767046745574322,0.2398302288126997,0.24850687514683303,2.460770967558673,2.883244540831571,2.663647924588825
44,2.153239455763055,2.0992895226629367,1.9629916973605517,0.35183065146898923,0.21033990442306355,0.20285784110857183,0.20866646341974182,0.04597092310729726,-1.6813701076468588,4.339355213413486,-0.9116257153313884,4.1016747062255305,-1.2569357929398084,3.8946366650961193,0.6992646358627335,0.2842087974889046,-1.1872804859143669,-1.108088314365144,-1.0560747164721815,0.23374567148378286,0.24822745760989193,0.2580602957883673,2.6579851057666275,3.1900489908941423,2.637700872156311
45,2.142804126250404,2.1383807992501067,2.019155620397923,0.3085998970989424,0.2431665029614823,0.21321531546849073,0.21521548868257062,0.04262398339753702,-1.7659204210196058,4.683563341307872,-1.297392472143821,4.288322999246179,-1.4272559411270185,3.6111358596027046,0.711776523548523,0.25908211613319315,-1.327119839744923,-1.1788504136430258,-1.194181377215003,0.2096361765694169,0.23525895787535958,0.23251193403522824,2.9176429202882663,2.990930527102358,2.183879918475686
46,2.152692550829689,2.1893612071363235,2.04270821922707,0.3696303847549707,0.22362062003497665,0.20950961844322097,0.2192965542655077,0.047450803225743854,-1.8720563777994788,4.394599302943293,-1.3800546570164776,4.27980454483795,-1.2979388412679518,4.1788960592202,0.6824221622052626,0.25602873912144036,-1.254267327353089,-1.199418782638603,-1.1825794075844944,0.22196231823717982,0.23157862797503082,0.23458872888245355,2.5225429251438145,2.8997498878214727,2.8809572179522487
47,2.190725962403889,2.1450519148917313,2.0598469863733735,0.37630799188802566,0.23421509858277015,0.2059272825469983,0.20734267805234502,0.04432223002127011,-1.6355318698997428,4.650239415037669,-1.2734416319889013,4.30368234631486,-1.4539910164085272,4.205761249976131,0.7682167210242208,0.27237889420758093,-1.1500451207403382,-1.2465858718586484,-1.0858943499726663,0.2404808416598963,0.22329170022858788,0.25239218718408607,3.0147075451379264,3.0302407143259584,2.751770233567604
48,2.2728691928523563,2.1589237811605484,2.0648158620729804,0.39897858135776065,0.22298559278920937,0.19292365779408027,0.1978348637359294,0.039890148615883296,-1.9344087245988812,4.652005936729067,-0.9053806328222465,4.1970438085086625,-1.4077156950236953,4.069812965783159,0.7945557135702487,0.23193887224944768,-1.2077214042191737,-1.1595725782613189,-1.0660907273188456,0.2301044705155507,0.23874495858967962,0.2561472303421984,2.7175972121301855,3.2916631756864163,2.662097270759464
49,2.112701216384484,2.1558221425118385,2.2812584697804055,0.3675103722965031,0.23536548075649705,0.20084758164690425,0.20878314252012814,0.04270209150488195,-1.9442718100300167,4.549527678654415,-1.1372251814256802,4.3416641154712865,-1.1746946272066754,4.437622138332668,0.8439031627769885,0.28500403572919364,-1.1892849477691254,-1.1662375034592338,-1.056681801781834,0.23338684668571913,0.23753574641664313,0.2579440771641002,2.605255868624398,3.2044389340456063,3.2629275111259926
50,2.261921800238777,2.0311876822634582,2.075015107890252,0.34797521053694797,0.21650923133448036,0.2081329674347939,0.19024784344184975,0.04584890360086294,-1.8564388206451992,4.362433431494722,-1.3714009790419657,4.510974454450872,-1.3722492690638013,4.13815075685574,0.7599437500582812,0.22585488939665074,-1.2146625143229974,-1.152186538076008,-1.2277131644672847,0.22887711264437105,0.2400899295923937,0.2265819260441262,2.505994610849523,3.139573475408906,2.765901487791939
51,2.1984218571368586,2.2586991580116504,2.1279457214584196,0.3614179093720648,0.20432496467101405,0.20201751456395278,0.21929663786341996,0.048495444028751354,-1.8942496774600561,4.601967652757781,-1.3301582575663342,4.104364461840896,-1.1075843066413202,3.8107711469311445,0.8175037287166429,0.22664533288229438,-1.2731278485206199,-1.2194647508970566,-1.1404217748527796,0.21872228620176024,0.22803065818955223,0.24224293104210995,2.707717975297725,2.774206204274561,2.703186840289824
52,2.13079896528049,2.224370306988456,2.126223887765446,0.2931523588856219,0.2014264208288158,0.2044976101088759,0.2142682620587101,0.04644116961359629,-1.7704176205335163,4.450072898824863,-1.1582899230183459,4.228736948962736,-1.2138386823279113,4.196082558082333,0.770237520042431,0.3642012688463757,-1.307404406291501,-1.0431464730450495,-1.0866616953758357,0.21292150500122917,0.2605433362441631,0.25224742400746253,2.6796552782913468,3.0704470259443903,2.9822438757544214
53,2.218091032105742,1.9334570290320925,2.1705025497923094,0.30929546079477643,0.20196298703865243,0.197328359765385,0.21529359538848136,0.06215439490300931,-2.070243052367374,4.470526170179731,-1.4671415436862665,4.166339989578125,-1.340691078243099,4.108280479035651,0.7007826152026712,0.28473738403912163,-1.3183243761642558,-1.1675693562950342,-1.0718777469405474,0.21109720870412044,0.2372946155254193,0.25504615266679276,2.400283117812357,2.6991984458918585,2.767589400792552
54,2.1545759297126095,2.3570277034176996,2.1893613289552505,0.341545384189704,0.25286216195106914,0.1925404009707345,0.22823894730986527,0.03871666453929616,-1.9404367831201699,4.578306961663269,-1.0735629110800313,4.261668284647601,-1.5718754351534843,4.003537023050601,0.7142768422156136,0.24037292681132888,-1.217119653470797,-1.102651543217688,-1.0920987382638505,0.2284437352365949,0.24924340482077434,0.25122327834715974,2.637870178543099,3.1881053735675695,2.431661587897117
55,2.1154190658969623,1.9887614374128353,2.175948635419646,0.3641199377802972,0.2383580774678171,0.19866313820175716,0.21596049475282086,0.04746040846298417,-1.5693546708874941,4.70863990023182,-1.1261417511715979,4.441143638755674,-1.3436218687544572,4.206104869165866,0.7856346277165471,0.2521892784767155,-1.2675625541777276,-1.1527172867467936,-1.150727573721276,0.21967478812913632,0.2399931095778247,0.2403562138326383,3.1392852293443263,3.3150018875840765,2.862483000411409
56,2.277224336006218,2.3421910438479454,2.0676860992827137,0.3349240260906702,0.23348406036920846,0.20326317723319304,0.20765354129728456,0.05071558037792813,-1.5806677722080966,4.6591870641611175,-1.1260063532637132,4.364538911762945,-1.6012809367290992,4.638209626951663,0.7918398948275743,0.26480331002786817,-1.2281132746861003,-1.1070404705702426,-1.1545980729648335,0.22651181737700424,0.24842304793784734,0.2396502286864254,3.078519291953021,3.2385325584992315,3.0369286902225636
57,2.1825901548353444,1.9849169067753236,2.093165040438841,0.34193780309998956,0.2259580157168121,0.20578530450658264,0.22913758141526297,0.0451244079587539,-1.6108993623806795,4.416887812014564,-1.4294788805450285,4.521703500838565,-1.335105047392247,3.9317431762612625,0.8100792154281772,0.2819720842682237,-1.2406084729765188,-1.242043256007958,-1.1206138944364614,0.22433008996145698,0.22408052771210446,0.2458974301924562,2.8059884496338845,3.0922246202935364,2.5966381288690155
58,2.1601677735717657,2.342422743463886,2.0223347880941187,0.41858876986572524,0.21580232006539016,0.2238795415648961,0.22314848814362898,0.049797406321578704,-1.5724361030797491,4.646043288036837,-1.1900408750128328,4.334069290790491,-1.4776274908241842,3.956343226829075,0.8283770349631898,0.27667884060755743,-1.1947577702062515,-1.0940338069541422,-1.153823678241193,0.2324090924871536,0.25085944756125816,0.23979136578961763,3.073607184957088,3.144028415777658,2.478715736004891
59,2.0725579215632317,2.028220545160929,1.8907400583198664,0.3356848974008406,0.22034513234962433,0.22186801304621862,0.2200272638351884,0.049276782278990336,-1.9308594117187736,4.254334801537318,-0.9412542401315604,4.312010105822394,-1.2485866779116233,4.265849072378549,0.8520687890512637,0.29440093660354305,-1.2672884783700094,-1.1937552794510653,-1.0813358896780842,0.2197217732040243,0.2325879799047999,0.2532532951988452,2.3234753898185447,3.3707558656908336,3.0172623944669255
