,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a(1),2.20560865836,0.0745771489807,2.06772196673,2.15549056011,2.2031614237,2.25408813956,2.36044109861,0.00376040690108
a(2),2.12779797132,0.0697957903391,1.98623567185,2.08280820971,2.12831035874,2.17460720809,2.26222997753,0.00287507551262
a(3),2.10975438557,0.0894045081026,1.94000671015,2.05198793259,2.10873925008,2.16997739766,2.295505354,0.00540205664545
a_std,0.321185224422,0.0334958609223,0.259883349248,0.298098191437,0.319214695828,0.342827248037,0.391998246171,0.00174733350249
a_subj(1).302,2.43991875996,0.112638324073,2.21694588553,2.36592442408,2.4389084038,2.52288082644,2.65233398745,0.010282602688
a_subj(1).303,2.35130094149,0.103103879108,2.17488307821,2.27516944704,2.34477904164,2.42388232657,2.56036679303,0.00953989545082
a_subj(1).304,2.41662020476,0.176436472149,2.0461995931,2.29719658884,2.43135163044,2.54753535777,2.71587840897,0.0165523096922
a_subj(1).305,1.97805043577,0.0988619343954,1.79154735428,1.91045789176,1.97722392851,2.0469644984,2.17638296478,0.00897986245517
a_subj(1).307,1.78752268559,0.177718971369,1.46179695009,1.65772512378,1.78791738071,1.9087148748,2.14866096969,0.0156614398991
a_subj(1).308,1.99060916239,0.0997388410202,1.81101622669,1.92470867857,1.98385428173,2.04922814691,2.21271042875,0.00870660790966
a_subj(1).309,2.06405514528,0.156171644754,1.77573383643,1.9509814522,2.05593133238,2.18552422846,2.34097292315,0.0145440909588
a_subj(1).310,2.36890933984,0.16747295029,2.03549862937,2.25588333678,2.36613464907,2.48631853039,2.69923993998,0.0124482192582
a_subj(1).311,2.06282252648,0.0902047580705,1.90046449009,2.00086768614,2.05893356403,2.12161585065,2.22332737917,0.00779553532311
a_subj(1).312,2.06006765048,0.0957579783562,1.88130420006,1.98885676558,2.06137982988,2.12791736301,2.24139360131,0.00883840025076
a_subj(1).313,2.55321440755,0.238336093355,2.03079617215,2.42109189187,2.55289851051,2.67870615891,3.12331889248,0.0225847133051
a_subj(1).314,2.96181807372,0.121454857121,2.74430035043,2.87221740462,2.97636190576,3.0466942125,3.20026607608,0.0115249249902
a_subj(1).315,2.43792476072,0.169071897084,2.1454020975,2.30382105135,2.42904619636,2.57085708678,2.77296871954,0.0160965503268
a_subj(1).317,1.75583080174,0.0988046930014,1.60275789531,1.68057404558,1.74582110017,1.82174989067,1.97443635213,0.00878873321123
a_subj(1).319,2.06596958838,0.139380850424,1.80615530161,1.97029608917,2.05532490916,2.15117263045,2.35930465855,0.0128532687183
a_subj(1).320,1.92460226227,0.109950803267,1.6953827228,1.84265142362,1.93992226033,2.00792682892,2.10829724524,0.0100544465924
a_subj(1).322,1.96352368663,0.142207000721,1.69485816336,1.87265010541,1.95370726128,2.05519624768,2.26462589038,0.0131325512029
a_subj(1).323,1.63353174588,0.102145459489,1.45712292278,1.56477766378,1.61778897721,1.69204638706,1.85629795181,0.00914694154947
a_subj(1).324,2.55823822529,0.1165133945,2.36896082131,2.47589527692,2.54457288584,2.63189744955,2.79283055815,0.0108688571414
a_subj(1).325,2.43559728213,0.123008203911,2.17686495248,2.35634617027,2.43019073343,2.50885357283,2.69218593797,0.0117109510816
a_subj(1).328,1.95988872099,0.085195371735,1.80876649019,1.89676304128,1.95415959781,2.02204791187,2.13699861089,0.00714727455282
a_subj(1).329,2.62282187247,0.133367885342,2.35173069592,2.54612185143,2.61598381016,2.72024848333,2.85395219985,0.0125414370852
a_subj(1).332,2.20014721819,0.0990542682441,2.01945751996,2.12579907038,2.19931892258,2.27111442132,2.39273544962,0.00919496641462
a_subj(1).334,2.06125416033,0.195000163121,1.73762709269,1.91337575949,2.04958858867,2.18346638119,2.49632518331,0.0166211108508
