,a,a_std,t,t_std,v(1.0),v(1.1),v(2.0),v(2.1),v_std,z_std,z_trans,z
17,3.7361340242781895,0.9094103754200137,0.16799834810805347,0.06054353603872928,4.6689498877261055,4.792656400434594,5.492681333089769,6.459836449880893,1.306972776834765,0.1400794927324147,-0.2520149524398266,0.4373276129373967
18,3.470448522208381,1.2999026388647863,0.17029541215892147,0.07065963544461089,4.1926620463189135,4.4672194807198276,4.9349928382318256,6.339567846710343,1.2958194423298637,0.15502667596512085,-0.30487899782922095,0.4243652070219255
19,3.4509199707120373,0.9736053118290637,0.15569708161028592,0.06579558124973114,4.665316702572124,4.302683160210191,5.171425493329847,5.761360686416235,1.204057517483136,0.16959253683626635,-0.2808431236170596,0.43024708520511784
20,3.2801783858460083,0.9784982950838578,0.15650085124930446,0.04498542272656231,4.428610376926109,4.51574130241506,5.6298627657639075,5.816216022102999,1.1914199980115725,0.13944631004923544,-0.29026059631613077,0.42794006997295775
21,3.2788441261437002,1.2025073553833612,0.16634738226464726,0.057716715064930896,4.916359376301768,4.649031365554938,5.341559584706433,5.747531822537592,1.1694548513379133,0.13904855699432905,-0.24729325117613463,0.43848983398794816
22,3.5203986864984715,0.9300014613318953,0.17266933852713612,0.04869135114863381,4.3343340019227155,4.003957514555227,4.919613715026069,5.740200546152209,1.2865721796180902,0.13189242878946963,-0.2813516909186972,0.4301224222231992
23,3.6150516889259565,1.1829125576890906,0.15729960261590412,0.0512229839612397,4.636135909305029,4.808931740941618,4.894271664455398,6.484620218199169,1.124011117373319,0.14775468794052896,-0.2756626521246575,0.4315174538645393
24,3.7324245471510604,1.5022598847430455,0.16722796426953904,0.05849928523082204,4.343572083345233,4.294053881486027,4.943070112837776,5.815245007367647,1.1268674153661709,0.16119721434215994,-0.23838554280605487,0.4406842466019128
25,3.7469518063697773,1.0874730956615757,0.1751519299832489,0.05210025340727921,4.304515771086133,4.725381440472343,5.080812038396556,5.905680831542476,1.2746614043525673,0.15616373650597776,-0.2536353047796766,0.4369289298919178
26,3.671565311192461,0.9490943218770005,0.15772730914487185,0.06988873271877435,4.655838314690434,4.817930471270955,5.38909564326584,5.324898564804477,1.1854457923251593,0.12853262945020305,-0.30575325550305404,0.4241516580354487
27,3.8079142524231884,0.9506663030089836,0.16186300923407648,0.05289824876488253,4.752222303215626,4.491232339265024,4.895137937468762,5.741107770495568,1.3421682166139708,0.11941549563653858,-0.25737067816416764,0.4360101632354778
28,3.5499478171064003,0.8328041137863051,0.149860626484905,0.049707990059478464,4.460257091929207,3.9423173542325234,5.340799831033267,5.772915459544965,1.3145851257957362,0.11044511656206026,-0.2534703808746472,0.4369695052294667
29,3.700017569693198,0.9475854828811276,0.16800547179212516,0.04185347572750968,4.6327652953652265,4.886860262128735,4.977837567149308,6.562864548087908,1.2946717190345403,0.09877243540942993,-0.26252011277723636,0.434744309878446
30,3.635021142603752,0.9842873701262002,0.16297479089024378,0.04973423461754965,4.377711338497687,4.345694516917486,5.22630227146768,6.197250863413546,1.3307809716823151,0.16531777572462775,-0.25601491634646945,0.4363435811276503
31,3.7136027329078285,1.290014127535482,0.1733895208534345,0.04269266990408278,4.778098952543943,4.37962023382978,5.380633077543212,6.098162183494019,1.1459675036575858,0.12736276870554475,-0.3221775686256196,0.42014514955246696
32,3.479867596753546,1.0006953410680142,0.15309208476804365,0.03802212685817072,4.938426564049507,4.368054655159144,5.5442731249626,5.9994137033562565,1.1603532357314639,0.11594402838875495,-0.23207035384483837,0.4422414028631236
33,3.8477721623190964,1.1331092848400364,0.166487242430879,0.0415963032668005,4.744395487923711,4.552531778796911,5.026567220216922,6.0390594165000575,1.2470451310285038,0.13651052882638817,-0.24828955102746847,0.43824454357843945
34,3.810949639205965,1.1701124229441744,0.170687803277577,0.04791824803163311,4.578779751350072,4.769984610904515,5.333937190737042,5.738665413052396,1.1017182454035457,0.1402874119314099,-0.30980480605515487,0.42316238421061936
35,3.5297071043165533,0.9297933280490067,0.1548158057583346,0.05229415518788713,4.907713816183332,4.6468536272643925,5.323384382699294,6.093020192312628,1.093975077826021,0.10342347872464311,-0.25034270468606606,0.437739149608807
36,3.468522626804196,1.0237182975912824,0.15008116896674048,0.0507901822325522,4.867149437464164,4.230578425966623,5.1612234123652625,6.331746560080233,1.3212144798311305,0.10283771429796637,-0.25999490386534374,0.43536496094016025
37,3.207999584360059,1.2156857205860006,0.1748644299733783,0.05836164194478901,4.663997224557126,4.284018708414184,5.5201193440810465,6.178819939809851,1.1721500606116737,0.0899514710601236,-0.28809387841726347,0.42847058109872677
38,3.4747265286483238,1.0137505492536927,0.17197176468523,0.05191281636798012,4.575982340547837,4.831010388196216,4.949106903936598,6.143757354068399,1.1980401088349968,0.10922474469661275,-0.2677556440886092,0.43345816388758085
39,3.6670222384397726,1.4096399633792493,0.1577256931237202,0.04834887456877735,4.5243761765304,4.675130406992388,5.135538237149179,5.9854485560250215,1.0606118201630559,0.11898216749855206,-0.29350996508914795,0.42714478747547
40,3.5166585808341746,1.1640590351621938,0.15811730811443073,0.049793623720155,4.830676454394991,4.6647282129445635,5.1391885726395605,5.921734523085999,1.3565409638458563,0.12169070346617136,-0.2708491702886436,0.4326986368557633
41,3.7790233937796374,1.180587986167438,0.17527262882811712,0.05730959927781268,4.81848342317873,4.579623307720774,5.337665127286839,5.416458490055652,1.3494794138626192,0.11839835183885741,-0.25937712630978466,0.4355168305063334
42,3.977049244181827,1.1628192637788883,0.15907961716793534,0.05026040801673897,4.2200520669788935,4.592745982439832,5.323934178562661,5.643881749648993,1.3455643967640705,0.10248617445611097,-0.2674899686695937,0.43352340753350405
43,3.7559488447450695,0.9798179966975691,0.15795423520875243,0.05094864021479303,5.0332105959966205,5.102596898697255,5.049511749569793,6.35848581794401,1.2546421950955398,0.1314231706131065,-0.26319937464576754,0.4345773943206547
44,3.492792784671991,0.9434839061557975,0.18067819275330532,0.04797775675083793,4.604993692022439,5.3474442210748645,4.951489805962546,6.074849922097945,1.2185122347153363,0.10319592989081519,-0.2349810092289863,0.44152357031058637
45,3.8805557394568986,0.955858005208023,0.17680411620404893,0.04881225216853828,4.924579388905821,4.79541159393666,4.8288984161764406,6.059752100439964,1.158636657955892,0.07998000701684586,-0.2589912389755968,0.43561170014928935
46,3.384480251472593,0.9800007737884948,0.16774196581828038,0.05630923668316112,4.744841256526365,4.825766650612018,4.717035119359805,5.89731508999306,1.201877563465184,0.10532817230519458,-0.28940144158239645,0.4281504103900952
47,3.3594030564408177,0.9547660011079515,0.14219454101642012,0.054734853684322834,4.871782129813134,4.759881336540823,5.516579974259839,6.0291316331908895,1.2889173468271093,0.1513597768670869,-0.2938299437543289,0.4270664930440462
48,3.9915938259991717,1.0156978300159165,0.1786085844646715,0.05247592768948872,4.666518308545831,4.9152788827523155,5.151778833974089,6.518888800479431,1.1226397063489146,0.11126317945553404,-0.2497403931299575,0.4378873982440977
49,3.538530670972097,1.0509810172851182,0.18018472938610824,0.05673914093732196,4.947097938857033,4.566259942085764,5.415628173722217,6.108852871351658,1.194842531901772,0.11975706456161955,-0.2826344816993784,0.42980801646210187
50,3.592622730151362,1.0894574688485137,0.18863652376329915,0.053319449747294245,4.577509518059238,4.340177627140676,5.565587868497662,5.739725245453657,1.1185017296359643,0.1168971882894667,-0.2703130557882999,0.4328302419097581
51,3.45775226103435,1.1195530590816412,0.1468474111536693,0.05978517119605033,4.7241517604364756,4.803950410703386,5.497670752003205,6.427400207516212,1.13283378687921,0.10956272531868769,-0.25073557557747345,0.43764245718236544
52,3.7118538640065135,1.0520779949374697,0.14529856993845733,0.06110682919211165,4.271149574991921,4.349529831768502,5.4256975320046825,6.0015076914983885,1.4263161441236756,0.0811985193602024,-0.26909598944706,0.4331290417538897
53,3.54479028777261,1.0642965348505167,0.17981756025288062,0.06213084331562936,4.404820421967448,4.869345006454731,5.145666486438574,5.4607500539482,1.1040456053691896,0.0957717312918728,-0.23333710021601733,0.44192896510802415
54,3.561417363206,1.107208435466894,0.17602456262018204,0.052213038036758454,4.671438639152196,4.567983421589699,5.372775051207009,6.0956052344038785,1.2034489186900978,0.09628694264156337,-0.26170488776231104,0.4349446553022385
55,3.5127425826960534,1.1782812698681264,0.16194810681638638,0.06589624326039105,4.719244044517031,4.473321229294921,5.107056699757279,5.41020063749067,1.2289147030750245,0.11175752277154423,-0.25638818879476977,0.4362517777500915
56,3.1149405550833036,1.160410128569515,0.17323730913764143,0.06820669031725472,4.7839221675235795,4.542035195933617,4.7723589249239255,5.696779667400161,1.1178259749665944,0.11585001280578487,-0.27116218132021297,0.432621803492242
57,3.305491145650375,1.2884459364747287,0.16236421816355387,0.05916510991993908,4.461560176054334,4.45810467903184,5.107955962814085,5.559196549689104,1.3450113527966243,0.12024587606161047,-0.23830195672205848,0.44070484913922914
58,3.8019996916628243,1.0038201034998209,0.1639024348272516,0.044415007788615436,4.848327034781069,4.7166679326301955,5.340947049792052,5.635626326828191,1.3189416565736394,0.1132939171561003,-0.23994795575857322,0.4402991762578316
59,3.2510023046373964,1.2318524157343167,0.1795271588705976,0.04827257871595304,4.391564913986483,4.444138603950834,4.887441121792659,6.112850130970066,1.310762416336766,0.1266583707777741,-0.2662998621736873,0.4338156980032539
60,3.7829965483741237,1.090209732108951,0.16084706097993928,0.046562324174754345,4.297296432779036,4.3996461851939195,5.552268951521541,5.919032695542065,1.3450140505404127,0.14553699932830588,-0.24473683061807577,0.43911936555732606
61,3.4711630176909183,1.1534353452612587,0.17405016858657676,0.04379911188715972,4.490943995540116,5.085831792400567,5.454311290066969,6.224525695465002,1.2103101948668509,0.11879698368525313,-0.26069953667126466,0.4351917543705721
62,3.6076942318298806,1.2350572512810543,0.17812400842795204,0.05363031795022473,4.513558914915151,4.374980432865623,5.4530654469761535,5.6217085955468615,1.183583096811119,0.1603781839916072,-0.3039059146322262,0.4246029286574221
63,3.5216988796376736,0.7866916220100244,0.16285009626645494,0.04474083151161086,4.237893543032045,4.7219856597262195,5.29076801263817,6.105048028146588,1.1522377055384905,0.11206423093209295,-0.22812844914724617,0.4432139487933435
64,3.4814229592389734,1.0853007009295363,0.17503088155444813,0.053752751910350546,4.37497361066316,4.520502808169565,4.966227580861008,5.845144117239018,1.1564894584176941,0.11789973982720252,-0.27274857479723275,0.4322324487651195
65,3.4629634683463313,0.9445272198533567,0.17215248544047998,0.04868309140704771,4.576706349707477,4.550670246522611,5.314636671475315,5.831958020647627,1.2504786124778284,0.1696456636044828,-0.23987638562914237,0.4403168137761214
66,3.398757945131259,1.1201281619244468,0.16520867939355868,0.043070567447491805,4.405254225032843,4.448960354169857,4.859788348346969,5.540407686205255,1.3218608935645346,0.1936203828094596,-0.25874555892649037,0.4356721025633557
67,3.4888250340903975,1.0596926576685417,0.17464961866132273,0.048884969217404144,4.582183512089634,4.455211904846035,5.227142684630632,6.042375921748305,1.3124617603306348,0.17254812567870936,-0.27882910453586374,0.430740860028173
68,3.746644707105841,1.0948390987412826,0.16823174589797918,0.03982382864846941,4.6969918805581585,4.504090234540754,5.365035147764467,6.5634562443551925,1.3305308858374205,0.13923244319801006,-0.2936958923445119,0.42709929315794626
69,3.679279552668175,1.0715487766445817,0.16948983296074602,0.04796765058279462,5.24311513209466,3.913464774403079,5.339982119416137,5.618961319465187,1.3504412935480339,0.1405406752016809,-0.2856960357284362,0.42905787375894777
70,3.403170733734278,1.0249256381357421,0.17259669922570514,0.04797482439587673,4.550917265800435,4.37277760521618,5.184097826625262,5.695929574534129,1.1964295331285648,0.13209955472077478,-0.28765320027424796,0.42857849932336506
71,3.352458068997395,1.2673311357961656,0.1806070475247643,0.045452534860899,4.158274645087271,4.73251842581975,5.156408063036111,5.749985361249055,1.152812718518077,0.13135339377197308,-0.29414450607739046,0.426989527479914
72,3.0113301700560795,1.4349370964893846,0.16238067817894608,0.04481679038752854,4.442390822039168,4.5785927332595415,5.038215281975799,5.818480156426673,1.115778481122577,0.16604868913065557,-0.24263399691010962,0.43963734605480054
73,3.4126033887765765,1.4277937473638165,0.16226470204389704,0.054814751536061385,4.520572517524419,4.666128312528249,5.129469867985149,5.907012460676153,1.2512189270687069,0.16009994175775383,-0.2531423246115339,0.43705021764733865
74,3.4984968895862694,0.9671946860930041,0.171966710364541,0.058147299071053794,4.8991191575203885,4.156512666125437,5.268889653774194,5.695552896500393,1.2239558801961365,0.13127875843787795,-0.2369279585418712,0.44104354536436124
75,3.790169997227579,1.1439523125509978,0.18866399676883938,0.05591316523338216,4.475451799884127,4.236249547283768,4.729894129946487,5.986576950414021,1.147944420109704,0.1317163171714063,-0.29444437293873793,0.42691616082040384
76,3.3360325245224605,0.9299130345382259,0.16997456079320167,0.05267558703361151,4.325868269943126,4.721070197515953,5.032636670025287,6.0899779574893715,1.1515397458865437,0.15829274379855549,-0.2898656145652506,0.4280367671661731
77,3.554783667235456,0.8517244434921146,0.18342265101271168,0.04970177005580527,4.392760174104908,4.606302934091153,4.895130197244333,5.92173784433886,1.1510117066942702,0.16046304987724863,-0.3071438480766022,0.42381204580581583
78,3.4009512624514264,1.0333787769455673,0.16202173990351143,0.07511107957757288,4.472420445036326,4.540780981866841,5.226344801561763,5.934396500937949,1.1722103785211075,0.15557318091584127,-0.28909414091903524,0.4282256508188725
79,3.551461111183831,1.0437351535514825,0.17166043119564467,0.07131230831470604,4.632866084375411,4.649863112569022,5.134284513003324,5.682082423458928,1.256847048868604,0.15092226252323532,-0.299791958925626,0.4256083413456068
80,3.5483817484625213,0.9518073885213729,0.1635095452645564,0.05164914206307676,4.465493916252638,4.604319606552158,5.043228499904546,5.689623474444969,1.2466769164988412,0.11251366304431076,-0.29400462525504695,0.42702375239618134
81,3.535666321800661,0.8830792234529856,0.17691808724281619,0.050282106639251235,4.364049349940792,4.126043234195458,5.204259130714296,5.923112450938178,1.2675120606050527,0.12402121855048565,-0.2646480324278611,0.4342214640959371
82,3.4160789888240943,0.9904643693452899,0.18222582496575515,0.04623273778064026,4.46900598545807,4.690849724917901,5.38785512614513,6.5161024194479715,1.1777295931534888,0.1606884179901685,-0.2912612311402673,0.4276951248792177
83,3.66348309318244,0.9446572919747958,0.16754234022923808,0.05692575836856376,4.7382744027337695,4.338935184210745,4.806423386103496,5.5049688664451955,1.195158923576052,0.14911229506692747,-0.3093855768520365,0.4232647196691241
84,3.4309270262802953,0.9148584631977577,0.18469236809137818,0.05099764519146995,4.005990614939256,4.483599493962806,5.690755288467779,5.732379328460077,1.1768132283910355,0.1278329799647237,-0.24745783960213003,0.4384493100121957
85,3.5420878474024287,0.9903048517401866,0.16271353190837254,0.05089394823503295,4.342588945730387,4.478709185353196,5.47398064267851,5.834868982461259,1.179361124203807,0.11221313060721505,-0.284753495513482,0.4292887806328509
86,3.771564362066626,1.2358486153737167,0.17474782653026297,0.05152151097786457,4.485301536193148,4.418264098410029,5.449395016553522,6.1841070384449655,1.3019999404543965,0.1026596955110963,-0.25667360110836945,0.43618158581806626
87,3.6026153204199023,1.164611921600038,0.17240143677667769,0.039407872523448365,5.115351251368005,4.552707952179329,4.729560677532244,6.006487587793989,1.2332026366384787,0.09943706668594032,-0.28154102007746773,0.4300760150183881
88,3.3746593162830774,1.1768075600883565,0.17977307238450294,0.034327070095424406,4.802456383562467,4.340463474443102,5.625818785608495,5.877479725956973,1.2679320482907923,0.09734420343363034,-0.28909531267664823,0.42822536391586974
89,3.4532476277409954,0.8615615760705164,0.17455866881450363,0.0674381371405148,4.764072246197523,4.612048661671618,5.051249622678692,5.299779666158974,1.2664582841659762,0.13372477062679028,-0.2437058727449027,0.4393732997458905
90,3.421003589386544,1.351560198202665,0.17949421702364554,0.05156701718326581,4.587556349902346,4.760521071844855,5.36471873758253,5.789242779202715,1.093593011863398,0.1455449165291258,-0.2580299301331759,0.43584805652615355
91,3.9859990825819955,1.4535115468503412,0.16966752220383396,0.05140840578666662,5.013390051850455,4.597007877460246,5.464986840421083,5.676713540622137,1.2754491891530968,0.09219587295429836,-0.22175404692858336,0.44478755837843653
92,3.0652901973802416,1.4367420319728412,0.17205378748731912,0.049225571210832486,4.896793678963976,4.510943706368279,5.6005751777636945,5.491947976880642,1.227587847900785,0.11472128364203878,-0.27941100037702965,0.4305981830765549
93,3.444115542023337,1.0470004771023822,0.16260783648135832,0.0582078162848744,4.651885401605819,4.904562579563778,5.295813271848803,6.027352430007433,1.1020435141175855,0.11118392641940172,-0.2656349176099791,0.43397902862837623
94,3.658106548844075,1.047673391295854,0.1615304378355597,0.06222715677526333,4.925744584173874,4.698804267052882,5.0543409912715065,6.230877010740952,1.3032598798838975,0.10477225427622533,-0.26370020345843487,0.43445433475825385
95,3.647967643511329,1.1077560390657284,0.17010284821802535,0.06427165501614403,5.0649930573858,4.56660193094053,5.35580078955905,6.24071163673835,1.2824461483261866,0.13770091196794831,-0.25261177677707997,0.4371807565739203
96,3.4972651189407147,1.3009595450107931,0.17308025593950802,0.06552092372042798,4.684220767846049,4.795802384086966,5.117367259869059,5.671769363542155,1.2295422797348854,0.12148060146981411,-0.23360718679457193,0.44186235530665163
97,3.540537151408106,1.0276889541267082,0.16664449070445203,0.05270802558320572,4.174065165324354,4.646204853451956,4.976123611680109,5.704189700727754,1.2589923075210292,0.0984600940671987,-0.2442456865307065,0.43924033479204444
98,3.395888208993014,1.2093519357795235,0.191326804323431,0.07405424992510734,4.527176975917525,4.765636264863632,5.162134547599092,6.167760389162398,1.3145610733969626,0.11393129637070545,-0.22608841632338894,0.443717436748167
99,3.597686243192156,1.0289201034589341,0.16277754446867326,0.057611976164056646,4.949222313606036,4.723831901660705,4.708337595642441,5.845026315817985,1.348115786759602,0.12342980541626436,-0.2420829356462091,0.43977310800889124
100,3.366591434541218,1.0174437822697322,0.16427999691699408,0.049906398794095676,4.482911310920354,4.373858065291643,5.191867967620653,6.136392356683947,1.0056545909668877,0.11378232717708181,-0.2067735671210464,0.4484900047164448
101,3.8167312327041736,1.1415595838809147,0.18592059076264578,0.06337024848821744,4.412945833554708,4.528044274948383,5.222912207771073,5.823608535272515,1.234175075449635,0.18616973597664255,-0.2583239533306979,0.43577576213511526
102,3.3621517835650097,1.1260853625122447,0.1718604318881595,0.056817736559736105,4.758073771024613,3.978560413886151,5.4086971043915195,5.925072449864453,1.2403506470942607,0.1297896667171319,-0.24897072145184615,0.4380768558372204
103,3.4803447490368233,0.9179942259639142,0.17126895497521535,0.05230112946515658,4.538484965617179,4.85789344322065,4.982310544456662,5.321734344017157,1.2020520074380567,0.19452067141353385,-0.213855371228358,0.446738989755857
104,3.813469168398979,1.3137368504074165,0.16958142079474606,0.058998640721238005,4.656881738541437,4.394909225687945,4.994669366661942,5.856923558961824,1.2445093238030398,0.17146920751483166,-0.27363256461945534,0.4320155239898512
105,3.229622062949032,1.5616505331056525,0.18164578043970125,0.054122072715801654,4.830292347844609,4.578669694494807,4.675324303238088,6.14809242850018,1.3033015124084708,0.14872166869859976,-0.27927973975318177,0.4306303662941298
106,3.198883765723602,1.3658358280524374,0.1636284848241062,0.0557211864321278,4.063889793271319,4.680147631036626,4.757435850974715,5.489096021185314,1.205585371154232,0.16549052289893057,-0.22074296355729783,0.44503726093906587
107,4.145902515245559,1.1026417988377468,0.18312088764859577,0.04251018251651876,4.89728562362042,4.386654504836805,5.055494751331481,5.659230963885331,1.2694320105781487,0.14589032236587934,-0.24921220291946405,0.4380174123143208
108,3.3576081354213367,0.8776322101664273,0.16580206273337272,0.07288326139339373,4.608031516320097,4.382035695396033,5.325257637077729,5.894579049431667,1.234362518735838,0.14524666948243797,-0.31685186434962836,0.4214431636414317
109,3.4409243537712566,1.2978886841164752,0.17208753167804788,0.059218131733715054,4.330701111107903,4.90329031629995,5.49709063288921,5.984025947381705,1.5108621010758552,0.13489115445072625,-0.22788513765777302,0.4432739928992671
110,3.4023202797859984,0.9837359807554511,0.16132114294024952,0.058814256611623775,4.288008328413735,4.731924612380325,5.210821204810439,5.286878328729558,1.466435206779485,0.18090516182135413,-0.3001253524160731,0.42552684003432967
111,3.917092318083255,0.9632431021228696,0.18952127611582492,0.06450965763702855,4.3343058937746894,4.197134732048442,5.322039496157029,5.826014522005459,1.4313837013006936,0.17164322099487472,-0.23777548028345524,0.4408346212506802
112,3.7519951321922527,1.3345137854868037,0.18978016074809834,0.05480633990203801,4.90436416769642,4.560890278400867,5.3952805798916,5.34178275853681,1.3677663044311428,0.1394095837001429,-0.25301410947497166,0.4370817636111182
113,3.452120321484701,1.0516541036698028,0.17489140016337576,0.055600811256884916,5.27037398062513,4.423336397498897,5.190552873456242,5.383894050723846,1.3656660331978534,0.16319920667989282,-0.27989867774611804,0.4304786167362203
114,3.592805391843473,1.4565680271509964,0.17130860518995794,0.05643327474713738,4.978708818527204,4.369415954928576,5.1209687816369085,5.926694291391997,1.3018342156235687,0.22409608941501338,-0.24794336306751572,0.43832977212005375
115,3.1098620961202394,1.2800229858239496,0.18155136305039743,0.054402868321712455,4.573617540857894,4.598621817176838,5.164541803084138,5.992663143047561,1.159495432620243,0.16993072951555818,-0.20918830683871925,0.44789280133896825
116,3.584700959017464,1.1450908013504364,0.14876875586206023,0.06432846026586364,4.503782890004102,4.627339715156158,5.580208986139383,5.895059658612345,1.3555294592852605,0.1675712871957833,-0.2306338996215334,0.44259575366657394
117,3.1764173701153595,1.3062271111825963,0.17519375307684404,0.06251112708089285,4.645409162848599,4.482495925724076,5.6481163604381335,5.777505015106462,1.394082888035988,0.18018619420799956,-0.1866959281705476,0.4534611169920985
118,3.669887147332295,1.1038409249463936,0.17380242298772097,0.04800123996101667,4.7563733183622166,4.741248860865699,5.6049089973084225,5.23712176737699,1.2325931002976385,0.1478318261918976,-0.2667791333980699,0.4336979833147266
119,3.747595162763535,1.0457396405470565,0.1848307549337217,0.045860986936907364,4.847130884504046,4.036956947619593,5.705049849718833,5.218585469995002,1.4745078034482806,0.17096736015386127,-0.21908276330655177,0.4454473330228985
120,3.4927832502395155,0.8609544765284054,0.17397225405872666,0.04578862607592525,5.260758222451012,4.329879661071792,5.082905797552099,6.152276788653829,1.4792816304536627,0.18986483059077433,-0.24025602276077104,0.4402232589129652
121,3.9501958361442426,1.4451677510836776,0.17522596090042494,0.05277830990172731,4.967542847605561,5.186218843889136,5.355797386222648,5.568737720993752,1.3523246525787234,0.19281320857978668,-0.18096287606203879,0.45488233829035307
122,2.8426621872837683,1.5993725031386314,0.1706080343692156,0.04363646458110393,4.607199273560339,4.506077061962533,5.516824761237371,6.081442522502162,1.4398259873539907,0.20173208162533532,-0.28795365352821545,0.42850492021063796
123,3.699864424699587,0.8377330346986509,0.17508068674794602,0.049926626082562736,4.50818242180247,4.295821781439585,5.213379930718996,6.330021136479647,1.198487922249388,0.21023379286608856,-0.25274137693613624,0.43714886822939564
124,3.5269159974485724,1.0008074296975755,0.17742410567796735,0.0519582187245189,5.05293166929033,4.577254411593602,4.978253748504132,5.696390619306692,1.1521215534591431,0.23297239538166903,-0.21856995009786492,0.445574013737466
125,3.4067213180825555,1.1219884666223061,0.1660516007189901,0.05447259859626746,4.9634477573910925,4.721371086157155,5.30368325420509,5.88043810894838,1.2208757097534306,0.2373773922234652,-0.285513680576045,0.4291025453704975
126,3.6471059043978493,1.0721944204271596,0.17292240598878028,0.056234929249242255,5.170265288189805,3.7380856164760576,4.7381637404326336,5.664710669520235,1.5641293747041527,0.26526707197165805,-0.28602648130148967,0.42897692732562315
127,3.2551743720308868,0.9265778841756349,0.16729172547384627,0.046044849822973875,4.265503661022143,4.144747098927607,5.078262176577494,5.636525859036818,1.44519757041891,0.28118455712639834,-0.1629649728868331,0.4593486837052838
128,3.248205507012635,1.326032822043513,0.1761415977516888,0.04584021534434407,4.844667264702635,4.4556713336140295,5.265816715169797,5.768732672265355,1.3159447406193323,0.18350709973739268,-0.352756345606926,0.41271417441883224
129,3.8270325607881714,0.9173768805746879,0.18239246435207984,0.048843775471181516,4.974574836486739,4.419612628941234,4.690387391078986,5.9455921566194565,1.5693821142672324,0.20042316984844327,-0.2835874627535125,0.4295744820939615
