,a(1),a(2),a(3),a_std,t(1),t(2),t(3),t_std,v(1.0),v(1.1),v(2.0),v(2.1),v(3.0),v(3.1),v_std,z_std,z_trans(1),z_trans(2),z_trans(3),z(1),z(2),z(3),v_bias(1),v_bias(2),v_bias(3)
0,1.6937623072070582,1.683464991934457,1.5964877279797791,0.35161781878808135,0.2728883534278818,0.2690901612353806,0.25122243400686967,0.03290760837076026,-2.0360122716886577,5.078112660844503,-0.8126517676030072,4.668280782667193,-1.0213019048338239,4.989849348568685,0.8174342786664475,0.27279048739784123,-0.8465362807116309,-0.7983845485388147,-0.7298306709383049,0.3001599560880001,0.31037118561225924,0.32523188661453795,3.042100389155845,3.8556290150641854,3.9685474437348605
1,1.659108931162759,1.6148264091337499,1.5903217017584057,0.3841207597256685,0.27416010452556877,0.28072713646985925,0.2565295650635072,0.032437899357295845,-1.6137397060539294,5.055165216965308,-0.9338981417687395,4.71986429863418,-1.2148800214326148,4.50418941098659,0.8330399030602026,0.2717869390549939,-0.8866710174961328,-0.7464775026310684,-0.6236105801796841,0.2917972899823203,0.32158931931256424,0.34896072736661904,3.4414255109113783,3.7859661568654404,3.289309389553975
2,1.668759051045059,1.6277651342880934,1.6921769761334253,0.37069108234174275,0.27990147020451295,0.2744882608280713,0.24872022885470307,0.029110926728981194,-1.6938375841308762,5.276616237669703,-0.9652673869126127,4.901374609283291,-1.3648969629966112,4.665424592967892,0.839853032392313,0.2840638815440635,-0.8547159050841867,-0.6954920236435049,-0.6892455886694888,0.29844452546236433,0.33281246089189154,0.3342009168123194,3.582778653538827,3.936107222370678,3.300527629971281
3,1.6707204513211855,1.6204949936216537,1.810668966100123,0.33271072921232425,0.27431422505939684,0.27655106643138416,0.24318050794930762,0.04184234714203065,-1.6604836053875995,5.08152387194718,-1.0624164164320464,4.622641169696617,-1.4653014493571654,4.498628588891615,0.8009979875373089,0.26955030907182903,-0.8399446823099488,-0.7176787502379692,-0.6121437849822672,0.30154643467025544,0.3279043426091312,0.35157032681719314,3.4210402665595803,3.560224753264571,3.033327139534449
4,1.7230760455502838,1.4780918793540838,1.597015861743115,0.31776362845589734,0.2702515581037126,0.28578087410934055,0.26195807112148817,0.03706385640696113,-1.6869169651288975,5.224561994919612,-0.8239178127273727,4.7363507823338145,-0.7629731024189451,4.893912696282719,0.8030405212619265,0.279192974175031,-0.8077564003583165,-0.717553648930345,-0.8123421995989926,0.30836879913814175,0.32793191341475303,0.30739161186648556,3.5376450297907143,3.9124329696064417,4.130939593863774
5,1.6182619867355552,1.5165104899541824,1.8554280781241537,0.3843510906260763,0.2775830817318088,0.2814448427595342,0.25309087931604973,0.033974207832344984,-1.7182910933438764,5.312302987526122,-1.023301000327396,4.901431183629761,-0.9091204446550958,4.548038785964917,0.835167218423815,0.2969808000610829,-0.8117466336604687,-0.7096162416259448,-0.7681941157102702,0.3075184235941336,0.32968364230782204,0.3168698847051432,3.5940118941822456,3.878130183302365,3.6389183413098216
6,1.7127510727790325,1.5406008834898752,1.7063387591709156,0.31730959253516966,0.28261118578023103,0.27850560232479366,0.2539212761405601,0.035701568012223794,-1.8456258715936336,5.241083327409798,-1.0003563774110407,4.605832694818474,-1.283055206152749,4.59581109168558,0.7897440287067776,0.29231833676868885,-0.855967698763678,-0.7405743373676678,-0.7673660037102059,0.29818249681724657,0.32287856476169813,0.3170491677902926,3.395457455816164,3.6054763174074336,3.312755885532831
7,1.8107623366327936,1.5468914914542418,1.7581291383051312,0.2860978280218154,0.2657262789702849,0.2826756688882082,0.26532924237586647,0.03727038763306479,-1.8019494258406006,5.171369811454345,-1.4757977054310372,4.715972557628821,-0.8937813574877296,4.8408179150180395,0.8939252197586838,0.24958723252325743,-0.8267229331352066,-0.777084244746427,-0.7004142189085438,0.30433843426963764,0.3149486380354108,0.33172039656632923,3.3694203856137444,3.240174852197784,3.9470365575303097
8,1.6790409467686185,1.6549496693999997,1.7664008365996748,0.38152544913435743,0.27125190411880507,0.28692898112048393,0.24556740273172387,0.04107072058797031,-1.881310631505108,5.366476047858374,-0.7667094529679139,4.672178052770564,-1.1517444628425317,4.755503292224987,0.8144029431354454,0.22908568405674065,-0.7946988170836967,-0.658378337303522,-0.7442141521329529,0.31116063380521325,0.34110398960560046,0.3220833129177225,3.485165416353266,3.9054685998026497,3.6037588293824556
9,1.6891012609013627,1.6408783585525106,1.7974779902587514,0.36367540811007654,0.2638097634153918,0.28436854612770324,0.2649923453827694,0.037056180078758764,-1.6215930099181668,5.115013854331487,-0.8265863742455791,4.570523253243613,-1.0449070732653156,4.449491933907421,0.7334656215146211,0.3458148044693178,-0.7384771078959086,-0.6800510938122585,-0.7646306902869157,0.3233372480570788,0.3362498990815403,0.317641738620852,3.49342084441332,3.743936878998034,3.404584860642105
10,1.818712010263783,1.4322240142129148,1.6581088447010413,0.30712439520911616,0.26980004575258254,0.27912499194256035,0.25512443175224975,0.04105139597571971,-1.5705757308100834,5.310456387806044,-0.9167359939634165,4.252107136027816,-0.9544819181210821,4.7457541808396,0.9372972365511955,0.300002224284434,-0.7244541072636872,-0.7274043556943274,-0.6902657509701062,0.32641291325403127,0.32576458193537283,0.33397395822931314,3.73988065699596,3.3353711420643997,3.791272262718518
11,1.6705445131600323,1.512806042849099,1.7730056059893615,0.360953708869589,0.2671413015713744,0.2750028536524152,0.26488437287065014,0.030287897024561188,-1.5844270356295966,4.7895582889424615,-0.6947812049411269,4.3268828268968305,-1.187923050252885,4.832798877036214,0.8164924253840404,0.3100958777115736,-0.7398725838719933,-0.7129034804180435,-0.6568766580892966,0.32303200678884064,0.3289575948669708,0.3414415755875086,3.2051312533128646,3.6321016219557034,3.6448758267833288
