,mean,std,2.5q,25q,50q,75q,97.5q,mc err
v_subj(1.0).312,7.533760173506498,0.8469412473382184,5.801621454519875,6.96975729246577,7.569472407187313,8.136003107342804,9.189168163799948,0.060595042592475445
v_subj(1.0).313,7.704892770602047,0.823759940714119,6.084617293047603,7.132718366986662,7.704376985701092,8.291739128168059,9.329410204942675,0.05834972629368622
v_subj(1.0).314,7.53705552931441,0.8143131840735894,6.098750946998919,6.951311427476495,7.4847355530386706,8.05729061322283,9.344268342175866,0.06546985252317544
v_subj(1.0).315,6.821833278262713,0.5668398667969424,5.780850110060935,6.423237742584075,6.823771884700376,7.215396072742732,7.9238483512925875,0.04208014996742961
v_subj(1.0).317,8.156534224726084,0.870105038330257,6.4324550775700775,7.579189110542215,8.176585110884838,8.71885931263434,9.90014611341077,0.05077093901861281
v_subj(1.0).319,6.528985516893078,0.8182795858588486,4.946153208692158,6.014436139545585,6.514039327023036,7.065321717804032,8.260403480389403,0.04898220214704512
v_subj(1.0).320,6.861945178058409,0.7014034860294878,5.480494321694422,6.40548962888349,6.8673449479307225,7.308146995965444,8.309878713927887,0.05063244868309088
v_subj(1.0).322,4.689727627408382,0.5925204682990066,3.544293504457968,4.27679792332802,4.683892150568174,5.081450532485294,5.854928777246542,0.025215765514611316
v_subj(1.0).323,7.483250758926082,0.8195895251976114,5.731772749297498,6.9300646041234035,7.549873337306432,8.036878248993274,8.970410202108146,0.04857663510209749
v_subj(1.0).324,6.1842800129140425,0.5199170699261774,5.198225564152207,5.808177222279305,6.182648610658769,6.540394143792331,7.225228464163866,0.031543680710977115
v_subj(1.0).325,4.601275514095325,0.5780552152242288,3.437412991546925,4.225248434354384,4.5988397884497285,4.986869821569936,5.785740307774248,0.03630656571023955
v_subj(1.0).328,5.755444433580278,0.6166799049259022,4.575590817431029,5.346912251702167,5.758215620237751,6.168398212123358,7.0461337242329645,0.033568964580032015
v_subj(1.0).329,5.86296679150742,0.6253110566161875,4.698442301043353,5.432313248167736,5.815997845199961,6.269354552753223,7.175689784468558,0.05013388122788113
v_subj(1.0).332,7.365895039204159,0.8495077812707662,5.849595116381578,6.711826517896887,7.3848582918621,7.965305587369655,8.99635207769925,0.07015547526306884
v_subj(1.0).334,7.3542926026024995,1.1417498191672535,5.264446429572079,6.573445940338218,7.3235860605116265,8.083424038718935,9.893789941652162,0.0451879286213317
v_subj(1.0).336,7.439280860124445,1.0487898277406793,5.324378802223104,6.705141008314671,7.454127823260588,8.133968262161615,9.54857683745735,0.04497680463447501
v_subj(1.0).338,7.008949768957971,0.8741352176531747,5.504646731455462,6.400518977965659,6.9186933547265514,7.587913357213111,8.942127895224045,0.058463749241010624
v_subj(1.1).302,3.880856677810491,0.13651765291268653,3.6216324783343543,3.785160916866868,3.879251555532679,3.9753400910031367,4.163113847796911,0.010977505296251407
v_subj(1.1).303,5.203370949948568,0.16013075733667556,4.92135625210478,5.083586134479532,5.196789957100246,5.3196379995292675,5.5247576200926405,0.014071938900840427
v_subj(1.1).304,5.548700794987875,0.18273941249670753,5.1854421031347915,5.423891218229508,5.549958459825035,5.670364782662435,5.897397974126409,0.01457285060450551
v_subj(1.1).305,5.184232209074027,0.211227774593873,4.7357819917892705,5.038388465844563,5.19984220167071,5.3383782850258665,5.5679631651943104,0.018357488498517992
v_subj(1.1).307,6.34028310009541,0.26449579875908374,5.830019255834043,6.150392218653156,6.345914617394483,6.523598403378977,6.845552168474546,0.02096841864041281
v_subj(1.1).308,4.546290151098811,0.23259994301685286,4.088899444660645,4.395161084081896,4.547345403955081,4.707750766321469,4.979069813344061,0.014270728325368928
v_subj(1.1).309,5.957477395983256,0.21839751737812682,5.538118986363296,5.80709198998271,5.957878048617419,6.109590985679923,6.378278229146749,0.015697195007531663
v_subj(1.1).310,4.52706616144977,0.2916431684503707,3.979886745867718,4.323561874877126,4.515944696695835,4.709371072772851,5.11859756356692,0.019325288358126202
