,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a(1),1.737705944,0.0720107434837,1.59440467374,1.68725380363,1.73828860555,1.78600412496,1.87666888023,0.00294931211435
a(2),1.53553912863,0.0667280828458,1.40759210899,1.48987276693,1.53552846589,1.58263453435,1.67155249425,0.00271883823273
a(3),1.68716273916,0.0957225752478,1.50586760538,1.62025949531,1.68808322612,1.75168247005,1.88170245174,0.00470176024051
a_std,0.333145757471,0.0338894219366,0.274965449604,0.30977650874,0.330467800501,0.352840205642,0.40689369812,0.00192413371959
a_subj(1).302,1.7654062718,0.0738940513179,1.63179312083,1.71011311689,1.76414155466,1.81485804789,1.90995879541,0.00653139724128
a_subj(1).303,2.01705342385,0.0911675381724,1.85416168194,1.95438873325,2.01289102303,2.06974707196,2.2243204073,0.00838583331726
a_subj(1).304,2.15708176031,0.143441535533,1.90169213057,2.06585005054,2.14974265044,2.25409291256,2.43865388911,0.0133516060866
a_subj(1).305,1.84891079839,0.131088757995,1.625075355,1.74297408197,1.83784333031,1.95341811683,2.11073769689,0.0124405289385
a_subj(1).307,1.48260992755,0.120390599755,1.31155824086,1.39077608531,1.4582343171,1.56375188869,1.75484942106,0.0113447151051
a_subj(1).308,1.35925819337,0.0915296104179,1.18236761979,1.29558773145,1.35965023739,1.41620852264,1.55735510774,0.00775394945238
a_subj(1).309,1.16319024567,0.0632057791537,1.06054138594,1.11793884246,1.15833930754,1.1995258533,1.3054600912,0.00567887495218
a_subj(1).310,1.73152142712,0.130753316813,1.48014028344,1.64676249776,1.72824535186,1.8186606121,1.99151892521,0.0087978540832
a_subj(1).311,2.13665203194,0.144135438444,1.81445305348,2.05788264734,2.14141143595,2.217238161,2.45543001952,0.0138358763196
a_subj(1).312,1.69536641296,0.102300256482,1.51278211392,1.62486747021,1.68398688172,1.76434437854,1.93296936191,0.00975434267721
a_subj(1).313,1.93049954678,0.120738651562,1.69440327534,1.85387398723,1.93603789826,2.00599754621,2.16141092752,0.0107061712398
a_subj(1).314,2.27532468282,0.114498141591,2.07185071962,2.19191556794,2.27126611334,2.35267428436,2.49176511248,0.0110485569628
a_subj(1).315,2.1289820342,0.0877867596837,1.95819362876,2.06718101234,2.1252927045,2.19388107085,2.30459627443,0.00805257592263
a_subj(1).317,1.19746128772,0.0761064673769,1.07332081145,1.14739360614,1.19140040703,1.23089981125,1.39291913472,0.00662522864634
a_subj(1).319,1.43753038158,0.0873699609165,1.2728286971,1.37789680659,1.43605470126,1.4972636652,1.61111014916,0.0077784159056
a_subj(1).320,1.62714163384,0.103616813696,1.42649726268,1.56262459594,1.61881226231,1.69941239783,1.82071312295,0.00965185962826
a_subj(1).322,1.61696642766,0.101079997844,1.43413758343,1.54593866436,1.61207688072,1.68142365296,1.83528793198,0.00789853404224
a_subj(1).323,1.45317591872,0.0960286937812,1.2776490382,1.38402865591,1.45298820912,1.52081742478,1.64920791889,0.00862676503107
a_subj(1).324,2.04793160871,0.0941470185912,1.8505366894,1.98090539577,2.04918828497,2.11422789465,2.22257664435,0.00863954253525
a_subj(1).325,1.69943816183,0.0995982473633,1.51391061475,1.62910190826,1.69905940795,1.77110183398,1.88617894732,0.00920927172953
a_subj(1).328,1.61607858885,0.0731652494899,1.49268057018,1.56233362308,1.61086875953,1.6622198977,1.77597400476,0.00622221702285
a_subj(1).329,1.91781866507,0.102342052923,1.73039101233,1.85096949293,1.90806675092,1.98141267092,2.14818290557,0.00936424918739
a_subj(1).332,1.93468720765,0.102233418156,1.72859685024,1.86597002632,1.92664091691,2.01000882646,2.12823830028,0.00925399798553
a_subj(1).334,1.6221047417,0.157178110291,1.333933378,1.50438665433,1.61994012493,1.73496151504,1.94602643253,0.0148781348055
a_subj(1).336,1.49469202589,0.179124118657,1.20255226798,1.35425869805,1.47930584176,1.61879423415,1.89014469156,0.0153647620712
a_subj(1).338,1.84304156449,0.128627610413,1.59520351745,1.75541427262,1.84364050755,1.9330852606,2.09505650317,0.0117877802194
a_subj(2).302,1.4901951165,0.0857794438843,1.34453411584,1.43125084899,1.48193290999,1.53949835161,1.68963043454,0.00715477204414
a_subj(2).303,1.5811566023,0.144426283498,1.3268114912,1.47566882682,1.56521505412,1.68041139214,1.8764656366,0.0118432874308
a_subj(2).304,2.10695064606,0.157322714936,1.82739475259,1.98583044969,2.10538193706,2.21288134675,2.43152820417,0.0138193863374
a_subj(2).305,1.30438458199,0.0798372211243,1.16301849118,1.24747976296,1.30041879566,1.35767084074,1.47510606694,0.00620762522691
a_subj(2).307,1.12532507676,0.0510252981875,1.02835465259,1.08993830445,1.12702049927,1.15911893214,1.23514454341,0.00464396360059
a_subj(2).308,1.29690779782,0.036989775035,1.22511182172,1.27087022819,1.29786117429,1.3224352356,1.37171976845,0.00249721418027
a_subj(2).309,1.14093241707,0.0615175689738,1.03205396306,1.09848788388,1.13721524569,1.18096790093,1.27471106376,0.00507819776811
a_subj(2).310,1.8577068032,0.080056224331,1.70950828929,1.80559585952,1.85474324343,1.90373768306,2.02950099844,0.00697424090928
a_subj(2).311,1.8290183852,0.12411702984,1.57602822422,1.74764535874,1.82280013646,1.91277381233,2.08994244312,0.0112057466253
a_subj(2).312,1.45704547011,0.182733251127,1.10625903279,1.34039842202,1.45246984784,1.56852582171,1.87516547248,0.0157688597567
a_subj(2).313,1.96102306065,0.0937897921768,1.78270094464,1.89315254177,1.96160306887,2.02442870696,2.14566339375,0.00862655411124
a_subj(2).315,1.85907005289,0.163780894703,1.56252045587,1.72820978973,1.86630479604,1.97626937452,2.17835292527,0.0150346599281
a_subj(2).317,0.907216898684,0.0371284572197,0.83734753987,0.880614430846,0.907099916977,0.933118903517,0.976758034806,0.00300030285082
a_subj(2).319,1.42957354683,0.0575831395745,1.31855247643,1.38780330591,1.42898842444,1.47361541897,1.53569746891,0.00499186892044
a_subj(2).320,1.77598245321,0.105606685888,1.55838436792,1.71188926268,1.76979363952,1.84600178589,1.98474524905,0.00940489566899
a_subj(2).322,1.48471093537,0.0514436528294,1.39929860099,1.44863654323,1.47930905076,1.51680817529,1.59458697687,0.00442278520964
a_subj(2).323,1.28820372629,0.0823975458328,1.1389056091,1.23239891541,1.28843359882,1.33877509622,1.46991480831,0.00738577417635
a_subj(2).324,1.70795624675,0.140491814113,1.46157431391,1.5985011153,1.70364679704,1.79926030156,1.99177532695,0.0130781784475
a_subj(2).325,1.42839324577,0.0761480731554,1.297461892,1.3729458166,1.42484886445,1.47569210949,1.6059297048,0.00654865970853
a_subj(2).328,1.33399163265,0.0462464687402,1.24412495183,1.30336244205,1.33399064459,1.36611442683,1.42876714699,0.00320418362855
a_subj(2).329,1.53590452052,0.0729175125955,1.4100048376,1.4842182312,1.53028572391,1.58249851292,1.6889636916,0.0063311167329
a_subj(2).332,1.82442583234,0.110012888949,1.63063919765,1.74432801411,1.81961737334,1.89682375884,2.03975513989,0.00982477554325
a_subj(2).334,1.14466002983,0.041778614508,1.06742296178,1.1170778324,1.14352810783,1.16898009138,1.23549675809,0.00296374415125
a_subj(2).336,1.73701725054,0.0577206463642,1.63001420984,1.69428943559,1.73681530389,1.77904120287,1.84715757549,0.00483028230776
a_subj(2).338,1.73116134088,0.0823989720845,1.5863536646,1.67367019948,1.73408835723,1.78139806801,1.90616696526,0.00762247991953
a_subj(3).304,2.03257668516,0.111767738143,1.81652660322,1.96065284515,2.03127143624,2.11691663793,2.24044466117,0.0102656411839
a_subj(3).305,1.49556418424,0.0893842078772,1.33992366879,1.43631180469,1.48487940734,1.54722750833,1.68578933614,0.00800802157438
a_subj(3).308,1.45494637205,0.0802363877226,1.32340645847,1.39649068593,1.44456426464,1.51495535308,1.62860769391,0.00581762852365
a_subj(3).309,1.55385409086,0.199281886204,1.2175459923,1.41159467237,1.53502403757,1.67210927027,1.99975971198,0.0152530701309
a_subj(3).310,2.11279379518,0.0999819106028,1.93144309671,2.04260916531,2.10418158873,2.18346898874,2.30905586642,0.00833385255612
a_subj(3).311,2.09905771334,0.15220066908,1.75289029936,2.02194093301,2.11075232015,2.20273075429,2.37699952441,0.0135083921983
a_subj(3).313,2.11571663631,0.190817595894,1.76529602432,1.96873668805,2.11791682494,2.22285255012,2.56278943203,0.0178760452955
a_subj(3).317,1.31490154367,0.127886530331,1.0933480765,1.22512037003,1.30646190774,1.40707883537,1.57408795434,0.01007374364
a_subj(3).319,1.94869929263,0.209344065458,1.60196752485,1.80426505658,1.9209792116,2.07177307199,2.43228470286,0.0170781813454
a_subj(3).320,1.62250271553,0.113183549348,1.42837185039,1.53451230859,1.61396944605,1.70188960857,1.86233669899,0.00983712154635
a_subj(3).323,1.17271884811,0.0512533162356,1.07453943122,1.13773175069,1.17031508061,1.20694173043,1.27723845068,0.0041661259971
a_subj(3).324,1.97725695353,0.24616172652,1.53940021692,1.8061107908,1.9567032719,2.12162286325,2.52079807933,0.020388075275
a_subj(3).325,1.65240188067,0.215363945709,1.31865335013,1.49681224336,1.62364742704,1.76008213696,2.16728602093,0.0193510260566
a_subj(3).328,1.39509574917,0.0836331279172,1.24655283831,1.33627075584,1.39322466615,1.44873009884,1.57186015119,0.00550444319806
a_subj(3).332,1.89460091063,0.131706745368,1.65972725127,1.79882160257,1.89496002444,1.98656646833,2.14075056669,0.0110363914467
a_subj(3).334,1.22774447484,0.0645722470986,1.08693987468,1.1882370584,1.23032097415,1.27076230611,1.35133128589,0.00416799345756
a_subj(3).338,1.71018706378,0.213396854778,1.32468426123,1.55859585788,1.70000638311,1.84275025511,2.19537908831,0.0166924458276
v(1.0),-1.69859611754,0.170064584418,-2.01360231807,-1.81168332351,-1.69267578978,-1.59364790018,-1.35796477114,0.00601146576507
v(1.1),5.22865542373,0.170702302496,4.89620721852,5.1174726858,5.22596968933,5.34149428854,5.5697848495,0.00710139634625
v(2.0),-1.03884808204,0.179666012116,-1.39953148815,-1.1573899779,-1.04129266348,-0.916800684304,-0.673377622801,0.00704279962007
v(2.1),4.65657764057,0.172723917592,4.31539149231,4.53725161013,4.65329299625,4.77205778992,4.98886647,0.00725159035664
v(3.0),-1.16490746062,0.231896650263,-1.63012758596,-1.32041011218,-1.16312871161,-1.0127922562,-0.704475696598,0.00787519390249
v(3.1),4.6571418858,0.226727848368,4.23131994746,4.50418941099,4.65959802759,4.81096838809,5.10559241119,0.0112512572748
v_std,0.834611657431,0.0578780405502,0.731518077765,0.794046349904,0.832265036069,0.874436750231,0.954302871348,0.00268328486153
v_subj(1.0).302,-1.5570987113,0.195246735625,-1.96273153546,-1.68852346783,-1.54996259559,-1.41779625493,-1.19856008958,0.00795977488508
v_subj(1.0).303,-0.639652251785,0.111754396036,-0.874827784028,-0.71215861241,-0.632105784717,-0.558063853691,-0.438505334603,0.00530597744606
v_subj(1.0).304,-1.75160581789,0.297078201459,-2.38801881617,-1.93034970628,-1.73758931478,-1.53667348582,-1.22249152576,0.0133725145752
v_subj(1.0).305,-1.86139428952,0.268142680265,-2.44479249485,-2.03354148303,-1.8527534216,-1.66425349135,-1.38596450424,0.0120444781472
v_subj(1.0).307,-2.02281286655,0.350169132131,-2.79483695581,-2.24473159131,-1.99965930104,-1.77728909175,-1.40785621299,0.0177318395527
v_subj(1.0).308,-1.9849405155,0.415546289477,-2.8674746082,-2.25441582849,-1.95979614495,-1.68692162858,-1.26280754434,0.0136581400894
v_subj(1.0).309,-2.53507313741,0.39270931073,-3.32848998367,-2.79032078832,-2.50828558374,-2.26898566573,-1.79571228393,0.0170289032315
v_subj(1.0).310,-1.477913387,0.434192528018,-2.35316391709,-1.75672322225,-1.4595045192,-1.18743673362,-0.668503624755,0.0157768950597
v_subj(1.0).311,-2.86723789127,0.429153901704,-3.8671498263,-3.12525573965,-2.84978991497,-2.57531681187,-2.09969112739,0.021173993071
v_subj(1.0).312,-2.38199489863,0.257448459288,-2.87796754473,-2.55384592859,-2.37930690259,-2.19676456994,-1.89551355257,0.0114021916092
v_subj(1.0).313,-1.46933174045,0.302519047079,-2.07022510027,-1.66386664439,-1.45844547094,-1.26039260964,-0.922101253307,0.0133246306393
v_subj(1.0).314,-2.49603723272,0.247665053564,-3.02919272618,-2.66299476505,-2.48852101909,-2.3206322652,-2.04160588463,0.00969043362802
v_subj(1.0).315,-1.7057477488,0.172809131807,-2.05675794555,-1.81466793673,-1.69898867083,-1.58795764433,-1.37747135665,0.00715403093528
v_subj(1.0).317,-1.31997608849,0.29668648778,-1.88723162438,-1.51333574102,-1.30884171856,-1.11314007596,-0.76381428266,0.0103520879848
v_subj(1.0).319,-1.64430472037,0.297003286061,-2.23554038828,-1.83605643188,-1.64250843237,-1.44108406811,-1.07177405217,0.0123014422817
v_subj(1.0).320,-1.57346975276,0.23499574947,-2.07873122953,-1.71865649851,-1.55949380892,-1.41745819921,-1.12853759445,0.00966236823769
v_subj(1.0).322,-0.903901726205,0.304477469168,-1.52123051199,-1.0863265543,-0.891640227448,-0.707460011774,-0.338329323702,0.0110979582644
v_subj(1.0).323,-1.38144669493,0.272649869381,-1.92177527657,-1.56404626499,-1.36084787379,-1.19484445863,-0.872189050089,0.0117678949827
v_subj(1.0).324,-1.78003535708,0.207308391463,-2.2207356497,-1.91304658696,-1.77388078073,-1.63556274346,-1.41367370152,0.00954324540687
v_subj(1.0).325,-1.58435586092,0.219837804251,-2.04558899113,-1.72342416131,-1.58227973523,-1.42897945288,-1.17030978689,0.00848470823387
v_subj(1.0).328,-1.25491837993,0.213689407734,-1.6878690095,-1.39050786229,-1.25015328169,-1.11378824253,-0.859677589578,0.00786581075239
v_subj(1.0).329,-1.22413565786,0.171802149066,-1.58506791625,-1.33517384553,-1.21565233088,-1.10239696243,-0.902568995387,0.00726593262159
v_subj(1.0).332,-1.64873127412,0.240210299238,-2.14855856928,-1.80387990296,-1.64100714391,-1.48305630682,-1.19558017827,0.0117449612343
v_subj(1.0).334,-2.13054869881,0.378272548661,-2.94656965744,-2.35861294509,-2.09701611367,-1.86891482022,-1.46490366572,0.0155979221937
v_subj(1.0).336,-1.69748663405,0.585230303299,-2.88135985032,-2.07684309603,-1.65083439757,-1.26994512392,-0.675622699422,0.0205457408207
v_subj(1.0).338,-1.26494210601,0.267521221888,-1.84828846281,-1.43498585506,-1.24407200653,-1.08740235304,-0.765375335274,0.0103759014744
v_subj(1.1).302,3.98699949077,0.13663074442,3.71592013271,3.89500390796,3.98214623049,4.07702905406,4.25671782848,0.0105379682474
v_subj(1.1).303,4.78993837873,0.163396633832,4.49509435907,4.67838547159,4.78403917985,4.88674345873,5.14875856259,0.0142178439055
v_subj(1.1).304,5.13814002394,0.238769111456,4.67632410522,4.98674978322,5.14812249882,5.28257042167,5.64557877827,0.0207747254589
v_subj(1.1).305,4.97731190296,0.246986187999,4.54549812716,4.7966426103,4.96248093014,5.1562774669,5.48217320178,0.0217006775489
v_subj(1.1).307,6.74805641244,0.333883042262,6.08393360312,6.51934130379,6.72420677793,6.95438784143,7.46153404558,0.0286124725431
v_subj(1.1).308,4.93717420917,0.311491380066,4.29527719985,4.73847734412,4.93833303803,5.14724149008,5.55631966748,0.0235454177102
v_subj(1.1).309,5.82646416578,0.28927963988,5.31854498193,5.62525684111,5.8142975713,6.02332947822,6.40447316545,0.023903381989
v_subj(1.1).310,3.61678247696,0.29693981793,3.06436311171,3.41182843444,3.6115524294,3.82315911806,4.21696602819,0.0180391042642
v_subj(1.1).311,6.51925409353,0.227684317019,6.06292430125,6.37026522036,6.52558382255,6.6674032856,6.97765586755,0.0191638086123
v_subj(1.1).312,5.69902516475,0.224840773432,5.25874310167,5.54037312113,5.70812054745,5.83600368497,6.15644563104,0.019988983613
v_subj(1.1).313,6.41138160076,0.293499247745,5.86725916648,6.18755024088,6.40719396614,6.63373591509,7.02932190876,0.0240392283396
v_subj(1.1).314,5.23583326097,0.169430741936,4.91209497826,5.12767237758,5.23800266579,5.32934371602,5.60687074454,0.0154150237172
v_subj(1.1).315,5.72571424082,0.149541814384,5.41512554777,5.62216808193,5.72590201579,5.82595251556,6.00781160303,0.0124929139421
v_subj(1.1).317,5.14117566446,0.278018968485,4.62316887527,4.96608452444,5.13174410085,5.2970782504,5.7849436001,0.0223391380966
v_subj(1.1).319,4.543086664,0.237220014596,4.07077562486,4.38387208241,4.54636810427,4.6919375908,5.01590481213,0.0183686600568
v_subj(1.1).320,5.36862587683,0.243122749731,4.90773833064,5.19853759412,5.37459118091,5.54028891198,5.82519358218,0.0208638703608
v_subj(1.1).322,3.64567898324,0.241241879908,3.17964898168,3.47388749768,3.64723368182,3.79638919991,4.15618975306,0.0168237626189
v_subj(1.1).323,5.09869209691,0.258932115378,4.5733986893,4.92101580524,5.09614148141,5.27985924114,5.58998477802,0.0211627944889
v_subj(1.1).324,5.87713365577,0.168347510787,5.53948575942,5.76359486519,5.8778945125,5.9873294401,6.21378879574,0.0140569069883
v_subj(1.1).325,5.02660594885,0.220846758051,4.6039329814,4.87466332828,5.03087792184,5.17195699841,5.46431320509,0.0190231461643
v_subj(1.1).328,3.87080764966,0.162944963932,3.56561487382,3.76077758126,3.86905655885,3.96771689474,4.21855551538,0.0126599346995
v_subj(1.1).329,5.06968302888,0.198771757555,4.66575248266,4.93328393882,5.07200666803,5.21260166847,5.43990798586,0.0167282133681
v_subj(1.1).332,5.52821667394,0.225153679064,5.09445034804,5.38656463159,5.5148836342,5.68353782935,5.98682018032,0.0190007284841
v_subj(1.1).334,6.58368312646,0.411105811014,5.73257930043,6.2980935042,6.61032938391,6.86793283002,7.34872177119,0.036054139194
v_subj(1.1).336,5.17932961998,0.449523756144,4.34399478369,4.83974014409,5.17256639524,5.50022125342,6.07711494463,0.0295762896689
v_subj(1.1).338,5.8220541455,0.300701974663,5.20247792496,5.6135644443,5.81898998691,6.04816176859,6.36945433968,0.0253207271501
v_subj(2.0).302,-1.0586798945,0.25403552309,-1.57260117982,-1.224066947,-1.04281140662,-0.891869500609,-0.576916971885,0.00956672063455
v_subj(2.0).303,-0.246905011387,0.383045133536,-1.00640653891,-0.493086914923,-0.255161532304,0.00934597923835,0.507422992781,0.014551334922
v_subj(2.0).304,-1.34870461318,0.310487801773,-1.99662293032,-1.56407083805,-1.3246110432,-1.13380931011,-0.77948784563,0.0117084055725
v_subj(2.0).305,-0.776277166826,0.353992829475,-1.45957317494,-1.02267457378,-0.773232998049,-0.537608871375,-0.0691581067074,0.0122433849244
v_subj(2.0).307,-1.01827986153,0.214543363074,-1.45933438376,-1.16165598567,-1.01100902539,-0.880488002527,-0.62301774389,0.00760428497244
v_subj(2.0).308,-0.683542551136,0.201416226114,-1.06721043355,-0.824911724656,-0.686664906726,-0.549887237578,-0.278910939467,0.00853416425518
v_subj(2.0).309,-1.71840573064,0.328796802584,-2.35348600444,-1.9383042727,-1.71018235881,-1.48890684268,-1.11101012659,0.0124370316055
