SubID,ContProbeN,BlockN,ProbeN,Task,W_Fp1,W_Fz,W_F3,W_F7,W_FT9,W_FC5,W_FC1,W_C3,W_T7,W_TP9,W_CP5,W_CP1,W_Pz,W_P3,W_P7,W_O1,W_Oz,W_O2,W_P4,W_P8,W_TP10,W_CP6,W_CP2,W_Cz,W_C4,W_T8,W_FT10,W_FC6,W_FC2,W_F4,W_F8,W_Fp2,W_AF7,W_AF3,W_F1,W_F5,W_FT7,W_FC3,W_C1,W_C5,W_TP7,W_CP3,W_P1,W_P5,W_PO7,W_PO3,W_POz,W_PO4,W_PO8,W_P6,W_P2,W_CPz,W_CP4,W_TP8,W_C6,W_C2,W_FC4,W_FT8,W_F6,W_AF8,W_AF4,W_F2,W_FCz,A_Fp1,A_Fz,A_F3,A_F7,A_FT9,A_FC5,A_FC1,A_C3,A_T7,A_TP9,A_CP5,A_CP1,A_Pz,A_P3,A_P7,A_O1,A_Oz,A_O2,A_P4,A_P8,A_TP10,A_CP6,A_CP2,A_Cz,A_C4,A_T8,A_FT10,A_FC6,A_FC2,A_F4,A_F8,A_Fp2,A_AF7,A_AF3,A_F1,A_F5,A_FT7,A_FC3,A_C1,A_C5,A_TP7,A_CP3,A_P1,A_P5,A_PO7,A_PO3,A_POz,A_PO4,A_PO8,A_P6,A_P2,A_CPz,A_CP4,A_TP8,A_C6,A_C2,A_FC4,A_FT8,A_F6,A_AF8,A_AF4,A_F2,A_FCz,MA_Fp1,MA_Fz,MA_F3,MA_F7,MA_FT9,MA_FC5,MA_FC1,MA_C3,MA_T7,MA_TP9,MA_CP5,MA_CP1,MA_Pz,MA_P3,MA_P7,MA_O1,MA_Oz,MA_O2,MA_P4,MA_P8,MA_TP10,MA_CP6,MA_CP2,MA_Cz,MA_C4,MA_T8,MA_FT10,MA_FC6,MA_FC2,MA_F4,MA_F8,MA_Fp2,MA_AF7,MA_AF3,MA_F1,MA_F5,MA_FT7,MA_FC3,MA_C1,MA_C5,MA_TP7,MA_CP3,MA_P1,MA_P5,MA_PO7,MA_PO3,MA_POz,MA_PO4,MA_PO8,MA_P6,MA_P2,MA_CPz,MA_CP4,MA_TP8,MA_C6,MA_C2,MA_FC4,MA_FT8,MA_F6,MA_AF8,MA_AF4,MA_F2,MA_FCz,State,Vig,Pup,pcPup
306,17,2,7,1,0,1,1,1,1,0,1,1,1,3,2,1,2,2,3,0,0,1,1,0,1,2,1,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,3,1,3,2,1,1,1,1,1,0,1,1,2,1,0,1,0,0,1,0,0,2,1,NaN,33.3608856201172,31.9726066589355,28.8308219909668,32.3734931945801,NaN,83.6978912353516,52.2200775146484,31.7373046875,16.7930374145508,27.0065059661865,40.5326080322266,32.3212280273438,25.8135871887207,15.6266355514526,NaN,NaN,31.264347076416,17.9326019287109,NaN,12.3883895874023,27.0757331848145,38.8430366516113,58.905029296875,NaN,34.3007545471191,NaN,NaN,85.0772552490234,31.2638816833496,NaN,NaN,43.4964447021484,29.3386898040771,NaN,31.7691879272461,NaN,NaN,58.9287490844727,NaN,19.3372669219971,34.9589691162109,29.9270629882812,19.6924438476562,27.389835357666,32.1459121704102,36.7510528564453,27.6631164550781,29.8194160461426,NaN,33.8468627929688,39.5207939147949,31.7951011657715,12.2714538574219,NaN,57.2241592407227,NaN,NaN,27.4991817474365,NaN,NaN,31.2276744842529,85.9266052246094,NaN,33.3608856201172,31.9726066589355,28.8308219909668,32.3734931945801,NaN,83.6978912353516,52.2200775146484,31.7373046875,20.798412322998,27.4468002319336,40.5326080322266,34.2027969360352,27.2896728515625,16.1232681274414,NaN,NaN,31.264347076416,17.9326019287109,NaN,12.3883895874023,28.7471237182617,38.8430366516113,58.905029296875,NaN,34.3007545471191,NaN,NaN,85.0772552490234,31.2638816833496,NaN,NaN,43.4964447021484,29.3386898040771,NaN,31.7691879272461,NaN,NaN,58.9287490844727,NaN,27.4332618713379,34.9589691162109,31.9617309570312,21.0312538146973,27.389835357666,32.1459121704102,36.7510528564453,27.6631164550781,29.8194160461426,NaN,33.8468627929688,39.5207939147949,31.9857196807861,12.2714538574219,NaN,57.2241592407227,NaN,NaN,27.4991817474365,NaN,NaN,33.0082321166992,85.9266052246094,3,2,NaN,NaN
306,18,2,8,1,0,0,0,0,2,0,0,0,2,3,2,0,1,2,2,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1,2,0,2,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,NaN,NaN,NaN,NaN,28.9371223449707,NaN,NaN,NaN,35.6254119873047,13.0247421264648,26.6526489257812,NaN,38.7462425231934,26.1992835998535,18.3972454071045,34.4259452819824,NaN,NaN,NaN,NaN,15.3199863433838,NaN,NaN,49.4167213439941,NaN,NaN,46.166431427002,82.9452514648438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.0383911132812,NaN,NaN,45.9012145996094,21.3582820892334,NaN,37.1466865539551,17.101676940918,NaN,27.9987316131592,38.7931289672852,NaN,24.4926300048828,NaN,33.0923652648926,37.2569427490234,NaN,15.3316602706909,NaN,NaN,87.4285278320312,NaN,24.2806701660156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,31.9744091033936,NaN,NaN,NaN,35.7449264526367,13.1922702789307,28.0534839630127,NaN,38.7462425231934,27.0039253234863,20.3323249816895,34.4259452819824,NaN,NaN,NaN,NaN,15.3199863433838,NaN,NaN,49.4167213439941,NaN,NaN,46.166431427002,82.9452514648438,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,65.0383911132812,NaN,NaN,45.9012145996094,23.5457782745361,NaN,37.1466865539551,17.1508445739746,NaN,28.6872406005859,38.7931289672852,NaN,24.4926300048828,NaN,33.0923652648926,37.2569427490234,NaN,15.3316602706909,NaN,NaN,87.4285278320312,NaN,24.2806701660156,NaN,NaN,NaN,NaN,1,2,327.477103086849,327.477103086849
306,19,2,9,1,0,0,0,1,0,1,1,0,2,8,1,1,1,2,4,3,2,1,0,1,1,1,0,0,0,2,0,2,0,0,1,0,0,0,0,0,2,0,0,1,4,1,1,3,3,1,0,1,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,NaN,NaN,NaN,97.1921844482422,NaN,89.1606597900391,83.0106506347656,NaN,30.2904510498047,20.095235824585,29.6048755645752,34.3716468811035,29.6481628417969,26.8460998535156,33.5397720336914,42.6627235412598,41.4829559326172,41.3107604980469,NaN,19.1998958587646,24.3433094024658,29.5734252929688,NaN,NaN,NaN,44.703727722168,NaN,104.043395996094,NaN,NaN,82.1675033569336,NaN,NaN,NaN,NaN,NaN,75.0457077026367,NaN,NaN,47.9130249023438,37.800048828125,51.1619338989258,29.6095657348633,20.8683376312256,30.1953182220459,27.2482261657715,NaN,27.1393127441406,29.2857322692871,NaN,NaN,NaN,32.3133811950684,23.6821002960205,NaN,NaN,NaN,69.2503509521484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.1921844482422,NaN,89.1606597900391,83.0106506347656,NaN,31.6667881011963,36.8812141418457,29.6048755645752,34.3716468811035,29.6481628417969,31.1768417358398,61.8708648681641,58.6686172485352,51.3503265380859,41.3107604980469,NaN,19.1998958587646,24.3433094024658,29.5734252929688,NaN,NaN,NaN,52.4140090942383,NaN,106.037658691406,NaN,NaN,82.1675033569336,NaN,NaN,NaN,NaN,NaN,76.9864501953125,NaN,NaN,47.9130249023438,92.1083679199219,51.1619338989258,29.6095657348633,26.6357383728027,32.6878814697266,27.2482261657715,NaN,27.1393127441406,29.2857322692871,NaN,NaN,NaN,32.7219734191895,23.6821002960205,NaN,NaN,NaN,69.2503509521484,NaN,NaN,NaN,NaN,NaN,3,2,492.143224279633,492.143224279633
306,20,2,10,1,0,2,1,1,2,1,1,1,1,0,0,1,2,1,2,4,6,5,0,2,3,0,1,1,0,0,0,0,1,1,1,0,1,1,2,1,2,1,2,1,1,1,1,0,3,2,3,2,4,2,1,1,0,1,0,0,1,0,1,0,1,2,2,NaN,59.0984039306641,26.1351337432861,97.6554107666016,29.7845458984375,89.0471496582031,89.8711700439453,54.2929000854492,30.0841102600098,NaN,NaN,35.5626220703125,30.1408729553223,25.6016731262207,18.2638778686523,34.9710350036621,36.1467094421387,41.6410675048828,NaN,20.8837394714355,12.7887725830078,NaN,34.9736328125,61.4243087768555,NaN,NaN,NaN,NaN,91.5891571044922,32.819034576416,83.9326095581055,NaN,62.4646606445312,54.1412200927734,78.8898849487305,26.0472221374512,68.7867431640625,95.9216156005859,56.2276229858398,44.4677352905273,17.796459197998,33.884521484375,32.296501159668,NaN,35.8211517333984,34.5305290222168,37.393424987793,31.5508308410645,37.5000114440918,19.8989906311035,29.1309719085693,34.8250732421875,NaN,12.3819179534912,NaN,NaN,94.1530532836914,NaN,23.7205810546875,NaN,48.309154510498,60.6092147827148,84.9761352539062,NaN,85.2038726806641,26.1351337432861,97.6554107666016,33.2175369262695,89.0471496582031,89.8711700439453,54.2929000854492,30.0841102600098,NaN,NaN,35.5626220703125,30.3531322479248,25.6016731262207,18.6518516540527,41.6174049377441,44.0139770507812,52.3036956787109,NaN,23.6824626922607,13.1308040618896,NaN,34.9736328125,61.4243087768555,NaN,NaN,NaN,NaN,91.5891571044922,32.819034576416,83.9326095581055,NaN,62.4646606445312,54.1412200927734,80.4379653930664,26.0472221374512,69.9315490722656,95.9216156005859,59.6151428222656,44.4677352905273,17.796459197998,33.884521484375,32.296501159668,NaN,52.8479766845703,38.1906204223633,38.8608016967773,35.943717956543,44.6366424560547,22.0176086425781,29.1309719085693,34.8250732421875,NaN,12.3819179534912,NaN,NaN,94.1530532836914,NaN,23.7205810546875,NaN,48.309154510498,86.8975677490234,90.445930480957,2,2,308.661430623228,308.661430623228
306,21,3,1,2,0,0,0,0,1,3,4,4,3,0,2,4,2,2,1,1,0,0,0,0,2,3,5,4,4,3,3,3,3,0,0,0,0,0,0,0,4,5,4,2,0,3,0,1,3,2,2,0,0,0,2,2,3,1,2,4,3,3,0,0,0,0,5,NaN,NaN,NaN,NaN,32.7389678955078,87.012451171875,84.4360656738281,56.3314208984375,26.8208484649658,NaN,23.506067276001,39.8807525634766,30.0301055908203,26.412166595459,21.4974822998047,35.6107978820801,NaN,NaN,NaN,NaN,16.6103210449219,26.9084568023682,35.5470657348633,53.106372833252,55.7786865234375,33.5765953063965,47.2689628601074,89.7863845825195,82.7872161865234,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.6218032836914,91.3537979125977,58.7395477294922,47.2406005859375,NaN,34.105224609375,NaN,18.6917343139648,28.3767757415771,32.9678421020508,34.3868255615234,NaN,NaN,NaN,33.8685836791992,38.7576675415039,34.3731956481934,16.3642425537109,42.1960601806641,51.9454002380371,91.9133071899414,64.8653945922852,NaN,NaN,NaN,NaN,82.2690200805664,NaN,NaN,NaN,NaN,32.7389678955078,88.3515548706055,87.8642959594727,58.3729858398438,29.5487480163574,NaN,23.7288970947266,45.923957824707,30.6596813201904,30.1721439361572,21.4974822998047,35.6107978820801,NaN,NaN,NaN,NaN,20.3643035888672,29.0134506225586,36.3245735168457,58.639232635498,56.8090133666992,37.7822418212891,55.3510055541992,93.5682067871094,87.5997085571289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,69.0829238891602,97.4972763061523,66.8418655395508,47.5381240844727,NaN,38.1666069030762,NaN,18.6917343139648,33.874267578125,36.9628295898438,34.4037933349609,NaN,NaN,NaN,34.9475936889648,42.5478858947754,36.686767578125,16.3642425537109,43.2124404907227,52.7853965759277,95.6708755493164,68.3181610107422,NaN,NaN,NaN,NaN,90.981086730957,1,2,345.212463309502,345.212463309502
306,22,3,2,2,0,0,0,1,2,1,1,1,1,3,2,4,5,5,0,3,3,1,3,2,1,2,2,1,2,3,2,1,0,0,0,0,0,1,1,0,1,2,1,1,3,2,3,2,3,1,2,2,1,3,3,4,2,3,3,2,2,1,0,0,0,1,0,NaN,NaN,NaN,119.156509399414,37.1988983154297,86.5898742675781,81.3016204833984,59.1875,40.4161415100098,13.5835027694702,38.8924522399902,37.0376739501953,34.5823936462402,29.1977386474609,NaN,38.1114196777344,35.9886703491211,33.2709770202637,20.5237426757812,19.3085956573486,17.0787734985352,28.38987159729,38.7791213989258,52.0774765014648,54.5844802856445,34.004810333252,43.390983581543,83.3260955810547,NaN,NaN,NaN,NaN,NaN,26.9131393432617,110.51432800293,NaN,71.807975769043,88.7329711914062,53.1501922607422,58.2833290100098,23.1835193634033,63.2558364868164,34.3624229431152,19.1091003417969,29.8719635009766,41.1762313842773,40.0109634399414,28.5205345153809,27.8628559112549,20.3103313446045,34.282470703125,38.9531936645508,36.9467620849609,14.7425079345703,43.5126342773438,52.8252601623535,88.8499908447266,67.7820663452148,NaN,NaN,NaN,28.560567855835,NaN,NaN,NaN,NaN,119.156509399414,46.8117370605469,86.5898742675781,81.3016204833984,59.1875,40.4161415100098,14.4795904159546,51.3417472839355,41.9412689208984,38.8562393188477,52.3602447509766,NaN,41.5108795166016,39.1733856201172,33.2709770202637,22.7572402954102,20.620792388916,17.0787734985352,31.6586208343506,42.6096992492676,52.0774765014648,54.8313598632812,36.8378295898438,44.7390060424805,83.3260955810547,NaN,NaN,NaN,NaN,NaN,26.9131393432617,110.51432800293,NaN,71.807975769043,91.076904296875,53.1501922607422,58.2833290100098,26.5311698913574,88.6019592285156,36.2372398376465,21.4087543487549,34.6192932128906,41.1762313842773,41.3279418945312,28.7726306915283,27.8628559112549,22.3069229125977,39.4198379516602,39.9215927124023,40.0679969787598,16.7059574127197,45.3988189697266,54.2098503112793,89.167839050293,67.7820663452148,NaN,NaN,NaN,28.560567855835,NaN,1,2,283.888749390613,283.888749390613
306,23,3,3,2,0,2,0,0,2,0,0,0,0,0,0,1,1,1,2,0,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2,1,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,NaN,27.4910335540771,NaN,NaN,28.7039337158203,NaN,NaN,NaN,NaN,NaN,NaN,34.8500671386719,32.4127578735352,23.0519561767578,16.3292407989502,NaN,NaN,NaN,23.2128257751465,20.9917831420898,NaN,NaN,36.9063034057617,NaN,NaN,NaN,NaN,82.682487487793,NaN,25.532958984375,NaN,NaN,NaN,NaN,NaN,NaN,65.8002548217773,NaN,NaN,NaN,18.1352348327637,NaN,32.3692321777344,21.8428611755371,NaN,NaN,NaN,27.8275909423828,NaN,22.9149856567383,28.8905982971191,39.2138023376465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,27.5607948303223,NaN,NaN,30.5339775085449,NaN,NaN,NaN,NaN,NaN,NaN,34.8500671386719,32.4127578735352,23.0519561767578,16.532075881958,NaN,NaN,NaN,23.2128257751465,20.9917831420898,NaN,NaN,37.0870132446289,NaN,NaN,NaN,NaN,82.682487487793,NaN,25.532958984375,NaN,NaN,NaN,NaN,NaN,NaN,65.8002548217773,NaN,NaN,NaN,18.7610111236572,NaN,35.4113121032715,21.8428611755371,NaN,NaN,NaN,27.8275909423828,NaN,22.9149856567383,28.8905982971191,39.2396087646484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,2,384.679305591021,384.679305591021
306,24,3,4,2,0,0,0,0,3,5,4,4,2,2,1,3,2,3,0,2,4,4,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,3,4,2,1,1,2,2,3,2,3,2,2,5,0,1,2,0,2,0,1,2,1,0,0,0,0,2,NaN,NaN,NaN,NaN,27.6164455413818,86.0108413696289,84.0754699707031,58.7495880126953,25.3765983581543,15.0545692443848,23.1559810638428,40.1453704833984,35.2031097412109,30.1048278808594,NaN,37.9964485168457,38.6553955078125,41.2766876220703,NaN,NaN,14.5571784973145,23.5535411834717,37.7422828674316,52.9001274108887,NaN,NaN,NaN,84.9382705688477,80.5678024291992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,66.2273712158203,93.1814117431641,58.7450256347656,44.9777030944824,15.7851295471191,42.3496322631836,28.35085105896,21.6098690032959,30.6518383026123,31.776330947876,45.5454330444336,31.9809608459473,31.8325538635254,NaN,34.5437698364258,40.0983963012695,NaN,13.0006256103516,NaN,51.1540641784668,91.3250274658203,63.3179702758789,NaN,NaN,NaN,NaN,82.5350341796875,NaN,NaN,NaN,NaN,28.2771663665771,91.0585479736328,91.4520568847656,67.2583160400391,25.608491897583,15.6924667358398,23.1559810638428,41.7175598144531,39.7608261108398,31.7684326171875,NaN,41.5319480895996,45.7655639648438,43.0774230957031,NaN,NaN,14.5571784973145,23.5535411834717,37.7422828674316,52.9001274108887,NaN,NaN,NaN,84.9382705688477,80.5678024291992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,67.4656143188477,97.9915618896484,61.7758026123047,44.9777030944824,15.7851295471191,48.6156158447266,28.6159038543701,29.7259330749512,31.8718872070312,36.973217010498,46.5009613037109,32.2682418823242,36.2905197143555,NaN,34.5437698364258,42.6167526245117,NaN,13.1267986297607,NaN,51.1540641784668,94.4238967895508,63.3179702758789,NaN,NaN,NaN,NaN,84.9068984985352,2,1,357.628613235676,357.628613235676
306,25,3,5,2,0,0,0,0,0,1,0,1,0,1,2,2,0,0,2,1,2,0,1,0,0,3,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,6,2,1,0,1,1,2,2,1,0,0,0,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,85.6546325683594,NaN,62.1257705688477,NaN,12.4206352233887,23.7261695861816,36.143913269043,NaN,NaN,17.337963104248,32.4023971557617,34.6038665771484,NaN,34.3181114196777,NaN,NaN,26.3621463775635,NaN,48.7497367858887,NaN,31.4629764556885,37.0086517333984,88.6146392822266,83.2191696166992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.8472137451172,50.4226760864258,NaN,34.7547836303711,NaN,NaN,28.9403228759766,31.6212978363037,37.1918640136719,28.9353637695312,26.0627212524414,NaN,30.4755096435547,38.2617454528809,34.0258255004883,12.3808355331421,41.0397834777832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.5795440673828,NaN,NaN,NaN,NaN,NaN,85.6546325683594,NaN,62.1257705688477,NaN,12.4206352233887,23.9224624633789,36.4681739807129,NaN,NaN,18.2289447784424,32.4023971557617,37.2589454650879,NaN,34.3181114196777,NaN,NaN,30.7793159484863,NaN,48.7497367858887,NaN,31.4629764556885,37.0086517333984,88.6146392822266,83.2191696166992,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.8472137451172,50.4226760864258,NaN,34.7547836303711,NaN,NaN,28.9403228759766,31.6212978363037,40.7149047851562,30.4631805419922,26.0627212524414,NaN,30.4755096435547,38.2617454528809,34.1085739135742,12.4999847412109,41.0397834777832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,78.5795440673828,2,2,344.763854254683,344.763854254683
306,26,3,6,2,0,0,0,0,0,0,1,1,0,1,2,2,2,1,1,1,1,1,0,1,1,1,0,2,2,0,0,2,2,0,0,0,0,0,0,0,0,0,2,2,1,1,2,0,1,2,3,1,0,0,0,0,1,1,2,3,0,0,0,0,0,0,1,NaN,NaN,NaN,NaN,NaN,NaN,91.0804443359375,56.4983825683594,NaN,12.5410718917847,23.4804210662842,34.9402275085449,30.2033710479736,22.7975044250488,14.5866241455078,34.9259147644043,43.1337890625,32.7810363769531,NaN,17.2902221679688,15.7180843353271,24.2150421142578,NaN,53.1627311706543,55.6152954101562,NaN,NaN,89.2037811279297,87.4760131835938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,57.7428321838379,48.7875137329102,17.3307209014893,32.8149642944336,36.7930450439453,NaN,27.8449726104736,29.3629837036133,43.4084434509277,31.1240005493164,NaN,NaN,NaN,NaN,34.386043548584,15.8054046630859,46.4995803833008,54.1047668457031,NaN,NaN,NaN,NaN,NaN,NaN,85.3372802734375,NaN,NaN,NaN,NaN,NaN,NaN,91.0804443359375,56.4983825683594,NaN,12.5410718917847,24.1241188049316,35.5665130615234,30.9423637390137,22.7975044250488,14.5866241455078,34.9259147644043,43.1337890625,32.7810363769531,NaN,17.2902221679688,15.7180843353271,24.2150421142578,NaN,55.0555191040039,57.7561264038086,NaN,NaN,94.5640335083008,90.8496780395508,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,58.3687744140625,50.8344497680664,17.3307209014893,32.8149642944336,44.319694519043,NaN,27.8449726104736,30.9255237579346,52.7847023010254,31.1240005493164,NaN,NaN,NaN,NaN,34.386043548584,15.8054046630859,47.8031616210938,57.3165016174316,NaN,NaN,NaN,NaN,NaN,NaN,85.3372802734375,3,2,NaN,NaN
306,27,3,7,2,0,0,0,0,1,0,4,0,1,0,2,1,2,0,2,2,1,0,2,2,2,2,3,1,4,2,1,0,3,0,0,0,0,0,0,0,0,2,2,1,0,0,2,1,1,2,4,3,1,2,3,3,4,1,2,2,1,1,0,0,0,0,3,NaN,NaN,NaN,NaN,28.20920753479,NaN,81.4841232299805,NaN,28.7372856140137,NaN,34.4522018432617,34.1773109436035,35.3555603027344,NaN,18.5732479095459,31.8097019195557,32.4421234130859,NaN,28.9538879394531,25.045726776123,19.3626613616943,35.8916244506836,42.4943656921387,62.9442176818848,59.1875953674316,33.1110992431641,56.4036483764648,NaN,81.0668334960938,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.9787292480469,67.8817596435547,52.8958892822266,NaN,NaN,42.2207946777344,17.4283828735352,27.4589862823486,28.0906562805176,40.3715438842773,28.8579425811768,32.7561569213867,28.384952545166,34.8136901855469,42.3125534057617,38.5620498657227,12.4228134155273,42.8392868041992,54.5293464660645,93.6942749023438,61.1556587219238,NaN,NaN,NaN,NaN,79.319206237793,NaN,NaN,NaN,NaN,28.20920753479,NaN,82.2991638183594,NaN,28.7372856140137,NaN,39.7005271911621,34.1773109436035,40.1084365844727,NaN,20.817943572998,32.8339691162109,32.4421234130859,NaN,38.6044998168945,32.4925346374512,24.092809677124,45.7359275817871,49.6300849914551,62.9442176818848,69.9541168212891,33.8150939941406,56.4036483764648,NaN,82.9592132568359,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.2065734863281,81.0246200561523,52.8958892822266,NaN,NaN,55.9449996948242,17.4283828735352,27.4589862823486,28.2773380279541,42.4186019897461,30.9701843261719,32.7561569213867,37.773624420166,41.4184951782227,52.9662628173828,51.559497833252,12.4228134155273,44.86376953125,56.6169052124023,93.6942749023438,61.1556587219238,NaN,NaN,NaN,NaN,80.3287811279297,1,2,326.667571969879,326.667571969879
306,28,3,8,2,0,0,0,1,2,1,5,3,2,2,1,3,4,2,0,3,3,3,3,4,3,3,3,4,3,2,1,2,2,0,0,0,0,0,0,0,1,4,2,2,1,1,6,2,4,3,4,3,5,4,4,4,3,4,3,3,0,0,0,0,0,0,3,NaN,NaN,NaN,72.749137878418,34.0603637695312,93.7277984619141,86.9744415283203,53.8615989685059,27.141393661499,17.717399597168,23.7555332183838,36.2688865661621,32.5380325317383,24.7070159912109,NaN,36.9056930541992,37.3889350891113,39.5828704833984,23.9738922119141,20.0629997253418,18.2290267944336,32.9280090332031,40.4058036804199,54.9765319824219,66.3769989013672,50.2760238647461,82.1553649902344,85.4285888671875,85.1673126220703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.2385940551758,90.1030349731445,58.3492622375488,44.4504623413086,22.5793132781982,31.4441089630127,29.4030361175537,20.7816333770752,27.8199272155762,33.9777297973633,40.5893859863281,33.4015502929688,29.7833652496338,21.9259014129639,30.2991008758545,37.6660575866699,41.5004386901855,14.902871131897,53.6359558105469,61.5666084289551,NaN,NaN,NaN,NaN,NaN,NaN,81.1953811645508,NaN,NaN,NaN,72.749137878418,35.9954986572266,93.7277984619141,93.0451507568359,56.1351470947266,29.0409450531006,21.0491943359375,23.7555332183838,37.9674453735352,35.6858596801758,24.8114414215088,NaN,40.5485305786133,40.1415977478027,44.221809387207,29.090160369873,27.5873794555664,24.4587860107422,44.6153411865234,48.3227844238281,62.0945816040039,80.0676727294922,62.4605178833008,82.1553649902344,87.5776901245117,87.7399978637695,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.2385940551758,94.3894424438477,59.9126586914062,44.5028114318848,22.5793132781982,31.4441089630127,32.2134284973145,22.3777275085449,35.2118835449219,36.712158203125,47.7318229675293,39.1070327758789,36.4676361083984,28.7656021118164,32.4578323364258,41.6313018798828,51.9948921203613,21.1924705505371,71.3436965942383,66.5511856079102,NaN,NaN,NaN,NaN,NaN,NaN,84.1061172485352,2,2,344.750716662459,344.750716662459
306,29,3,9,2,0,0,0,0,1,2,4,5,4,4,2,6,3,1,0,4,3,3,2,4,2,5,4,6,8,6,4,2,5,0,0,0,0,0,0,0,3,2,5,2,5,5,1,3,2,1,5,3,2,2,1,2,4,1,7,7,2,6,0,0,0,0,4,NaN,NaN,NaN,NaN,37.8402442932129,88.6945953369141,82.6187133789062,62.9140853881836,32.0653076171875,15.203052520752,39.7622299194336,37.0540504455566,36.7500343322754,37.2089958190918,NaN,37.6816253662109,39.721435546875,41.1345062255859,20.8106689453125,18.4244575500488,15.714054107666,25.9322662353516,36.5758247375488,53.0808868408203,61.8537635803223,34.8112449645996,44.7364768981934,95.2108993530273,83.223991394043,NaN,NaN,NaN,NaN,NaN,NaN,NaN,88.4687118530273,87.5524597167969,58.458324432373,60.597900390625,20.3871459960938,40.4423942565918,29.2215995788574,24.0943298339844,27.5333118438721,30.0484428405762,39.3801460266113,29.4225826263428,29.9848537445068,20.3466300964355,32.2522735595703,40.0938835144043,36.2150421142578,18.5897254943848,46.507453918457,55.6317176818848,94.0770874023438,71.1267623901367,NaN,NaN,NaN,NaN,83.0737228393555,NaN,NaN,NaN,NaN,37.8402442932129,95.4060363769531,84.3388671875,71.4234161376953,38.519603729248,16.6206340789795,55.1462860107422,40.2318916320801,45.1239013671875,37.2089958190918,NaN,50.9823722839355,44.8046035766602,45.9922485351562,21.1829948425293,19.658016204834,18.8022651672363,28.5715465545654,37.915096282959,56.715087890625,69.8069000244141,42.8680801391602,52.4811935424805,102.162902832031,87.041748046875,NaN,NaN,NaN,NaN,NaN,NaN,NaN,117.563537597656,88.2773132324219,63.8763580322266,68.2756042480469,32.7322463989258,62.713737487793,29.2215995788574,33.4173202514648,29.2488174438477,30.0484428405762,53.9357604980469,31.4723434448242,31.8358383178711,20.7011260986328,32.2522735595703,42.238883972168,38.8634033203125,18.5897254943848,50.4812774658203,59.5457992553711,97.3809509277344,83.9242477416992,NaN,NaN,NaN,NaN,84.0480499267578,2,2,407.451567353616,407.451567353616
