,a,a_std,t,t_std,v(0),v(1),v_std,z_std,z_trans,z,v_bias
126,4.878516558746439,1.1555008640264224,0.0013076112073737791,0.001706176468021175,3.584305046986871,4.587070446913239,1.5957883358540934,0.5302724522289863,-0.5609057991777963,0.3633379011822349,1.0027653999263677
127,4.775874439477151,1.314199698825546,0.0010182768453066587,0.0015676228556889336,3.5920129391684044,5.145072938478285,1.2496692830421416,0.43789999015813474,-0.6619708473401188,0.3402970270926741,1.5530599993098808
128,4.609163051046753,1.379214642052526,0.0010091363461500814,0.0017097503108312732,3.9380187879918775,4.673601952013644,1.2193338911301972,0.43287121698695297,-0.5953621973321387,0.35540546528522216,0.735583164021766
129,4.392070947259109,2.1333112097512688,0.0010598221227905418,0.0016728283723660667,3.623488473897837,5.274500368205558,1.2473264143585996,0.4325086571812627,-0.5353539241418372,0.369269038270506,1.6510118943077212
130,4.867156212630789,2.226709482848394,0.0010307253864281166,0.0015091778857198868,3.6623059908015474,4.7692616259148215,1.2343638636660117,0.47243834931734374,-0.7418241838068804,0.32260537385100185,1.106955635113274
131,5.365290769232381,1.0224121192953548,0.001139349597200175,0.0012437916342590309,3.7563516262395242,5.413510692845263,1.7515711275250179,0.46406464192769803,-0.5856722720263191,0.3576284509824741,1.6571590666057392
132,4.302176243736218,1.0979311114519776,0.0014297677298187503,0.0011158572671339769,3.639976537255434,5.291609756215959,1.705031115695175,0.4688996670372515,-0.6889317014887835,0.334270763691736,1.6516332189605256
133,4.41862491131946,1.1267418367753859,0.0010353956583175421,0.0010782268253010261,3.7848454359263854,4.509523327181985,1.3983422048243614,0.4730175575032861,-0.6302676348630823,0.3474498548915352,0.7246778912555998
134,4.439336748476045,1.1259763443993251,0.0012733779731928091,0.0011779191753860706,3.9782881328429966,4.806071271336231,1.2945948567653798,0.4310446352585081,-0.5752117289893263,0.3600351173759144,0.8277831384932344
135,4.718430832252799,1.3371080578867138,0.0010025468538030868,0.0009079299721487466,3.709412009034847,5.103281104901509,1.2907792609530597,0.5648485414439518,-0.5442498180116107,0.3671995212592061,1.3938690958666617
136,4.611701447956017,1.3263236502732578,0.0010081065379045837,0.0008098475077376715,3.5703658740696262,5.216275015933725,1.288125676183372,0.5316497433778207,-0.5102440163830011,0.375136324137436,1.6459091418640988
137,4.557062942135953,1.8028125099668615,0.0012138425761729363,0.0009573018835626963,3.992672677277339,4.8688627861936205,1.2438622831554795,0.5107220296973437,-0.2632311412624098,0.4345695886475635,0.8761901089162816
138,4.6007731008168165,0.8616052070464629,0.0010182715013366019,0.0007031691922252683,4.021447684581755,4.992906172163741,1.1995712457299788,0.548177671854081,-0.6887786848060973,0.33430481594216954,0.9714584875819856
139,4.791115614176987,1.4634682449266372,0.0010196464735829276,0.0006350808137532888,3.777390940464049,4.722405362734641,1.5286818217113494,0.5725432154232747,-0.6434091624441461,0.3444763006731018,0.9450144222705918
