,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,4.960542388332037,0.33536111250268197,4.340309607770726,4.743035775472003,4.95372482545555,5.172635485453056,5.668276307927968,0.012641089313247669
a_std,1.6303081807824125,0.30607630482243453,1.1784736491348564,1.4081405018093212,1.5855873577546333,1.8014923638374212,2.302867596512397,0.01664814584184891
a_subj.302,5.473065208647769,0.5472160922083312,4.429171078051775,5.080993507203603,5.629433294318999,5.884148152784766,6.24544405928616,0.05430963505292015
a_subj.303,3.8961322724752074,0.3220994674881791,3.2735599686250345,3.675923371206405,3.8497178465341775,4.141016433503124,4.535737981304607,0.03150159928140448
a_subj.304,6.372205046002897,0.4254678343054991,5.584530952099789,6.097057882223628,6.303702230270212,6.654696196316392,7.181452305630151,0.0421348162234749
a_subj.305,5.048980819240262,0.364150932121972,4.524747589625319,4.770004926764207,4.987472317394104,5.2609150631310175,5.90704768269859,0.035857440304414456
a_subj.307,4.926571255872022,0.6600425641543537,3.894873862704468,4.17631763568895,5.125733781227248,5.370783240876589,5.974122600812903,0.0658057440385855
a_subj.308,2.7559195879552734,0.17858835969552772,2.3678847279656816,2.6337923219623076,2.76817490220896,2.874996759579927,3.107310543151717,0.01718408619402617
a_subj.309,3.986999949382951,0.24961593909355284,3.519047118205731,3.7970061934144272,4.018832228621979,4.1470393771545595,4.460924268826513,0.024434528658641274
a_subj.310,4.932971408728873,0.21678417510656905,4.434444008180144,4.807087332294432,4.92791452559619,5.090282339093543,5.3180625432248645,0.020703950836366912
a_subj.311,6.578310933904752,0.34967132570939763,5.880087769775852,6.353006250713519,6.5760213751516785,6.803258664569832,7.272485499623886,0.03405015582848606
a_subj.312,5.235239757782356,0.2542539832512142,4.737002822855297,5.04857309201854,5.2495700973597925,5.447123922747202,5.625365547488072,0.02471756460245911
a_subj.313,7.138895377515337,0.8684236251450878,5.570869352774337,6.535140675805986,7.04634275034582,7.851584280618489,8.780279083284793,0.08657394634626085
a_subj.314,6.629639690729877,0.38829558749972226,5.858051979935398,6.385124233960242,6.698858371539302,6.899899502723885,7.3064806100094115,0.03821822173936239
a_subj.315,6.579043551636775,0.3229530727965337,5.824837753873966,6.387606636936653,6.610174949622531,6.816765015277896,7.10009164457861,0.03160324015777253
a_subj.317,2.4897336708602302,0.16631822653283868,2.174550370046542,2.396284130072547,2.483282218425605,2.582518234085768,2.8313280182017295,0.016003268059193602
