,mean,std,2.5q,25q,50q,75q,97.5q,mc err
a,2.24514933399,0.0834777543297,2.08722117572,2.18950720885,2.24669960427,2.30574471634,2.39847610708,0.00315465320491
a_std,0.394649654036,0.0658293770831,0.292210339016,0.349390304335,0.386367135138,0.430279644013,0.555999632716,0.00349016645488
a_subj.302,2.34020677205,0.0962459666383,2.15607850071,2.27811593666,2.33311860875,2.40200330544,2.53482607488,0.00903698254122
a_subj.303,2.31617369839,0.0965772937449,2.12946136693,2.25412875128,2.31890767903,2.37393191556,2.5063174247,0.00902330199413
a_subj.304,2.39043587763,0.118395568313,2.18067428285,2.31525848473,2.37997822148,2.45968893685,2.66818856169,0.0113849794118
a_subj.305,1.95765729893,0.0773508827797,1.83491349513,1.90163054496,1.94968231447,2.00135919072,2.13658913877,0.00719740554771
a_subj.307,2.34072051829,0.120187445958,2.126715016,2.25442252602,2.34593780979,2.42173331751,2.56541962645,0.0116833887569
a_subj.308,1.94074599263,0.0561896375898,1.82774793865,1.90263443458,1.94220252462,1.97703575279,2.06022827925,0.00465437382997
a_subj.309,2.05379993441,0.0929870518087,1.87760454413,1.98690228045,2.05655087251,2.11379843406,2.23770792296,0.00877917197755
a_subj.310,2.36594481498,0.0820773631611,2.22072832909,2.30924199576,2.36249475538,2.41686909685,2.53766219422,0.00739645377171
a_subj.311,2.37908406149,0.110317689534,2.15917095195,2.31194280123,2.36792553678,2.44521723504,2.61423734102,0.0104564957215
a_subj.312,2.09270023102,0.0753107633019,1.96412434537,2.03804407778,2.0823984878,2.14212230903,2.25682397182,0.00691563486852
a_subj.313,2.63716387279,0.116720319346,2.41932058322,2.54175339174,2.63829335278,2.7338635525,2.8347941359,0.0112092981858
a_subj.314,3.20707283613,0.18394704347,2.90060779857,3.07270095502,3.18750743036,3.33155835006,3.62317494399,0.0180724131734
a_subj.315,2.58733010535,0.106974086385,2.38568956224,2.50703193728,2.59885593355,2.66288995006,2.78303368002,0.0100865031359
a_subj.317,1.63215941944,0.0574032789886,1.53024488,1.59156623549,1.63258538877,1.66897673761,1.75389757536,0.00490470208881
a_subj.319,2.16612539368,0.0752636427181,2.02569638678,2.11220295669,2.16534954687,2.21088886213,2.31682799834,0.00681261080944
a_subj.320,1.93328812842,0.078013158476,1.80455389106,1.87468072023,1.92104255485,1.98826861665,2.093768435,0.007339999239
a_subj.322,2.14572002114,0.0706400003483,2.01245050539,2.09755781841,2.14221095241,2.19319337656,2.28393890789,0.00624239403111
a_subj.323,1.50865712038,0.0458242037313,1.42097149566,1.47690630842,1.5054948801,1.53832958846,1.6060325062,0.00395328900831
a_subj.324,2.50583137684,0.0885810627056,2.35928387804,2.43769694271,2.49875046425,2.56110352405,2.71411643801,0.00833357102462
a_subj.325,2.5294598421,0.123923826852,2.34320952945,2.44041081057,2.51810742891,2.59737340647,2.8313852645,0.0118416828375
a_subj.328,1.68542367536,0.0475618919547,1.59893992478,1.6505298977,1.68428240631,1.71607825591,1.78452298007,0.00393142211567
a_subj.329,2.69939918478,0.136365417697,2.46338332138,2.59863201001,2.68205465153,2.78562544397,3.01705731329,0.0131295924329
a_subj.332,2.17722445505,0.108817482088,1.96758982595,2.09867428384,2.1736658062,2.25967795233,2.38069503903,0.0103880591171
a_subj.334,2.21636092577,0.0771121948734,2.07960363504,2.16379301203,2.2147260599,2.26489734908,2.379132131,0.00648864983792
a_subj.336,2.42775572755,0.0803225970137,2.28836301641,2.36593642953,2.42486462002,2.48236277052,2.5983527687,0.00722403198652
a_subj.338,2.16802027517,0.105189242377,1.97226370813,2.08840565231,2.17050611428,2.24897514667,2.36219307218,0.00996853254884
v(0),-1.37257181472,0.167808694161,-1.70029342231,-1.48234417965,-1.37539053156,-1.26351711265,-1.03799344659,0.00646932413069
v(1),4.37622858971,0.16656780675,4.05588450363,4.26202857509,4.37231340987,4.48561161449,4.72616273355,0.00620074317947
v_std,0.844629603429,0.0936320542359,0.687402107729,0.778596227559,0.834511809261,0.898783706657,1.05590808834,0.00387514897993
v_subj(0).302,-1.49218579144,0.152847233499,-1.82464281927,-1.58636974151,-1.4835045218,-1.39098979633,-1.21481797404,0.00623004448235
v_subj(0).303,-0.235645044033,0.0962871161725,-0.423524313348,-0.302295204238,-0.234253037418,-0.170369021305,-0.0461201792,0.0038775943166
v_subj(0).304,-1.33530733612,0.126037288472,-1.58450426716,-1.42053572286,-1.32862128232,-1.25013695975,-1.10020175818,0.00528889976114
v_subj(0).305,-1.53851015688,0.148170436719,-1.82716602666,-1.63777570322,-1.53764594572,-1.43089903629,-1.25859311326,0.00507535558314
v_subj(0).307,-1.83907008309,0.179306926838,-2.21196196922,-1.95654540466,-1.83477612799,-1.7155848308,-1.52445332097,0.00837032994004
v_subj(0).308,-1.15494182224,0.138393157754,-1.43206935415,-1.2469918592,-1.15737104895,-1.05440788307,-0.892613435995,0.00543294268537
v_subj(0).309,-1.59942892999,0.158876868353,-1.91469366134,-1.70646608415,-1.59485912299,-1.48624413853,-1.30691267521,0.00678556093823
v_subj(0).310,-1.16737830574,0.123905536713,-1.40843801462,-1.24903133144,-1.16216748421,-1.08287885511,-0.937059844687,0.0043620377833
v_subj(0).311,-1.51848855914,0.131084484116,-1.78259525404,-1.60151168549,-1.51814286679,-1.43299332868,-1.27040929515,0.00470903134875
v_subj(0).312,-2.62907478409,0.240693504811,-3.13330733762,-2.78213015582,-2.62547244849,-2.46523086439,-2.17279253621,0.00926092382143
v_subj(0).313,-1.08819234679,0.116431155283,-1.33020540646,-1.16031771604,-1.08459571079,-1.00762703129,-0.872785492733,0.0047410167741
v_subj(0).314,-2.78953282466,0.307968226131,-3.41411854422,-2.98664475027,-2.77512407308,-2.57661046688,-2.2378517038,0.0111344907463
v_subj(0).315,-1.60885944017,0.142404609958,-1.89278777981,-1.70624667019,-1.60428463701,-1.50427227248,-1.34624190004,0.00522470882795
v_subj(0).317,-1.32661079117,0.144981632379,-1.63399527782,-1.42403904655,-1.32202484456,-1.23036916544,-1.04740355514,0.00569001012145
v_subj(0).319,-1.1964332602,0.126346746124,-1.46185514692,-1.28071134661,-1.18840832181,-1.10605733345,-0.96376618992,0.00470522107528
v_subj(0).320,-1.56305303911,0.142751350697,-1.86404773733,-1.65777734533,-1.55866630434,-1.46785838203,-1.28435663362,0.00569238651769
v_subj(0).322,-0.759897367964,0.107855800576,-0.975554369749,-0.832185955204,-0.755576470583,-0.682236273632,-0.565282164352,0.00406572093354
v_subj(0).323,-1.12955001845,0.138396851055,-1.40917197763,-1.22333513268,-1.1253909805,-1.0349786816,-0.861494976072,0.00574555859959
v_subj(0).324,-1.67520244058,0.14910950329,-1.97502895868,-1.77448813259,-1.67250600317,-1.56148025164,-1.41333253965,0.00601126481702
v_subj(0).325,-1.44088874209,0.14289040702,-1.72359711438,-1.53721334598,-1.44234355627,-1.34437895805,-1.15431259814,0.00649936677952
v_subj(0).328,-0.636289801056,0.117225649925,-0.875400845479,-0.715130161952,-0.630213399426,-0.558502546106,-0.410716766174,0.00557769205599
v_subj(0).329,-1.01810512004,0.104662086741,-1.2212225294,-1.08906755471,-1.01504464593,-0.946227543696,-0.829627928009,0.0040191319956
v_subj(0).332,-1.79352196797,0.151630066768,-2.09691806262,-1.90136399032,-1.78923547525,-1.6868030244,-1.49805541841,0.00535991060849
v_subj(0).334,-0.506152487758,0.108752922362,-0.728797397215,-0.576460680176,-0.504116102439,-0.431628738086,-0.286842987848,0.00454870547642
v_subj(0).336,-1.59032679159,0.154004390674,-1.90164450607,-1.69451663949,-1.58502257031,-1.4759944593,-1.31138204594,0.00555971584827
v_subj(0).338,-0.960446901365,0.113184319619,-1.18363770886,-1.0326404113,-0.962814660488,-0.88341385535,-0.740745904652,0.00442168894349
v_subj(1).302,4.11565338279,0.126333805007,3.88836608985,4.02950835544,4.10871507343,4.19939887353,4.37424797229,0.011123688915
v_subj(1).303,3.09084188435,0.110581688564,2.87506919251,3.02071276909,3.09317376083,3.16013375397,3.31642243096,0.0098241184627
v_subj(1).304,5.30951698245,0.156288225265,5.02578130066,5.20518581296,5.3027189566,5.39608303397,5.66292300955,0.0139345643951
v_subj(1).305,4.32021949711,0.142530514189,4.07474666535,4.21799523203,4.30622159208,4.40948333721,4.64167116351,0.0123158432641
v_subj(1).307,6.57602498078,0.197267263116,6.1366054452,6.44822289635,6.58847200496,6.71625895438,6.92436189671,0.0181883693677
v_subj(1).308,3.4502455408,0.0981692088322,3.24763663962,3.38508192999,3.44984293422,3.52111062791,3.62682807395,0.00756778454879
v_subj(1).309,5.79682343629,0.185849247339,5.42650284329,5.67058403103,5.79760001039,5.93064686739,6.14157063381,0.0163060555213
v_subj(1).310,3.2841332613,0.103116065917,3.067542551,3.22195379541,3.28695105214,3.34892332034,3.50510623588,0.00859341365642
v_subj(1).311,4.05658205454,0.137237274539,3.80259009872,3.96477845601,4.05053362092,4.15314806437,4.32735635835,0.0121879610278
v_subj(1).312,5.10681877103,0.145046742305,4.84019760807,5.00473310741,5.0958015132,5.20374886283,5.38338609167,0.0120248461536
v_subj(1).313,5.64941803731,0.169918188932,5.32148065057,5.51958815228,5.67296496143,5.77891750407,5.93807228892,0.0154956969938
v_subj(1).314,5.11521260823,0.155939567951,4.8196964983,5.00930385278,5.10523735846,5.21868970815,5.44589027238,0.0143081732697
v_subj(1).315,4.55389529249,0.138754814912,4.28367342823,4.45837454201,4.5563292041,4.65229326062,4.81292449288,0.0121960347557
v_subj(1).317,4.08312534564,0.138940439765,3.82146257736,3.98636510424,4.07865126714,4.17523118877,4.38674995926,0.0115659126327
v_subj(1).319,4.02332394036,0.120684170196,3.78885195531,3.93051986638,4.02181166978,4.11122195795,4.25359291386,0.0101476016672
v_subj(1).320,4.99598893068,0.166124166279,4.72168340482,4.87176558325,4.98481796235,5.10979724122,5.35105354161,0.0148700576414
v_subj(1).322,3.58383063482,0.10786523722,3.37027948934,3.5131531489,3.5840299694,3.65783060335,3.79953213421,0.00842444132914
v_subj(1).323,3.17941579806,0.124182977743,2.92653146994,3.0980824201,3.18312244908,3.26418599783,3.42852781951,0.0101906207444
v_subj(1).324,5.25924071606,0.125881264335,5.02953398624,5.17567603761,5.25831552089,5.33721895544,5.53373546001,0.0103252813904
v_subj(1).325,4.7927597095,0.161911756114,4.51840586632,4.68009669387,4.78217837444,4.88471924503,5.19697042216,0.0144678724162
v_subj(1).328,2.75240329126,0.104499562725,2.55002657317,2.6840128854,2.74969474571,2.82362416586,2.96353828675,0.00858210461451
v_subj(1).329,4.88360563294,0.174049898444,4.59242294345,4.7546761261,4.87243788312,4.99457088347,5.24652123925,0.0161714882315
v_subj(1).332,5.1239619077,0.171819662172,4.81774805815,5.00114574329,5.12079428198,5.24964055827,5.44891269047,0.0152685336012
v_subj(1).334,2.64476676523,0.085447556222,2.48906549082,2.58782814504,2.6431991362,2.70469986647,2.81573796881,0.00675189114524
v_subj(1).336,3.61513762625,0.104909588998,3.41763516273,3.54077600992,3.61284129697,3.69598416123,3.8207691707,0.00871908806079
v_subj(1).338,4.35285932485,0.153207636214,4.0613905411,4.25130143201,4.35919811884,4.4552499984,4.64700968197,0.0136806667297
t,0.201517139167,0.00954263286682,0.182445119528,0.195321292777,0.201909319622,0.207660933506,0.221128037515,0.000355092786332
t_std,0.045012343549,0.00788484953848,0.0323699677053,0.0394574690716,0.0438731279064,0.0497558447767,0.0631622606477,0.000386613966894
t_subj.302,0.168652027973,0.0128294368241,0.144437453265,0.159430327159,0.169525881607,0.177553997219,0.193996163405,0.0011860176135
t_subj.303,0.153208545666,0.0155395052605,0.122044724431,0.143766206124,0.153018878764,0.163195504355,0.183815471904,0.0014418824124
t_subj.304,0.221027034058,0.0139050226782,0.190305087188,0.212479074916,0.221714423729,0.230667980983,0.24774115451,0.0013198151712
t_subj.305,0.227781534173,0.0103720522616,0.204002834008,0.221515834971,0.229241596664,0.235099151817,0.245052916135,0.000936664631442
t_subj.307,0.207539403312,0.0107169979376,0.18870195747,0.199834710633,0.206848019282,0.21489403689,0.226335180487,0.00103171003343
t_subj.308,0.216844912079,0.00872156461507,0.199566045231,0.21089812151,0.216845483337,0.222254585057,0.23506203335,0.000748248026452
t_subj.309,0.212550534896,0.00916961643385,0.193332303811,0.206582949169,0.21275841176,0.218664872231,0.23282093016,0.000855934954237
t_subj.310,0.131742948093,0.0138407848789,0.102923841873,0.122673889943,0.132542488084,0.142254500358,0.155251675714,0.00121803810334
t_subj.311,0.185376426789,0.0164783352096,0.14940186776,0.176645144009,0.186609948664,0.195236664442,0.219557142552,0.00152438726586
t_subj.312,0.275446515384,0.00860476581154,0.256626820961,0.26971271157,0.276912119932,0.281956430504,0.288868225722,0.000766372282084
t_subj.313,0.189697677491,0.0118513448015,0.167606900524,0.180279786028,0.190292005593,0.198062539095,0.213582693296,0.00112321997516
t_subj.314,0.14494782305,0.0250888427928,0.0964599538355,0.126796598655,0.14705978232,0.164860630054,0.185047208046,0.00243465775481
t_subj.315,0.17939912031,0.0145783901031,0.153107885474,0.169091636515,0.177894767188,0.189724644849,0.208742278338,0.00132369245202
t_subj.317,0.237325705904,0.00704404947085,0.222510294641,0.232752271106,0.237574009085,0.24254131647,0.250152815295,0.000613672132159
t_subj.319,0.1948908236,0.010415784471,0.173735671069,0.187953253562,0.195715972663,0.201708947977,0.21495479086,0.000904319426856
t_subj.320,0.241361857176,0.00867539817333,0.224576801919,0.235037755601,0.242219549991,0.247954009393,0.256464869713,0.000800989161405
t_subj.322,0.196466861261,0.011164591026,0.173200145526,0.188810250956,0.197240792012,0.204334137247,0.216975573752,0.000969087943571
t_subj.323,0.26585239807,0.00743869291129,0.25011888792,0.260987510776,0.266156483047,0.270760825269,0.280265940123,0.000627695116404
t_subj.324,0.284739899304,0.0105363613565,0.26072524325,0.277963032718,0.285232058503,0.292754370435,0.30187685641,0.000955893417157
t_subj.325,0.186881839129,0.0167516310021,0.144865219185,0.177896777443,0.187871160285,0.198292739171,0.216318762577,0.0015885702812
t_subj.328,0.208974587905,0.00867562866714,0.190162702883,0.203540458365,0.209786439745,0.214714323421,0.223841102244,0.000718406003165
t_subj.329,0.177888093543,0.0162430777002,0.140939123143,0.166758609455,0.179222050815,0.189661775634,0.208044853242,0.00152913008553
t_subj.332,0.236363326278,0.0139968254521,0.207540371707,0.226945717686,0.236611176732,0.246766660324,0.262360834362,0.00132418971537
t_subj.334,0.164254915049,0.0139927232011,0.135217631523,0.154954285328,0.164341566627,0.174495132257,0.189009342688,0.00119209356744
t_subj.336,0.143223409443,0.0128362810286,0.116276540278,0.134680648532,0.143509491473,0.152008568125,0.165734736215,0.00113031209295
t_subj.338,0.194302523565,0.0124525744641,0.171809537461,0.185375697786,0.194035948271,0.202591564523,0.218747075386,0.00116128853297
z,0.227759490563,0.0123049247902,0.204470729306,0.219817381226,0.227423354129,0.235394535882,0.25291569098,0.000444547330588
z_std,0.345953682065,0.0544108286361,0.263035191528,0.306505483486,0.338899292712,0.377033486267,0.48270422512,0.00246278008895
z_subj.302,0.245371383064,0.0151434148099,0.217078787493,0.235386553598,0.244467183833,0.255714272718,0.27653557403,0.00123171129807
z_subj.303,0.316205228117,0.0170543042995,0.282813470865,0.305706187407,0.315445672748,0.326990620264,0.35117770057,0.00144141077255
z_subj.304,0.209761953078,0.0141277543023,0.181707218984,0.200531750518,0.209806272076,0.218786557203,0.238665039038,0.00117736096993
z_subj.305,0.214333545511,0.013654343869,0.183520208611,0.206518577992,0.215397774365,0.223662448941,0.2377593957,0.00114410056482
z_subj.307,0.207923302112,0.0151779860855,0.181399313102,0.197599510147,0.206517535795,0.217475948592,0.239913614768,0.00129997514327
z_subj.308,0.31705939567,0.0158134218149,0.286011157405,0.306337332081,0.316024959527,0.327917922809,0.350758780101,0.00124475633342
z_subj.309,0.221810886814,0.0144746350497,0.194509454537,0.211536881751,0.221540611682,0.232106218982,0.249840687589,0.00118533296917
z_subj.310,0.210493001613,0.013058137208,0.183761165926,0.202337990191,0.209878604128,0.218839589678,0.237587808072,0.00104047085359
z_subj.311,0.163603451298,0.0120935609052,0.142416599053,0.155337529783,0.163184267948,0.17192465513,0.188477562768,0.00105510920302
z_subj.312,0.182270164942,0.0108326710614,0.159996974591,0.174812614008,0.182990648134,0.190403274556,0.201785543471,0.000834680664813
z_subj.313,0.210753213432,0.0144920970733,0.184801554838,0.201006255661,0.210630825236,0.219659383432,0.239115671059,0.0012115935174
z_subj.314,0.123422048824,0.0109867855089,0.103335490567,0.115229107137,0.123679942408,0.131225415183,0.145708581535,0.000971465233018
z_subj.315,0.162499052012,0.0113758420909,0.142198674235,0.154490922531,0.161587514619,0.169517924336,0.18666338995,0.000939929553312
z_subj.317,0.330470469382,0.0168560042618,0.296750606289,0.319025733179,0.330411109029,0.342085977844,0.364090650985,0.00138491072999
z_subj.319,0.247301777714,0.0142844326822,0.219576301517,0.237500565199,0.246390903588,0.257196892592,0.276201536496,0.00113476870102
z_subj.320,0.226634939523,0.014770155821,0.198446310215,0.216050773578,0.227102741852,0.238194471623,0.252157164702,0.00123732619324
z_subj.322,0.251630596519,0.014024833495,0.226295963386,0.24171284482,0.251728353057,0.260605877454,0.280224921874,0.00107166040471
z_subj.323,0.245942491549,0.0150628362744,0.21879878537,0.234992066027,0.245538044482,0.255669113054,0.280132384666,0.00125814697063
