,a,a_std,t,t_std,v(0),v(1),v_std,z_std,z_trans,v_bias
29,4.7057843827005295,1.469786910434362,0.06763968091488252,0.08036727059494043,5.752905725331014,5.391482643285688,1.5478293510161372,0.27165306974587755,-0.17209627986289344,-0.36142308204532636
30,5.137833116669203,1.5424698118738343,0.06885412407997527,0.08669530782647322,6.4389846700251585,5.287024822783405,1.7803871829989029,0.12237599265050567,-0.1464193461340238,-1.1519598472417538
31,4.679890422829747,1.4281948780571248,0.05552007517993982,0.07334035098175093,5.774970675197842,5.432742715641665,1.2876613389390394,0.17226570604667968,-0.1388494112130369,-0.342227959556177
32,4.7038997310340545,1.6481127277924124,0.028924207753740997,0.13042833190567765,5.841767783245023,5.495600014674243,1.6318477039289103,0.17932948997385886,-0.15429557983349526,-0.3461677685707807
33,5.163112209361995,1.452614805508742,0.004872772734399693,0.1398252323093401,6.104679091773891,5.470937076969991,1.2718852260183575,0.19557200213601011,-0.13139871864571206,-0.6337420148038992
34,5.0134014516782965,1.8501806222646815,0.045429210683186096,0.12379828264452,5.969779939759537,5.008825277027624,1.1579691042216742,0.1928691720575711,-0.15121708868444297,-0.960954662731913
35,5.306283988877514,1.8417702127075155,0.03611217481071488,0.0906365166348247,6.113460458831448,5.577069113541144,1.256018344299787,0.18737769666803686,-0.16008027587996396,-0.536391345290304
36,5.395997938180042,1.726757306208058,0.04278921774475768,0.1332803026884283,5.997309057673347,5.102899013357476,1.873703714148362,0.19996394595171685,-0.21852331456325386,-0.8944100443158716
37,5.172635485453056,1.7463991760802076,0.021402461810756224,0.10823271222400974,5.97468622665728,5.1078558770892215,1.6718640348830631,0.19648889226086763,-0.18768390789115943,-0.8668303495680583
38,5.743913478079236,1.7143249066747663,0.00980217903918207,0.10606211500589902,5.542846848517989,5.04649591095861,1.6360196792871753,0.18008788913764248,-0.15649089882601322,-0.4963509375593791
39,5.411672906500501,1.346109251704514,0.022216954276421855,0.1133457353002508,5.617679971531178,5.03741188668746,1.4133434178882105,0.2049180528480424,-0.1968291645053018,-0.5802680848437181
40,5.228192232373916,1.845974584513583,0.003789739661248709,0.09958989175666658,5.316570636728743,5.242190951863474,1.3881292837056183,0.19424748597451297,-0.16466595293590072,-0.07437968486526891
41,4.776011316545384,1.636593093698022,0.004003571215840106,0.10204199722197531,6.122863910164685,5.237766744384664,1.7706317820375332,0.23668806979504875,-0.09753200752145369,-0.8850971657800208
42,4.716828872236805,1.3659884768064408,0.004576803195919843,0.11118596346853579,5.705393188936169,5.209785703375136,1.5441325826789472,0.18860314698601938,-0.19884619429352124,-0.49560748556103285
43,4.9724606562183435,1.3961605162293838,0.04771392490627227,0.11437961689703317,6.3398343054989486,4.574156440675293,1.556603403425433,0.20761339997996076,-0.17191295280699306,-1.7656778648236555
44,4.988481407579614,1.5118763610530355,0.024993745361720717,0.08442129390453025,5.847144925617749,5.305807930706299,1.705407024094693,0.20345688988669947,-0.07214606229794598,-0.5413369949114495
45,5.385801876597352,1.6307061379789511,0.060783299759433786,0.10370384804597059,5.507217317373866,5.4917477391863585,1.6687382520973124,0.2060252817927387,-0.10302343255286961,-0.01546957818750716
46,5.5114517968443355,1.5049771098014437,0.028809454192594446,0.10176378541401815,5.6649267460884545,5.065440547017756,1.3732388053219546,0.1771274866441955,-0.21514925665173687,-0.5994861990706983
47,4.7057006776382115,1.503676205855733,0.06170724704232937,0.101551070336862,5.968285066047283,5.765160344674458,1.4804206894145415,0.19023937712212174,-0.17926102951475995,-0.20312472137282533
48,4.847496329662358,1.5100693856331524,0.03544858674913191,0.10219034330749412,6.066189076544907,5.229971180773039,1.4502091035936355,0.15453345284773667,-0.14326294249988472,-0.8362178957718678
49,4.9670961091872945,1.671601866204369,0.038385650034615096,0.12906115699679507,5.334306867087717,5.427546814636828,1.5492775761683877,0.15922791146359155,-0.12123587992797977,0.0932399475491108
50,5.22885682286201,1.7225494435520963,0.06326672800513294,0.13416749464655423,5.940305053606859,5.2562105000300985,1.4181796941753553,0.17409842524575403,-0.15226491302383902,-0.6840945535767604
51,5.643918378222427,1.5941584477908137,0.010758710758087672,0.11240370055638343,5.633899295833752,5.625307353137657,1.4173231742204933,0.16180147576908516,-0.1795306256111586,-0.008591942696094534
52,5.241565617102239,1.5866364560366206,0.026929821613139997,0.09832205208754473,5.872990477903316,5.131478953662206,1.373432245199683,0.21729624667437708,-0.19811875743694,-0.7415115242411101
53,5.218765417923358,1.3605575041961564,0.05565200339743309,0.11769216509046186,5.758311043854853,5.349568498901779,1.5245451284845726,0.1577361774445464,-0.14785300201532675,-0.40874254495307394
54,5.368670390277462,1.9805998045898043,0.060526985592685184,0.09681875988882756,6.023064102132736,5.259658271347261,1.7100594777625902,0.15328530768430412,-0.1813282214714382,-0.7634058307854747
55,4.81123730851196,1.477911985540167,0.015871890538829737,0.14271951010903525,6.169573293911526,5.351137400874258,1.3835171172941658,0.19457341068845901,-0.14004400742480133,-0.8184358930372682
56,4.790930614277757,1.4747900351315066,0.019773051545790572,0.09866089032137815,5.702442362890684,5.303622582581022,1.524952412994549,0.2057237927571443,-0.13063615829253591,-0.3988197803096618
57,4.736097765024507,1.634679157246597,0.05613510562452512,0.08005935605659753,5.654569141371043,5.5485292844657685,1.4784053749515589,0.1960879586209955,-0.13421374435601413,-0.10603985690527473
58,4.850528207272381,1.587167711541201,0.04242283357207884,0.10059935314930117,5.825480876042797,5.074058196461805,1.4377040719527805,0.19884189964973575,-0.09940089701637463,-0.7514226795809922
59,4.93338300314865,1.6286434009678317,0.009634718778251129,0.11245868350712389,5.564080915025731,5.592561192338827,1.5300129575121675,0.17570326019750457,-0.144276973148696,0.028480277313096103
60,4.86330042769488,1.5731263152390709,0.03340061797745285,0.10896593491906634,5.536511000022681,5.853471309353665,1.5713930152623155,0.17185871278655582,-0.18468360135625556,0.31696030933098385
61,4.449901941276396,1.4808455550418822,0.010712817011766112,0.09672789510413837,5.655641503570119,5.199645372127459,1.4941811347206722,0.1399272894999578,-0.10589493526326774,-0.45599613144266016
62,4.341624809595913,1.5249765512867643,0.04573461071410132,0.12247307861800023,5.642525566750321,5.192668933416818,1.6252546437170299,0.14629190471730996,-0.12519008579303842,-0.44985663333350345
63,4.207047794952368,1.759174839736308,0.009385435095578787,0.12722688960637596,5.3655788337407655,5.0941911900275025,1.3844742944901207,0.18209342510090332,-0.15095210505842133,-0.27138764371326296
64,4.567425663777379,1.7460894264493478,0.027521445188763517,0.10843383189095646,5.018936268249546,5.626809625903696,1.3754475668676271,0.14892659040325923,-0.09892965623850408,0.6078733576541495
65,5.410659928114202,1.9858227651662372,0.07760170106942348,0.0933744382911563,5.707484155738843,5.0126576276646,1.3825658374977499,0.18857075450379146,-0.13596222570323183,-0.6948265280742429
66,5.553346706699151,1.9271425853794013,0.07221043415616145,0.0921794783426269,5.747868468841594,5.726806306036198,1.367819054887784,0.14247125220306306,-0.1454685371696941,-0.02106216280539641
67,5.671848456595449,1.8988853638380008,0.05403021057122723,0.09720932335029353,5.4197319916878035,4.725311581843916,1.2374719012793816,0.14260294931001138,-0.16866303127223173,-0.6944204098438878
68,4.438932321739358,1.8652841134240492,0.0466803223830549,0.09003274134530691,5.684644335829993,5.294539658066829,1.4173665558208215,0.13775350732536704,-0.1519166410687292,-0.3901046777631638
69,5.634965053520053,1.8997260139982186,0.06961654481671124,0.09146412124424748,5.863253125233036,5.291856071131385,1.581964477174128,0.16208506846653437,-0.15629437709116586,-0.5713970541016504
70,4.888453021285034,2.0027499934283295,0.021338064275888753,0.12467108539512328,5.193037818970512,5.051695234674678,1.6595510963020623,0.17000039513358278,-0.15596324776938433,-0.1413425842958338
71,4.897110013532416,1.8081595720915287,0.014259817793443397,0.13403118650145368,6.056549741140955,5.396523658095454,1.3400572795134056,0.18382950809550336,-0.1341662350367391,-0.6600260830455014
72,4.973863860317232,1.7929631561020236,0.011634824378374554,0.11309862693857521,5.668441553533294,5.203875644534356,1.6234051569855792,0.1526460338456568,-0.1550175243940461,-0.4645659089989387
73,4.98120997724084,2.0051073675229283,0.011554936647661912,0.11406527177871596,5.44906715077591,5.7967084364180055,1.4276687022922911,0.17979839205712464,-0.1274267663925024,0.3476412856420952
74,5.771021866447004,1.9959635439091346,0.01164020063804091,0.13988659165830516,5.5388941134775065,5.367032600257561,1.5934131344536817,0.19644732146331742,-0.1832439019903486,-0.17186151321994547
75,4.740092519310684,1.2740192536853998,0.030009554183962714,0.10671740139375897,5.286715343326172,4.875680146014545,1.455326169469778,0.22272508500912436,-0.17994458458654417,-0.41103519731162663
76,5.525364983614109,2.244246460307133,0.04121625396308087,0.08079339932746357,5.2866674308424235,5.828699034721603,1.5497071575327237,0.15306756289665452,-0.15501279454725436,0.5420316038791793
77,4.764785333894151,2.3089593778302313,0.08020246607659273,0.08080620980209235,5.468059417391479,4.743209532660398,1.2269317575868874,0.14928978037614743,-0.1618606537994987,-0.7248498847310811
78,5.200793707102568,2.0908889207898014,0.03772003993633878,0.11020985926715506,5.805086284246687,5.20423178181906,1.3640541741355152,0.14265913851744777,-0.13918902037805791,-0.6008545024276266
79,5.434335704977849,1.9214073021349833,0.04643146489599153,0.1042488966639466,6.060003307141689,5.125459504779071,1.361508058418002,0.14655895927752904,-0.16168038529233625,-0.9345438023626178
80,4.7155236218790755,2.082805586498093,0.03428786026766374,0.09396176556680141,5.8638947922292735,4.954508329369088,1.4908405507123825,0.17272585593077053,-0.11586493219521884,-0.9093864628601853
81,4.692191451917148,2.124872979035124,0.09707966804814509,0.09938996978006993,5.94389876967736,5.230447976219316,1.240804601287305,0.14909989701835474,-0.150642183026746,-0.7134507934580441
82,4.657573706642031,1.272719117416991,0.03086348813821864,0.09426624998199387,6.28874210554516,5.451435934579261,1.2803448168563025,0.1412360728475639,-0.18948662632654692,-0.8373061709658991
83,4.806504236728506,1.5692148818890876,0.07375652439454601,0.08373111624597299,5.536621700075786,5.461071051844013,1.6526122831734444,0.19188399657852254,-0.1815315880530799,-0.07555064823177293
84,5.522741517356636,1.652060430552416,0.0622089762842225,0.08051486480894653,6.217615075184918,5.231836958736044,1.6128233835626933,0.15532888581241236,-0.12233005527769299,-0.9857781164488744
85,4.780732092855413,1.453245847906053,0.0657075301194385,0.10256167620796329,5.893632037414961,5.099144067360127,1.5461183579359985,0.14670880199441863,-0.11376443658671595,-0.794487970054834
86,5.157014561510724,1.599876978337898,0.010201734240776205,0.13588696919645432,5.123382882706276,5.566726440602461,1.4031071167403584,0.1573847097361718,-0.11306205546709358,0.44334355789618485
87,4.740131325800704,1.6182952443328156,0.01601089531823441,0.10994578851632288,5.958311286007527,5.4473825594155745,1.2416361545345396,0.1556166975101833,-0.14222343096998993,-0.5109287265919527
88,5.568022740261636,1.4438959369975102,0.0030404301814628155,0.11605507758510493,6.094063247141307,5.384216746596132,1.7175330023461233,0.1464687707149649,-0.10322281471274794,-0.7098465005451748
89,4.956357108667334,1.4255565115665418,0.018747061084953998,0.12282796888390654,6.146708500052079,6.054572624077749,1.8608412423116925,0.13583688828734308,-0.16728362592619656,-0.09213587597433026
90,5.252721925835134,1.636149959299011,0.017804760558223078,0.10920210760152033,5.360414783564581,5.633637939277429,1.9367429248174912,0.20261220415940737,-0.18068560423109853,0.2732231557128486
91,4.8056885945385375,1.451578648197067,0.07139892517807318,0.08156570228653139,5.519267207356825,5.386536945793788,1.3872045821466947,0.13394437919042293,-0.11671967485208853,-0.13273026156303747
92,4.959127535451354,1.6156983068129565,0.027405369525960517,0.08505875231798544,5.949647841213825,5.543924751653954,1.4082665382739201,0.13422406939997222,-0.09274938844765233,-0.4057230895598716
93,5.275119659912904,1.4573527000616768,0.0913878666239367,0.10473190406927588,6.065314221030714,5.716952557444346,1.5079471769793833,0.20085755673739009,-0.18027406018765932,-0.3483616635863678
94,4.8193508096253135,1.6668691173285795,0.03428845280627629,0.11122443850717725,5.680214265241148,5.112310796549407,1.7077096497485749,0.19384587464714298,-0.15590441746569558,-0.5679034686917408
95,5.113969794541159,1.7406913910541992,0.015123860900532667,0.11654731287735187,5.287163629822428,5.363227795077451,1.4289851485333525,0.16948955969856672,-0.16331960219512293,0.07606416525502357
96,5.090681127417149,1.5752402987168017,0.022587983255607957,0.11269550499807914,6.237898687108922,5.149402808227896,1.3024536693789024,0.18062682649799194,-0.18605641288381886,-1.0884958788810257
97,5.0233096508454125,1.5971222887666674,0.016641948658343834,0.1140407225225635,5.758555003711088,5.319485511160038,1.314456764221131,0.12874674307522416,-0.17092252876040412,-0.43906949255104966
98,5.219082307129927,1.7670603379398941,0.0013157143992450155,0.11247633219636122,5.553752866373963,5.639570222485083,1.2524743702149024,0.17118388403284757,-0.18512901223276615,0.08581735611111974
99,5.8249715403414735,1.4607710037730486,0.004090133922562499,0.13245715568062066,5.9992230403753934,5.289284963896603,1.2904032361044437,0.15917204057997508,-0.1603661344253965,-0.7099380764787906
100,4.689671084124727,1.457516802783096,0.012785686497871594,0.08869236964436113,5.5778497525016135,5.296112646938674,1.5983862717930084,0.13689601886909772,-0.1036323473687856,-0.2817371055629394
101,4.851386193477816,1.3573008146552625,0.08146920853775297,0.08830532420134572,5.786964627686059,5.5671791695971,1.5642226303394113,0.13302773889460595,-0.15710212837749682,-0.21978545808895866
102,4.905162532786538,1.4350705868038542,0.045303248976769774,0.0960483173451975,5.574290240901094,5.242881054994919,1.7433092017745244,0.13126699203677056,-0.1623798793892423,-0.33140918590617474
103,5.133920667201323,1.6237905861616428,0.012728134176963522,0.12393176455636956,5.253434647221455,5.3226306944416795,1.3763775181642721,0.11825792119334463,-0.1458638023159466,0.06919604722022488
104,4.847022522763165,1.974346496211738,0.0338222604988947,0.11815808047960068,5.636575591913864,5.509500817562681,1.4330413308226095,0.19467087086364293,-0.14804707486524696,-0.12707477435118353
105,4.590047705795271,2.151732096545895,0.049453000653060034,0.10369974546503213,5.7359265276326505,5.952730523128287,1.4474015211412365,0.12482225825442197,-0.19196961847951843,0.21680399549563667
106,4.830354070239493,2.228236652559705,0.002490915923602805,0.13357090606619623,5.525807420076367,5.363694579445356,1.505416945010839,0.13898837189832847,-0.14840377079570577,-0.1621128406310106
107,4.747381466711563,2.2869507181372346,0.04966418052230883,0.09726698959127716,5.93872750045049,5.48613516587949,1.470632029111557,0.15189596713263537,-0.1456278868505946,-0.45259233457100034
108,4.964260977492531,2.2308273154810596,0.11471302510891734,0.0747219865653946,6.0063980459518325,5.445874022540801,1.501163690511159,0.1319141051828873,-0.12676471810159834,-0.5605240234110314
109,4.345068744002837,2.2957131826653514,0.05966277037945772,0.06773156115204061,5.8773579001035525,5.413430947926564,1.3348456460406393,0.1318204682353412,-0.1563071803397391,-0.46392695217698865
110,4.467717631370052,1.7021191477621804,0.08644381717216748,0.06933464182829085,5.606158647204588,5.283953449735465,1.3487762813828483,0.14678900984884607,-0.14873587069163838,-0.32220519746912313
111,4.468229298899913,1.7797476279913962,0.0722309455729455,0.08800188161272718,5.524777302750143,5.630478725620924,1.3151471130684873,0.16621653966638716,-0.16256219343914632,0.10570142287078177
112,5.746720065936536,1.765682432894324,0.007333647551704472,0.08796186529858654,5.999138069886379,5.567463510901778,1.4857718659047858,0.13606804312694343,-0.1358958738797986,-0.43167455898460094
113,4.451501596494062,1.9708206526368355,0.037516970766372164,0.09251980246852531,5.830999104209024,5.2681245084653465,1.4409067555996884,0.1662439790913226,-0.15455332645098846,-0.5628745957436774
114,4.420949114031566,1.5428194346045176,0.034188649162737755,0.10076861037465096,5.75868131989855,5.234214237324259,1.405761093609537,0.14990853586524963,-0.18995179506370716,-0.524467082574291
115,4.854711818377561,1.6628102529632707,0.018303989079315262,0.10963658076429962,5.356554896319762,5.522062115579901,1.5969931518059746,0.18869202411676117,-0.16364917790111047,0.16550721926013967
116,5.476797759935554,1.712251786750921,0.029341289075954655,0.11623601263559323,5.586252920713793,5.39904805676915,1.5691806284993415,0.18694263217021317,-0.21958265837124188,-0.1872048639446433
117,4.812805116311157,1.8258014838579655,0.08483153689832731,0.14817387472953633,5.629427419373077,5.176595860480395,1.4906304566468713,0.17692754329081653,-0.153806719218901,-0.4528315588926821
118,5.09622749409623,1.595466726886768,0.08315704313246085,0.12676333966123915,6.265844406694773,5.2826405346044085,1.5303445642069975,0.13837914070284707,-0.17514457009925308,-0.9832038720903649
119,4.754699568111528,1.9572510024117549,0.12948780085801515,0.11338985339534066,5.924308483008783,5.233472502101061,1.606748932918632,0.1691961211787218,-0.13093134164617684,-0.690835980907722
120,4.747146651125787,1.3230166023530892,0.057278247763762516,0.09843543600234789,5.7401609290303215,5.7807186303952145,1.6383269662341073,0.16453592782827486,-0.10989074295498102,0.040557701364893006
121,5.066205828672653,2.0937941542046055,0.02015928089945121,0.10784096564600792,5.987160643657413,5.34006954495439,1.3421213073477993,0.15193831248728196,-0.16128464271299048,-0.6470910987030232
122,5.079277456070048,2.068407433597809,0.028242104045595247,0.09640904150367091,5.8215794230492355,5.549947522501816,1.3375412017690116,0.1526184678401177,-0.13516965176984944,-0.27163190054741904
123,4.6391902613067355,1.7388473827850808,0.02926079653276817,0.09234780388466832,5.246644846444944,5.181496321343485,1.286062278263684,0.15804383260940189,-0.1879964326773409,-0.06514852510145897
124,5.304127629807412,1.7037551310713077,0.03835605659803939,0.10380267847588885,6.122723762155364,5.303128953948952,1.7724096523670512,0.18788761880444693,-0.1336715392366265,-0.8195948082064124
125,5.944943776750264,2.0558907297994793,0.020416082237535868,0.12479401389991762,5.7423303807169885,5.428983810227583,1.1126932913727532,0.10384858762402249,-0.17386270330002818,-0.3133465704894052
126,4.169754925067478,1.9592766895242835,0.017898998307319714,0.12456537818915753,5.813568952074904,5.211270308704776,1.6224191972990174,0.151280097337302,-0.16645140444412596,-0.6022986433701281
127,5.140976666604315,1.9675250609294135,0.008472671321967242,0.11154335520870635,5.867562825062718,5.843350620312865,1.570398066662694,0.13410028591244172,-0.1656437908935514,-0.024212204749852972
128,5.2720814597956025,1.8615106153751195,0.02296723244727548,0.10160253853815111,5.24734300251954,5.919597112751282,1.4594260560593835,0.13300443632674186,-0.14783624068406212,0.6722541102317416
129,4.845447601000473,1.7343402101108483,0.06350742834937279,0.09719731993959332,5.707931295149892,5.741868691677751,1.2981409283885263,0.15032592892246532,-0.1934431488671488,0.03393739652785843
130,5.746585539320712,2.093308426434212,0.04722483282761084,0.10725178741118936,5.71120420434117,5.5605830377418375,1.3742806282355249,0.16551073132984134,-0.129794286591878,-0.15062116659933267
131,5.753788125646508,1.852401092332037,0.08179892442974745,0.0995539588593019,5.8904299447247,5.338146169473331,1.4999049495883001,0.15042355156215026,-0.13409531879294026,-0.552283775251369
132,5.435559034272463,1.5862801628373016,0.026911553197291955,0.10105154071037217,6.208012174652412,5.16043316120995,1.4147185421641355,0.12782502842377452,-0.1823774109440052,-1.047579013442462
133,4.547204026420354,1.9777820327787443,0.008421809187380372,0.09297458897210185,6.1952393208689,5.357785992695363,1.378825261100816,0.15325503585793068,-0.13018121613553107,-0.8374533281735372
134,5.633760094097596,1.9809760055886527,0.06714664726089659,0.1039969951794123,5.703963736303861,5.319030137323676,1.504118772431672,0.1263313203811477,-0.14731012877797206,-0.38493359898018564
135,4.671362272819379,1.538658828909446,0.034370050612799935,0.1042608509767083,5.750868683424244,5.606717256226691,1.3783415452390373,0.11092720100520631,-0.1370384401206673,-0.1441514271975528
136,4.925970188714649,1.3651658885214821,0.00384079277409133,0.11026867101826757,5.827245841294456,5.318650264145518,1.5212937258727308,0.1977678122296535,-0.07800746767018961,-0.5085955771489381
137,4.999986425705464,1.5234450973643843,0.04050224367879037,0.11037293057727598,5.815264325790379,5.61723283932999,1.5151221499641323,0.12691363343515583,-0.1272468896897186,-0.1980314864603887
138,4.959517644640935,1.795660734608715,0.04627464669958301,0.09042820147297383,5.903598099722692,5.677812857310671,1.3301961587948004,0.12328988497345099,-0.1660973808980428,-0.22578524241202125
139,4.810571986849326,1.6085934444905716,0.050636193355120665,0.09741104794002073,5.619456277728818,5.166654776811803,1.331517712854351,0.13870044798456982,-0.12968814137044213,-0.45280150091701543
140,5.112361279789809,1.5303786458079838,0.03385787401979287,0.10723009462157682,5.742897152245082,5.910853841768526,1.5363941133867252,0.13494393716835737,-0.1634740272209721,0.16795668952344478
141,5.2067061658547455,1.6077004972378262,0.015575844393351976,0.08362159542739939,5.87410202092545,5.187935526946177,1.247602688278522,0.1390575312718468,-0.18692338617646487,-0.6861664939792735
142,4.661391878921137,1.5726702979335478,0.02927756446657112,0.1335777452399472,5.74246871596769,5.004071022546603,1.2925373091727348,0.1535533568023958,-0.0730025758815495,-0.7383976934210867
143,4.880566227726341,1.4751745104879523,0.009476360989275203,0.11904479250315333,6.027949073844396,4.778430514908883,1.6481312486966404,0.2016888998835477,-0.18726541717131076,-1.2495185589355131
144,5.272628056207967,1.5025394959280258,0.0026306547237261012,0.1264779478770404,6.000711233162778,5.0535211218146925,1.1113407118887788,0.19570640922277321,-0.09145717798858415,-0.9471901113480854
145,5.026463477476899,2.3492687844090634,0.0048852117532507695,0.1156714098011026,6.301031152346029,5.475422586182904,1.2543357257471817,0.17350899517163781,-0.10054846433129623,-0.8256085661631252
146,5.032663482729451,1.4654097703765185,0.007751327067764907,0.08929697757952695,5.541278784171942,5.512190906920579,1.427885213085145,0.1375541944148072,-0.18415207924313864,-0.029087877251362748
147,4.971309597632804,1.4112831142320188,0.06426889216770701,0.1142373261707694,5.3173703677689295,4.548135439793551,1.4227808767742203,0.2000827314961876,-0.09483609935892916,-0.7692349279753783
148,5.391415106381823,1.4489076844749784,0.013930107429342121,0.12201183718521302,5.825261557958268,5.617256067125368,1.2269488230108356,0.13098583962268875,-0.14285607675391737,-0.20800549083290054
149,4.938652035770598,1.5918270132722192,0.018733924298934647,0.10412781858594311,5.55764127240749,5.003742138531916,1.4521368219231434,0.16455920298033014,-0.15762321404844234,-0.5538991338755741
150,4.834114563040347,1.6255501274329227,0.04736382326807098,0.09422758560637172,5.486730916161212,5.196614967834574,1.4743416248005885,0.17208594807092162,-0.11112389659733682,-0.2901159483266387
151,5.106516750601252,1.5561205574414825,0.04335132590053417,0.06952279141691393,5.513945229453531,5.475464447347814,1.396431763378248,0.14809693722583828,-0.09826538451527737,-0.038480782105717815
152,4.955161635804364,1.533182126731826,0.10499264530623423,0.07837203698230674,6.017941110173192,5.413269896270011,1.4917801456003557,0.1562224044752223,-0.1484154037448801,-0.6046712139031811
